image_id,caption,fluency,diversity
sonicdrivein_861,"i’ ve been working on some new lighting for the last few weeks, and i think it’",0.8984417,0.42698178
sonicdrivein_862,it’ s halloween 🎃 day and we’ re giving you a free sonic candy,0.89037436,0.42698178
sonicdrivein_863,one night a year you get to pick your favorite toy we’ ll give you a tote full of,0.72013706,0.42698178
sonicdrivein_864,`` what are you doing? '' `` we 're in a well for the last three days '',0.78352064,0.42698178
sonicdrivein_865,that’ s how you know it’ s Christmas time when there’ s chocolate ice pops �,0.94213206,0.42698178
sonicdrivein_866,"it 's a new year, and we 're celebrating with a new drink🎉🎉",0.9489224,0.42698178
sonicdrivein_868,what are we supposed to be doing when we work at sonic 🤔🤔🤔,0.9640043,0.42698178
sonicdrivein_869,it ‘s time to celebrate the launch of our new sonic totes with a limited-time offer �,0.9607126,0.42698178
sonicdrivein_871,have you ever wondered what happens when you eat too many hot dogs at the same time? we do n't,0.88098556,0.42698178
sonicdrivein_872,"new year, new you 🙌🏻 welcome to the 2021 season 🌈 we’",0.83271605,0.42698178
sonicdrivein_876,we can’ t watch all the car videos we’ re going to make this month 💖,0.95299804,0.42698178
sonicdrivein_877,"we asked our fans to show us their favorite sonic drinks, and this is what they came up with �",0.96673846,0.42698178
sonicdrivein_880,when you’ re looking for something to eat while you’ re at the drive-in,0.97044253,0.42698178
sonicdrivein_882,what do you want your kids to bring to school today? we have a pre-planned pop quiz for you,0.98187315,0.42698178
sonicdrivein_883,"we’ re trying to figure out what we want in our sonic licks, so hit us up with",0.9150381,0.42698178
sonicdrivein_886,what do you think would be a good fit for this job? 🤔 do you work at a sonic,0.91114664,0.42698178
sonicdrivein_891,we’ ve all been there before… what are your go-tos when you’ re out,0.892109,0.42698178
sonicdrivein_892,"just in time for summer, our new shake mix is the perfect way to celebrate your birthdays",0.95486754,0.42698178
sonicdrivein_894,"i ‘m not sure why i ‘m still dressed like a kid, but i’ m",0.94160277,0.42698178
sonicdrivein_895,"don’ t worry, i’ m taking a break from school to listen to music",0.9719529,0.42698178
sonicdrivein_896,"`` let 's go back to the back till i say, `` let 's start '' then someone says",0.8579229,0.42698178
sonicdrivein_897,"just in time for summer, get your sonic slushie 💦 available now on sale sonicsw",0.7498022,0.42698178
sonicdrivein_899,it ‘s been a while since i ‘ve been thinking about my spring mix-and-match,0.95717424,0.42698178
sonicdrivein_901,🎤 it 's still the best time of the year… this is the 3rd cup of coffee,0.95091265,0.42698178
sonicdrivein_902,what can’ t you get for your kid that you can’ t get for yourself? kidsw,0.88660246,0.42698178
sonicdrivein_903,what if we told you there was a way to make your grilled cheese a little bit better? check outthis,0.89257914,0.42698178
sonicdrivein_904,"when it’ s cold out, what better way to beat the heat than with a grilled cheese 🥞",0.9227027,0.42698178
sonicdrivein_905,"we can’ t imagine what you’ re drinking tonight, so here’ s your guide to",0.96079874,0.42698178
sonicdrivein_906,what’ s the best way to celebrate valentine’ s day? 🤔�,0.959164,0.42698178
sonicdrivein_909,"now that the summer season is in full swing, we’ re sharing our favorite summer drinks 🍹",0.9773766,0.42698178
sonicdrivein_911,"one of these dogs is sus, what could it be? 🤔🤔🤔",0.8050603,0.42698178
sonicdrivein_912,just got approved for a sonic drive-in breakfast by my wife🤷‍♀️�,0.8371666,0.42698178
sonicdrivein_913,just in time for the new year 🎉 create your own sonic drink to celebrate the launch of the new,0.9071131,0.42698178
sonicdrivein_914,there’ s no better way to show your love for sonic than by having one every day,0.95743984,0.42698178
sonicdrivein_916,what the fuck is going on right now? i can’ t believe what i’ m seeing,0.96957976,0.42698178
sonicdrivein_917,it’ s not my birthday yet but i’ m the only one who’ s trying out,0.9482989,0.42698178
sonicdrivein_918,the community supports the police officer who came to the funeral late at night but did n't hire her as the,0.586082,0.42698178
sonicdrivein_924,"it’ s not me, it’ s the drive-ins 🥺 watch@ annale",0.88569176,0.42698178
sonicdrivein_925,when i was a kid i used to go to the grocery store with a bag of chips in my bag,0.95844173,0.42698178
sonicdrivein_926,"it 's been a busy summer for me, but at least i have a frozen drink to celebrate",0.9670302,0.42698178
sonicdrivein_927,are you ready for a shake? no? then you ‘re not ready for a shake,0.96468294,0.42698178
sonicdrivein_928,i 'm sure n't want to go to the convention with you but i do n't know what to,0.58911264,0.42698178
sonicdrivein_930,"if you’ re looking for some of the best slushies out there, look no further than this",0.9659481,0.42698178
sonicdrivein_931,what’ s your favorite sonic moment of the year so far 🤔🤔🤔,0.9435284,0.42698178
sonicdrivein_932,⭐️⭐️⭐️⭐️⭐️�,0.86411864,0.42698178
sonicdrivein_935,what’ s the best time to order a sonic game? the season is here and it’ s,0.84512436,0.42698178
sonicdrivein_937,you ‘ re going to love this one🎉🎉🎉🎉�,0.9649375,0.42698178
sonicdrivein_940,what's in your sonic wave? 🎉 it 's all in your sonic wave 🎉,0.9330436,0.42698178
sonicdrivein_943,we can’ t believe it’ s been a week since we’ ve had a slush,0.92324495,0.42698178
sonicdrivein_944,what if i told you there was a hidden menu at your restaurant? 🤔🤔�,0.96032095,0.42698178
sonicdrivein_945,we got you covered when it comes to the right mix of alcohol and food 🤷‍♀,0.8864935,0.42698178
sonicdrivein_946,we love our drinks just as much as you do ❤️ happy summer 🌞,0.956605,0.42698178
sonicdrivein_947,just in time for the holiday season 🎄 order your favorite drink and get it for just $ 0,0.9135315,0.42698178
sonicdrivein_948,choose one of your favorite songs and put them on your to-do list 🔥,0.9489947,0.42698178
sonicdrivein_949,what do you think happens when you have a food craving? 🤔🤔🤔,0.97262293,0.42698178
sonicdrivein_950,it 's been a long time since we 've all been doing this,0.97821516,0.42698178
sonicdrivein_951,what do you think of the new july 4 jameson drink? mine is the best,0.9766093,0.42698178
sonicdrivein_952,we’ re still trying to figure out how to get our food into our mouths 🤷‍,0.9644439,0.42698178
sonicdrivein_953,we know it’ s cold out there but we also know it’ s hot in here so we,0.84579736,0.42698178
sonicdrivein_954,it’ n’ t be a night out if it’ n’ t be your favorite,0.71230537,0.42698178
sonicdrivein_955,"we’ ve all been there, and now we’ ve got a deal that you can’",0.9600622,0.42698178
sonicdrivein_956,who’ s wondering what’ s going on at the weekend? 🤔🤔 and,0.92993337,0.42698178
sonicdrivein_957,"one of these dogs looks like it , but which one is the real one? 🤔🤔",0.9337639,0.42698178
sonicdrivein_960,what are you going to be listening to today? 🤔🤔🤔🤔,0.9707509,0.42698178
sonicdrivein_962,it’ s 40 degrees out there but at least it’ s a frozen drink for you,0.7738549,0.42698178
sonicdrivein_963,"i’ m going to be at the sonic summer party this weekend, so i’ m going to",0.9759681,0.42698178
sonicdrivein_964,it 's time to start the conversation about where you want to sit in the middle of the food court,0.9746318,0.42698178
sonicdrivein_965,just because it’ s pink doesn’ t mean it’ s a drink it’ s,0.74279076,0.42698178
sonicdrivein_968,what do you think i 'm doing while i was stuck in the car with a frozen drink?,0.96070313,0.42698178
sonicdrivein_972,now that’ s what i call a “ jimmy jam” watch the full episode of,0.8002776,0.42698178
sonicdrivein_973,"i know it 's not what i 'm looking for, but i 'm still in love with this",0.9651855,0.42698178
sonicdrivein_976,"come find out what’ s in the new sonic drink of the summer, available at the fountain �",0.911648,0.42698178
sonicdrivein_977,if you 've been drinking the same beer for the last 30 years you 're probably going to need help,0.9735971,0.42698178
sonicdrivein_981,what if you don’ t have anything to eat at night? this might be it,0.9788736,0.42698178
sonicdrivein_982,"this is the drink menu for today, the slushie 🥤",0.8566895,0.42698178
sonicdrivein_983,🤔🤔🤔🤔🤔🤔🤔�,0.86411864,0.42698178
sonicdrivein_986,"if you want to win this race, this is the way to do it",0.97111547,0.42698178
sonicdrivein_987,"i know, i know, i know, i know, i know, i know, i know, i",0.89027244,0.42698178
sonicdrivein_989,explore new worlds with our cookies and truffles 🍪🍩🍩�,0.87837905,0.42698178
sonicdrivein_990,what the hell are you looking at? i 'm supposed n't see you like that '',0.75438356,0.42698178
sonicdrivein_991,you can 't sing your song while you 're running with the fish - you 're in trouble,0.96007144,0.42698178
sonicdrivein_993,what’ s the best way to show off your new toys? check out these cool sonicways,0.93480986,0.42698178
sonicdrivein_994,what’ s your favorite drink from the slushie line? 🤔🤔�,0.94382954,0.42698178
sonicdrivein_996,it’ s not every day that you can get a lil’ poppin’ cherry �,0.9192548,0.42698178
sonicdrivein_997,i 'm going to put the money on the right side of the body and then you have to use the,0.9234121,0.42698178
sonicdrivein_999,me when you take your first sip of that shake at the drive-thru and realize you’ re,0.9553591,0.42698178
sonicdrivein_1000,"it ‘s all about the sylphs for me, and i can ‘ t wait to",0.93724376,0.42698178
sonicdrivein_1001,"not sure which one to choose, so we’ ve decided for both 🤷‍♀",0.8276245,0.42698178
sonicdrivein_1002,and you can do this with any dessert 🍩🍩🍩🍩�,0.8187513,0.42698178
sonicdrivein_1005,"no, no, no, no, no, no, no, no, no, no, no,",0.8671994,0.42698178
sonicdrivein_1006,we’ re all pushing you to get your hands on some of our shakes and milkshakes,0.93593276,0.42698178
sonicdrivein_1007,"now that i 'm home, i 'm going to order a frozen drink to celebrate the end of the",0.9699193,0.42698178
sonicdrivein_1009,it’ s been a while since we’ ve had a night out with our sonic toys but we,0.9229956,0.42698178
sonicdrivein_1012,redecorating 🤯 what if your favorite food characters were real 🤔 be on the lookout,0.9370373,0.42698178
sonicdrivein_1013,this one is out of this world🚀 we want to know if you think this costume is legit?,0.8866914,0.42698178
sonicdrivein_1016,"whiskey drive-thru, drive-thru, drive-thru, drive-thru",0.8842032,0.42698178
sonicdrivein_1018,have you ever been in love with a cheeseburger and a cheesecake?,0.96789205,0.42698178
sonicdrivein_1021,"when you go to the drive-in, you get a drive-in play, you get a ride",0.91074926,0.42698178
sonicdrivein_1022,we have all the answers when it comes to choosing the right mix for our kids 🤷‍�,0.96056813,0.42698178
sonicdrivein_1024,"we 're all in love with this video, so we 're going to post it now",0.96776015,0.42698178
sonicdrivein_1026,be sure to tune into this sonic adventure i’ m planning for you next time you’ re in,0.9576905,0.42698178
sonicdrivein_1027,no one can stop me from going out of the car with a drive-in movie,0.8778772,0.42698178
sonicdrivein_1028,"it’ s not just the season, it’ s also the day to get your sonic frozen drinks",0.89523184,0.42698178
sonicdrivein_1030,the summer’ s frozen drinks have finally arrived and they’ re better than ever,0.9206986,0.42698178
sonicdrivein_1031,we can’ t explain why we’ re so excited about our new ticketing system this morning,0.9787623,0.42698178
sonicdrivein_1032,we know we’ ll be in a hurry to get some of these deals in tonight 🥰,0.95568997,0.42698178
sonicdrivein_1034,what’ s the best way to get your taste buds tinglin’? 🤔�,0.89973634,0.42698178
sonicdrivein_1035,"you got this summer in mind, so we’ d like to give you some sonic ice 💦",0.9364312,0.42698178
sonicdrivein_1037,we all know it’ s hard to stay up late at night when it’ s hot out there,0.98275894,0.42698178
sonicdrivein_1039,exactly what i was talking about 🤔🤔🤔🤔🤔,0.9233986,0.42698178
sonicdrivein_1040,what’ s your favorite drink? we’ ve got a list that’ s ready to go,0.95461035,0.42698178
sonicdrivein_1041,"no matter what time of the year it is, we know you’ re going to be running on some",0.89827627,0.42698178
sonicdrivein_1042,"she’ s been wanting sonic for a while now, so we’ ll be releasing her summer collection",0.96308357,0.42698178
sonicdrivein_1043,"decided to take a look at this, to see if i really want to go to a sonic party",0.966461,0.42698178
sonicdrivein_1044,@ sonicwonderland what do you have in mind for the future? 🤔 what sonicwonder,0.8998023,0.42698178
sonicdrivein_1046,let 's get rid of the winter blues with some fun summer fun at our city’ s all-,0.5027004,0.42698178
sonicdrivein_1047,we think this is the best day of the year because we just got our dogs into the office,0.96808416,0.42698178
sonicdrivein_1048,"just in time for the new year, we’ re releasing a line of merch inspired by your favorite songs",0.96313953,0.42698178
sonicdrivein_1049,"just in time for the new year, our new sonic slushies are here 🥞 just $ 3",0.7765442,0.42698178
sonicdrivein_1050,exploring the ice cream in your head can make it even better 🍦🍦🍦,0.92053986,0.42698178
sonicdrivein_1052,"when we go to the drive-in and order a sonic drink, it’ s usually one of our",0.9671912,0.42698178
sonicdrivein_1053,have you ever been to a pop-up shop? that 's why we 're bringing the pop-,0.93302256,0.42698178
sonicdrivein_1054,can you believe it’ s ice cream day? 🍦🍦🍦�,0.94724685,0.42698178
sonicdrivein_1055,we’ re getting ready for the playoffs and we’ re releasing our new popcorn flavor this summer,0.97885853,0.42698178
sonicdrivein_1056,it 's been a while since the team has been talking about the game we 're going to,0.90641236,0.42698178
sonicdrivein_1059,we’ re feeling a little nostalgic today so here’ s a look at some of our most popular,0.94997793,0.42698178
sonicdrivein_1063,it’ s been a while since we’ ve rolled out the new flavor of the week,0.95841557,0.42698178
sonicdrivein_1064,you can see the ice cream in this picture 🍦🍦🍦🍦�,0.9483519,0.42698178
sonicdrivein_1065,it’ s getting close to the end of the night and that’ s all we’ re,0.94088995,0.42698178
sonicdrivein_1068,"it’ s been a while since we’ ve had to make the menu changes, but we�",0.9493111,0.42698178
sonicdrivein_1069,"just when you think you can’ t use them all, they’ ll come out of nowhere �",0.9595238,0.42698178
sonicdrivein_1070,we don’ t know exactly how much we’ re running this day but we do know it�,0.88440573,0.42698178
sonicdrivein_1072,this is the best way to wear your new year’ s one-of-a-kind pop,0.9525748,0.42698178
sonicdrivein_1073,"it’ s been a busy week at the sonic drive-thru, but we’ ve got",0.9632198,0.42698178
sonicdrivein_1074,the one you’ ve been waiting for 🎀 this is the only one you’ ll ever,0.91023844,0.42698178
sonicdrivein_1075,we do n't have a son but we do n't have a set of mocha slimes �,0.72141105,0.42698178
sonicdrivein_1081,honestly this is the best Christmas gift ever 🎄🎄🎄,0.83391875,0.42698178
sonicdrivein_1082,what do we think is going on here? 🤔🤔🤔🤔,0.9532949,0.42698178
sonicdrivein_1083,"it’ s been a wild week at the tots, what do you think we’ ve been",0.79898596,0.42698178
sonicdrivein_1084,"you 've come to the right place if you 're looking to get your dance on, this is the",0.9412695,0.42698178
sonicdrivein_1086,"it’ s been a while since we’ ve seen a drink like this, but it’",0.77852494,0.42698178
sonicdrivein_1087,"we’ re taking a look back at some of our all-time favorites, including our popular dips,",0.98021704,0.42698178
sonicdrivein_1088,🚨🚨🚨🚨🚨🚨🚨�,0.86411864,0.42698178
sonicdrivein_1090,"we’ ve been keeping an eye on the weather for the past few weeks, and we’ re",0.9798737,0.42698178
sonicdrivein_1091,we’ re having a bit of a chicken shortage so we’ re asking @ pascalchips,0.83591235,0.42698178
sonicdrivein_1093,add a shake to your drink and you’ ll feel like you’ re at a party all day,0.9620924,0.42698178
sonicdrivein_1095,where’ s your favorite drink to celebrate summer? let us know in the comments,0.51675665,0.42698178
sonicdrivein_1096,i did n't tell them but i work n't be in the office yet it 's time for the,0.15697491,0.42698178
sonicdrivein_1097,"just in time for game day, here ’s a collection of tots that’ s ready to",0.82422173,0.42698178
sonicdrivein_1098,we’ ll be taking a closer look at some of our favorite food options next time you’ ll,0.9344454,0.42698178
sonicdrivein_1099,it 's that time of the week again to give out some free games with your sonic app 🚀,0.7169062,0.42698178
sonicdrivein_1101,this is the gift that you never knew you needed this holiday season 💡 it 's the perfect gift,0.9383361,0.42698178
sonicdrivein_1102,just because you can’ t see them doesn’ t mean they don’ t exist �,0.95489645,0.42698178
sonicdrivein_1103,have you ever wondered what would happen if you tried to eat one of these breads?,0.97876716,0.42698178
sonicdrivein_1104,we 've been trying to get into this club for a while now we think this is it,0.93685424,0.42698178
sonicdrivein_1105,what’ s your favorite part about the sonic drive-in? 🤔 send us your questions for,0.9633251,0.42698178
sonicdrivein_1107,"we did not try this drink, but it 's so close to what we 've been eating all day",0.93956393,0.42698178
sonicdrivein_1108,“ don’ t watch me when i’ m in the drive-in 🤣�,0.87644356,0.42698178
sonicdrivein_1109,we 're not the first people to find out that the car seat is not for the kids that 's,0.16610993,0.42698178
sonicdrivein_1112,it’ s a new day and we’ ve got some new tricks up our sleeve,0.9765793,0.42698178
sonicdrivein_1113,we 've all been waiting for this day to eat all the food that comes with a $ 20 bill,0.9374853,0.42698178
sonicdrivein_1115,"are you feeling a little spicy? well, so are we and maybe that’ s why we’",0.9395762,0.42698178
sonicdrivein_1116,it 's a big day if it 's your birthday and you 're getting a soda pop �,0.9448863,0.42698178
sonicdrivein_1117,now that’ s the plan for tonight 🤔 what drink should i get?,0.96355325,0.42698178
sonicdrivein_1120,"i haven 't tried any of the new fizzy drinks yet this year, but i think they might be",0.97723037,0.42698178
sonicdrivein_1122,have you been feeling a little off lately? we ‘ve got the perfect solution for your stress at the,0.96029896,0.42698178
sonicdrivein_1123,"i 'm sorry, but i 'm going to have to do this on my own",0.9605985,0.42698178
sonicdrivein_1124,happy mother's day to all the moms out there 🎈 this is our daughter's birthday gift �,0.9680998,0.42698178
sonicdrivein_1125,"we’ ve got all the dance moves you need in your life right now, and they’ re",0.93886906,0.42698178
sonicdrivein_1126,this is what i found when i went to the dollar store with my son,0.97630477,0.42698178
sonicdrivein_1128,"they did n't tell us they were coming until the end of the episode, so we didn't know where",0.693522,0.42698178
sonicdrivein_1129,what do you think is the best way to spice up your night? a burger’ s self-service,0.91335756,0.42698178
sonicdrivein_1130,🙈🙈🙈🙈🙈🙈🙈�,0.86411864,0.42698178
sonicdrivein_1131,the ripple effect of this drink is incredible 🔥🔥🔥🔥�,0.97488743,0.42698178
sonicdrivein_1132,we can’ t believe it’ s the first time you’ ve used a sonic froy,0.8994526,0.42698178
sonicdrivein_1134,"we’ re not sure what’ s going on with our food, but we’ ve got",0.9621337,0.42698178
sonicdrivein_1135,"one of the members of the family who didn ‘t want to be found, so they kept it in",0.770203,0.42698178
sonicdrivein_1137,what do we need to hear from you to get us in the sonic game?,0.9124354,0.42698178
sonicdrivein_1138,"you 're not ready for the movie day, are you? this is the first day when you 're",0.9756033,0.42698178
sonicdrivein_1139,"`` do n't worry, i 'm going to come up with you and fill your freezer with ice cream",0.90149546,0.42698178
sonicdrivein_1140,this is what she 's come up with when she 's inspired by the sound of the forest �,0.9225609,0.42698178
sonicdrivein_1141,when you know you 're getting a free drink today you 're about to see why we 're the,0.92255336,0.42698178
sonicdrivein_1143,"it 's time for me to take care of the baby, my mom is doing it for me",0.9295255,0.42698178
sonicdrivein_1144,what’ s up with your food cravings this week? we got you covered 👀 check out our,0.9029011,0.42698178
sonicdrivein_1145,it 's time to celebrate spring break at the sonic sunday party 🎉 get your tickets here,0.9735256,0.42698178
sonicdrivein_1146,this one is a mystery we can’ t explain we just know it’ s going to be wild,0.8519739,0.42698178
sonicdrivein_1147,it’ s finally time for some hot dogs at the sonic drive-in and we ‘ re celebrating,0.9785386,0.42698178
sonicdrivein_1148,"what if we try this again? it ‘s not bad, is it?",0.98093694,0.42698178
sonicdrivein_1149,"it’ s mother’ s night at the drive-in, but what are you drinking?",0.9494946,0.42698178
sonicdrivein_1150,"now through the end of the year, we 're celebrating the season of the drink with some sweet deals �",0.9177982,0.42698178
sonicdrivein_1151,when i went to the concert with my friends i came home with a few of their favorite songs,0.96899664,0.42698178
sonicdrivein_1152,have you ever wondered what it feels like to have a drink with your dog? this do n’t,0.6523066,0.42698178
sonicdrivein_1153,"the blast from the past is coming back in full force today, and we can’ t wait to see",0.97238815,0.42698178
sonicdrivein_1154,what if there’ s a drink that makes you feel like you’ re the only one drinking it,0.97463006,0.42698178
sonicdrivein_1155,what’ s cooking in your head? check out this exclusive sneak peek of the food stylist’,0.95828354,0.42698178
sonicdrivein_1156,what if we told you there was a food game going on here 🤔 what do you think?,0.9555295,0.42698178
sonicdrivein_1157,just came back from the water fountain and it was a little chilly so we made some ice drinks,0.90268105,0.42698178
sonicdrivein_1158,what do you think i 'm going to do with this one-of-the-songs?,0.9658216,0.42698178
sonicdrivein_1159,what do you think we’ re going to do with our sonic tix this summer? 🤔,0.96026707,0.42698178
sonicdrivein_1160,it’ s all you’ re looking at when you’ re having a shake day,0.91485626,0.42698178
sonicdrivein_1161,we 'd like to show you some of the best food combinations that we 'd make if we could eat,0.9558864,0.42698178
sonicdrivein_1162,"are you ready for the rockin’ slushers? if you ‘t, just take a",0.9475045,0.42698178
sonicdrivein_1163,"i can 't believe what i 'm looking at in this picture, but i can 't wait to",0.9676408,0.42698178
sonicdrivein_1164,"i know it ‘t seem like it , but getting drinks on the go can be a good way to",0.97297376,0.42698178
sonicdrivein_1166,"it’ s a new year, and a new sonic slush 💥 buy one, get one",0.8400494,0.42698178
sonicdrivein_1167,we thought you might enjoy this mix of tot treats 🤷‍♀️ what do you think,0.94641155,0.42698178
sonicdrivein_1168,we’ re here to talk about the new sonic slushies coming soon 💁‍�,0.9513918,0.42698178
sonicdrivein_1169,i didn’ t know what to get for the first time so i got a little bit of everything,0.76892847,0.42698178
sonicdrivein_1170,what’ s your favorite drink of all time? 🤔 what’ s your dream drink for,0.9550157,0.42698178
sonicdrivein_1172,it’ s finally here🎉🎉🎉🎉🎉�,0.83324546,0.42698178
sonicdrivein_1173,"when the weather’ s getting hot, you want a drink 💦 💦 💦",0.93161654,0.42698178
sonicdrivein_1174,it 's time for you to go back to the concession stand and order your favorite sonic drinks 🍔,0.9725638,0.42698178
sonicdrivein_1175,what would you like to see at the super bowl this year? 🤔🤔🤔,0.95941746,0.42698178
sonicdrivein_1176,"have you been looking for that perfect summer outfit? well, now you can have it with our new sonic w",0.92728,0.42698178
sonicdrivein_1177,definitely not the first time we met at the drive-in💁💁💁,0.9320951,0.42698178
sonicdrivein_1178,"what would you say if i made a drink with the sound of the music, what do you think?",0.7993941,0.42698178
sonicdrivein_1179,asking for your ice cream questions what do you want to know about ice cream? share your questions with us,0.9449675,0.42698178
sonicdrivein_1180,what’ s the best drink to drink when you’ ve had too much soda? a drink with,0.8807428,0.42698178
sonicdrivein_1182,it’ s all about the sonic wands this summer get one for just $ 20 at sonic.com,0.85866636,0.42698178
sonicdrivein_1183,"we know you’ re been using our sonic app a lot this year, so we wanted to ask you",0.9637508,0.42698178
sonicdrivein_1184,🎉 it’ s time to get your sonic swag 🎉 this is your ticket to,0.97044903,0.42698178
sonicdrivein_1185,the first time i ever had a iced coffee was when i got it for the first time,0.9748455,0.42698178
sonicdrivein_1187,just got back from the sandbar beach party and the sun is still out,0.9689836,0.42698178
sonicdrivein_1188,it 's back to the weekend and we 're having a bit of an off-the-field issue,0.97493637,0.42698178
sonicdrivein_1189,have you ever felt like you needed a drink after a game day? we get you with the sonic vid,0.65889454,0.42698178
sonicdrivein_1190,we’ re celebrating the new year with a sonic blast and we’ re asking you to share your,0.9730819,0.42698178
sonicdrivein_1192,we can’ t wait to hear all the fun things you’ ve got in the works for your,0.909893,0.42698178
sonicdrivein_1193,did you need us to tell you that there is a way to watch the stream on your phone? this is,0.97461265,0.42698178
sonicdrivein_1194,could it be possible that the only thing keeping you from going over your budget is the fact that you don ',0.97264344,0.42698178
sonicdrivein_1195,we hope you love our new fall flavors as much as we do so take advantage of this sale and get a,0.8895483,0.42698178
sonicdrivein_1196,this is why i created the tis the season 🤩🤩🤩,0.7522488,0.42698178
sonicdrivein_1197,what’ s going down at the oscars this year? a drink that’ s up for,0.92996716,0.42698178
sonicdrivein_1198,what is the best way to celebrate the end of the school year? a mix of chips and salsa,0.9740545,0.42698178
sonicdrivein_1200,"we can’ t believe it’ s time for sonic drive-ins this weekend, we’",0.8464152,0.42698178
sonicdrivein_1201,have you been looking for a drink that you can pick up and take to work? this is your answer,0.9764181,0.42698178
sonicdrivein_1202,we can’ t keep our eyes off the tots while we’ re in charge of the food,0.9501267,0.42698178
sonicdrivein_1203,what are we doing in the office this week? this is the sonic slushie party,0.9782234,0.42698178
sonicdrivein_1204,what could this be? 🤔🤔🤔,0.9342798,0.42698178
sonicdrivein_1206,is there a better way to celebrate your birthday than getting your food at the same time as your friends ?,0.9779312,0.42698178
sonicdrivein_1207,i 've discovered that there 's no better way to celebrate spring than with the toast of the roses,0.98026145,0.42698178
sonicdrivein_1208,"it’ s been a long time since the straws have been handed out, so let’ s",0.9708321,0.42698178
sonicdrivein_1209,we’ re feeling the nostalgia of your first date with your favorite drink– so we’ re sharing,0.91502064,0.42698178
sonicdrivein_1210,we need to start a contest to see who can drive the most cars in the parking lot,0.97653276,0.42698178
sonicdrivein_1211,we’ re back with another game night with our new sonic bingo game 🤔 what’,0.70395726,0.42698178
sonicdrivein_1212,whats the best way to celebrate summer? a sonic drink that comes with a little bit of everything �,0.5649756,0.42698178
sonicdrivein_1213,which one of these dogs is missing? 🤔🤔🤔,0.9579727,0.42698178
sonicdrivein_1214,what’ s the best way to celebrate the 4th of july this year? an ice cream pie,0.9619801,0.42698178
sonicdrivein_1215,"she 's been waiting all her life to go to the gun store, so she 's got one of",0.90328264,0.42698178
sonicdrivein_1216,what’ s up with those food dreams 🤔🤔🤔 be on the lookout,0.95861644,0.42698178
sonicdrivein_1217,"just in time for the new year, the drink that started it all is back 🎉🎉",0.94532394,0.42698178
sonicdrivein_1218,you’ re all about the shakes right now 🍟 check out this list of all the shakes,0.9450646,0.42698178
sonicdrivein_1219,"we have found the answer to the question, “what is sonic?”, and it’",0.61751103,0.42698178
sonicdrivein_1221,"just to show how much we love sonic, we’ ve been eating it all day",0.9598889,0.42698178
sonicdrivein_1222,@ sonicswaggymom @ sonicswaggymom @ sonicswaggymom @,0.9464258,0.42698178
sonicdrivein_1223,"we 've got a baby in the back of the store, so we can 't tell anyone about it",0.9656733,0.42698178
sonicdrivein_1224,this is what you get when you ask for a free beer at the sonic drive-in,0.97509086,0.42698178
sonicdrivein_1225,we’ re excited to share that we’ re open for business and we’ ve got a,0.84113026,0.42698178
sonicdrivein_1226,have you thought about what to get that special someone for the holidays? we have you covered search “ sonic,0.33215618,0.42698178
sonicdrivein_1227,"now that summer is here, it ‘s time to take a selfie with your favorite flavors from the sonic",0.9675859,0.42698178
sonicdrivein_1228,we’ ve got some news to share with you… we’ re having a sale on some of,0.9486609,0.42698178
sonicdrivein_1229,"if you like the idea, let me know and we ‘ll check it out 👌🏻",0.97430813,0.42698178
sonicdrivein_1230,this is what we’ re doing when we’ re in the shake,0.8609329,0.42698178
sonicdrivein_1231,"`` oh, this is the first time i 've ever been happy to see a bowl on my head ''",0.89711267,0.42698178
sonicdrivein_1232,"i 've come close to the end, but it 's definitely not what i 've been looking for",0.96165514,0.42698178
sonicdrivein_1233,"i 've heard people say it 's better to have two instead of one, so i 'd recommend",0.9654688,0.42698178
sonicdrivein_1234,we didn't know what to say when we saw this reaction to the good news of the day,0.784721,0.42698178
sonicdrivein_1236,"this is the best way to relax after a long day of drinking wine with your friends, is an app that",0.3512654,0.42698178
sonicdrivein_1237,what are you going to tell us about the drive-in party we ‘ re going to?,0.9769076,0.42698178
sonicdrivein_1238,"one said, `` what 's the first thing you 're going to do today? '' i said,",0.867203,0.42698178
sonicdrivein_1239,have you ever been in this situation before? what do you do when you can’ t decide what to,0.9313766,0.42698178
sonicdrivein_1240,we 'd like to see what would happen if we turned the lights on our burgers and watch them slide,0.9751306,0.42698178
sonicdrivein_1241,we’ re excited to share our new sonic drive-in drink menu with you today 🥂,0.9725379,0.42698178
sonicdrivein_1242,what would you do if you were given the opportunity to choose your favorite posts from the past year? show us,0.97516567,0.42698178
sonicdrivein_1244,have you ever wondered what’ s going on with your sonic? 🤔 what do you think?,0.978978,0.42698178
sonicdrivein_1245,today is a good day to celebrate the end of the holiday season🎉🎁 this sweet candy,0.9278303,0.42698178
sonicdrivein_1246,i am going to ask everyone to think about how much cheese they are putting on their mozzarella sticks today,0.9752357,0.42698178
sonicdrivein_1248,are you ready for this? we 're going to ask you questions about your day of work today,0.98137236,0.42698178
sonicdrivein_1249,are you looking for an excuse to eat candy all day long? this is your lucky day 🎂 this,0.95817626,0.42698178
sonicdrivein_1251,"it ‘s been a while since we ‘ve been playing the guitar, and now we have to",0.9783186,0.42698178
sonicdrivein_1252,"my dad told me to look at the menu i came up with this one, and i 'm about to",0.73621374,0.42698178
