image_id,caption,fluency,diversity
mcdonalds_switzerland_451,how i color code my busy calendar to make me feel good. 😉 🍔,0.82572263,0.5576686
mcdonalds_switzerland_1964,the first half of the week is already gone. time to celebrate with a strawberry-rhubarb cake from #mccafe? #mcdonalds,0.93574274,0.5576686
mcdonalds_switzerland_73,a 100% satisfying post. thanks to the mcflurry® torino® and oreo®.​,0.6323328,0.5576686
mcdonalds_switzerland_1991,"even if you approach the warsaw jingle bench as strangers, you leave as friends. friends with a jingle and free food",0.9081562,0.5576686
mcdonalds_switzerland_90,seems like @davina._.zh knows where to find the most beautiful skylines.,0.6287719,0.5576686
mcdonalds_switzerland_506,"yes, bacon-lovers… this is especially for y’all out there 🥓 🍔! #bigmacbacon #exciting",0.76088184,0.5576686
mcdonalds_switzerland_596,swipe to see the probably longest french fry that ever existed!,0.7864289,0.5576686
mcdonalds_switzerland_567,"we know you've been waiting for this for a while... the mcraclette is back as of today to celebrate a swiss month of august 🇨🇭 . how high is your excitement level 🤤 ?
#smallmomentsmakeabigdifference #mcraclette",0.686283,0.5576686
mcdonalds_switzerland_516,our crew fulfills your wishes 🍔🍟 - no matter how special they are 😉. how do you make your burger perfect? #madeperfect,0.94302297,0.5576686
mcdonalds_switzerland_677,any closer and you’d end up with foam on your nose.,0.96584696,0.5576686
mcdonalds_switzerland_554,"now that's what we call a bundle of happiness 🍔 🍟 🥤 ! small tip: with the amazing offers in our app, get your favorite",0.7601182,0.5576686
mcdonalds_switzerland_547,zoom into the black circle ⚫ to see who craves for some mcdonald's yumminess right now! 🍟 🥤,0.8031415,0.5576686
mcdonalds_switzerland_230,"you know the routine. so, which mcdo is it?",0.77506673,0.5576686
mcdonalds_switzerland_1965,fan of our chicken big mac? it's only available for another couple of days! #mcdonalds #mcdo #burger #bigmac #food,0.89622283,0.5576686
mcdonalds_switzerland_2010,le @officialgshc en visite au mcdonald's de la #praille pour montrer la #coupe #spengler aux #fans,0.45145547,0.5576686
mcdonalds_switzerland_54,"all i need is mcdelivery, sun and friends!",0.40703514,0.5576686
mcdonalds_switzerland_581,"⚠️pokémon giveaways ⚠️ tell us which is your child's favorite pokémon in the comments, and try to win 2 out of 20",0.622646,0.5576686
mcdonalds_switzerland_232,the mccrispy is so iconic it sticks in your mind.,0.9548794,0.5576686
mcdonalds_switzerland_1209,"life is short, have something sweet first! #treatyourself #coffebreak #mcdonalds",0.73895776,0.5576686
mcdonalds_switzerland_248,even a cat can order his favorite burger with order&pay.,0.8393666,0.5576686
mcdonalds_switzerland_1883,november is #movember! do you grow a mustache this month? @ronaldmcdonald,0.85990065,0.5576686
mcdonalds_switzerland_455,no doubt: this is the most delicious infographic in the world! say hello to our summer dessert!🤤 #summerdesserts,0.90209454,0.5576686
mcdonalds_switzerland_673,look what we can do if we stick snowflakes together 😍,0.9399139,0.5576686
mcdonalds_switzerland_566,today we celebrate friendship day 🥳 🎉! who do you love so much – you're even sharing fries with them🍟? let us know and tag your bff! #smallmomentsmakeabigdifference #friendfriesforever,0.7741441,0.5576686
mcdonalds_switzerland_1891,"end the week on a sweet note with our new #mccafé products : brownie cheescake, marschmallow bar, gingerbread latte and",0.8436405,0.5576686
mcdonalds_switzerland_874,we know what we’ll be doing this weekend 😍🍩☕️ what about you ? #,0.9573267,0.5576686
mcdonalds_switzerland_543,show some love for today’s world smile day and tag your buddies with the best smiles 😁❤️,0.8723633,0.5576686
mcdonalds_switzerland_529,👻 knock knock... trick or treat 🧛‍♀️ ? who would also love for this monster to knock at their door 🍦?#,0.9241421,0.5576686
mcdonalds_switzerland_2016,the one and only: the big mac 😍 #bigmac #yummy ,0.852636,0.5576686
mcdonalds_switzerland_1576,that's our mood all the time 😉 thanks @juliacaroline_a for this great picture!  #enjoythenow,0.7590427,0.5576686
mcdonalds_switzerland_476,🍟is your couch also your favorite restaurant🍔? then we got a surprise for you... free delivey with uber eats until,0.06681278,0.5576686
mcdonalds_switzerland_330,only read the caption if you guessed the riddle!,0.89470905,0.5576686
mcdonalds_switzerland_816,"they were one of us: trayvon martin. michael brown. alton sterling. botham jean. atatiana jefferson. ahmaud arbery. george floyd. • • • • • •
#repost @mcdonalds",0.85420316,0.5576686
mcdonalds_switzerland_2075,win with #theprimeburger ! just share your best pic and use #theprimeburger,0.8490494,0.5576686
mcdonalds_switzerland_580,bananaaaa 💛 !!! the minions are back with fun glasses! are you and your family ready to collect them? have fun !,0.9446417,0.5576686
mcdonalds_switzerland_464,no matter what time it is ... i'm always craving for the big mac! feeling the same?,0.9637494,0.5576686
mcdonalds_switzerland_611,who’s been missing our table service? #goodnews: we’re back with open terraces☀️! don’t forget to download the contact tracing apps (socialpass and mindful) and register before you enjoy your favourite burger at our tables 🤘😍,0.73275274,0.5576686
mcdonalds_switzerland_761,"mmmmmmmm everything tastes better when you earn it! reward yourself, the more m’s you get, the greater the reward! now",0.844486,0.5576686
mcdonalds_switzerland_769,"sorry diamonds, but life is better with barbecue sauce!",0.82014364,0.5576686
mcdonalds_switzerland_2043,#mcwrap #chicken #tasty #delicious #new #tryit,0.86519,0.5576686
mcdonalds_switzerland_1877,"how about you add a few chicken mcnuggets to your menu? get 4 for  only 2,90.-chf. available just for a while! ;-)",0.63102746,0.5576686
mcdonalds_switzerland_1944,why not enjoy a summer salad on this sunny wednesday? #mcdonalds #mcdo #salad #picoftheday,0.93415976,0.5576686
mcdonalds_switzerland_556,nothing brightens up the mood as much as our new yummy donut 🍩! it even manages to fix broken hearts…❤️! have you tried ,0.9334372,0.5576686
mcdonalds_switzerland_237,what is your most used pick up line? 😉,0.9640569,0.5576686
mcdonalds_switzerland_447,here’s a little secret for the fries lovers… 🤫 🍟,0.82319397,0.5576686
mcdonalds_switzerland_2065,new #hot #breakfast in #zurich and #lausanne #pancakes,0.8067907,0.5576686
mcdonalds_switzerland_2011,#repost @mcdonaldsleb ・・・ it just goes with every meal! #fries #mcdonalds #lebanon #yummy,0.86066085,0.5576686
mcdonalds_switzerland_2045,#nice #ride ! #car #mcdonalds #lovingit 🚘,0.7915791,0.5576686
mcdonalds_switzerland_1999,have you already tried our must haves ts and deluxe? aren't they delicious? #burger #food #delicious #mcdonalds,0.72477525,0.5576686
mcdonalds_switzerland_736,the new fall color trend: neon turquoise. now 1 free coca-cola glass in neon turquoise with every medium menu. until stocks last.,0.13655363,0.5576686
mcdonalds_switzerland_560,today we celebrate you(th)! 🙌  so we just want to drop some love for you guys here 💛 ❤️ #internationalyouthday,0.8129114,0.5576686
mcdonalds_switzerland_1458,sharing is caring 💞🍓🍌 #loveatfirstsip #smoothie #strawberry #banana #drink #fresh #mccafe #mcdo #mcdonalds,0.6656499,0.5576686
mcdonalds_switzerland_481,a dream sunday... sleeping in and waking up to this 🙌!,0.7521967,0.5576686
mcdonalds_switzerland_1906,"last stop for our #bbqaroundtheworld! as of today, you can taste the south african barbecue in all of our swiss",0.5810862,0.5576686
mcdonalds_switzerland_2032,#old #school #happy #meal are #cool 👍,0.624197,0.5576686
mcdonalds_switzerland_1925,we can't wait for the weekend to get refreshed! which drink do you usually choose?,0.9637876,0.5576686
mcdonalds_switzerland_493,🔥 sauce it up! 🚨 this is your last chance to win one of our exclusive snipes x mcdonald’s collab pieces! 1x sherpa,0.83234787,0.5576686
mcdonalds_switzerland_706,find the mistake. and eat it.,0.9346399,0.5576686
mcdonalds_switzerland_1941,our traditional mcmasters golf tournament happened yesterday in #payerne. are you into golfing too? #rmhc #golf,0.87481564,0.5576686
mcdonalds_switzerland_714,"so close, you can almost taste it",0.9518677,0.5576686
mcdonalds_switzerland_1006,big mac menu = one happy face 😃🤗 thanks @diekroatin._ for the great picture! 😘 #repost#b,0.79539734,0.5576686
mcdonalds_switzerland_1962,in may take off your layers ;-) #mcdonalds #mcdo #sun #picoftheday,0.49750364,0.5576686
mcdonalds_switzerland_617,i grab my mcflurry ragusa to go and sit outside.,0.075071014,0.5576686
mcdonalds_switzerland_793,no muscle pain the next day from eating a sundae either.,0.9193447,0.5576686
mcdonalds_switzerland_482,"when you want people to go ""hats off!"" for your style 💯",0.8714033,0.5576686
mcdonalds_switzerland_1907,swiss champion in laser radial! 👍 congratulations @megevalexis for your fantastic performance over the weekend!,0.90852475,0.5576686
mcdonalds_switzerland_1768,congratulations to our #togetherforgold athlete @florianbreer and his team mate @yveshaussener for their fantastic,0.9016067,0.5576686
mcdonalds_switzerland_1929,"no matter the mean of transport, you're always in a hurry to get there when you're hungry! #mcdonalds #mcdo #food #hurry",0.9030364,0.5576686
mcdonalds_switzerland_742,"i could use a spare tyre, let’s pick up some more donuts!",0.9243595,0.5576686
mcdonalds_switzerland_753,"these 4 gamers have the special  chance to compete against the worldwide top drone pilots at the “virtual drone grand prix zürichsee”. follow them in the live stream on 3/4 october, all information on the link in bio.",0.8036939,0.5576686
mcdonalds_switzerland_27,it's cool like a summer breeze. can you guess the product?,0.9054653,0.5576686
mcdonalds_switzerland_533,we are there for you...🍔🍟 even during a live-stream 🎮 #mcdelivery #youlivewedeliver,0.79329187,0.5576686
mcdonalds_switzerland_1440,i'm in love with the coco 🎼😍 #mcflurry #bounty #icecream #coco #chocolate #fresh #sweet #summer #mcdonalds #mcdo,0.86003536,0.5576686
mcdonalds_switzerland_521,"yes y’all, get ready for november 20th! sauce it up with the exclusive snipes x mcdonald’s collection 🔥!",0.82267314,0.5576686
mcdonalds_switzerland_868,choose your sidekick: big tasty or big tasty chicken?,0.8382527,0.5576686
mcdonalds_switzerland_2020,#cool #magnets #fries #bigmac #applepie #chickenmcnuggets #drink,0.9179394,0.5576686
mcdonalds_switzerland_689,"o christmas tree, o christmas tree, your golden fries delight us!” 🎼 we wish you a merry christmas!🎄",0.9238808,0.5576686
mcdonalds_switzerland_1886,do you feel it? halloween is just around the corner #mccafé,0.9251525,0.5576686
mcdonalds_switzerland_1961,another difficult monday? sleep in a little longer and come have breakfast with us! ;-) #mcdonalds #mcdo #breakfast,0.9313807,0.5576686
mcdonalds_switzerland_632,curtains up! who's the star on your stage?💛,0.7615848,0.5576686
mcdonalds_switzerland_1984,are you missing the hour too much? maybe a delicious beverage or pastry will cheer you up ;) #food #timechange #sleepy,0.9171014,0.5576686
mcdonalds_switzerland_2069,mcdonald's switzerland marketing / communications team ready! #worldcup #suivsfra #sui #fra,0.6838979,0.5576686
mcdonalds_switzerland_1917,our #mcdonalds #blogger @xavier_alfonso started his #bbqaroundtheworld trip from #switzerland to #sydney. follow more of his travel #adventures here! #mcdo #bbqaroundtheworld #trip #firststop #sydney #australia #bbq,0.61531276,0.5576686
mcdonalds_switzerland_586,"""big tasty – it's a lifestyle! #bigtastyvariations​",0.61366516,0.5576686
mcdonalds_switzerland_514,"we are there for you... 🍟 🍔 especially when you're having one of these busy days! 🧑‍💻 🤱 🏃 
#youlivewedeliver @bysofiaziani",0.84634316,0.5576686
mcdonalds_switzerland_528,"what’s in the bag? stay tuned!
#snipesxmcdonalds #snipesknows #imlovinit #smallmomentsmakeabigdifference
@snipes_zuerich",0.77191734,0.5576686
mcdonalds_switzerland_2014,#nice #hot #beverage #mccafé,0.8456263,0.5576686
mcdonalds_switzerland_738,"in a land not so far away, there is a meadow of macaron’s that sweetly sway.",0.7265837,0.5576686
mcdonalds_switzerland_1957,the car wash in favor of the ronald mcdonald foundation is going on today. come and get your car washed for the good,0.9429568,0.5576686
mcdonalds_switzerland_1990,"if you've never seen the world's largest #bigmacselfie, then you haven't been to dubai recently. #imlovinit #dubai",0.86159676,0.5576686
mcdonalds_switzerland_1935,like this picture if you're lucky enough to also go on holidays! #mcdonalds #mcdo #happy #holidays,0.8533599,0.5576686
mcdonalds_switzerland_537,"when you can’t decide, because everything is just way too delicious 🍦😍 !t",0.82051665,0.5576686
mcdonalds_switzerland_764,want to be a pilot? or just looking for a challenge? try your chance to win one of 20x video games dcl the game for free,0.1877095,0.5576686
mcdonalds_switzerland_661,"now we pack our books and toys in paper. happy meal, happy kids, happy planet.",0.8618394,0.5576686
mcdonalds_switzerland_713,good news: today is #worldtelevisonday. how about a movie and mcdelivery?,0.7949569,0.5576686
mcdonalds_switzerland_657,"everything changes, but that happy meal feeling for kids stays the same! 💛",0.9000665,0.5576686
mcdonalds_switzerland_691,"just because you can’t see something, doesn’t mean it doesn’t exist",0.9462208,0.5576686
mcdonalds_switzerland_610,we think these are pretty hot news 😎. what do you think? will you try it 🌶️?,0.95634043,0.5576686
mcdonalds_switzerland_129,now it’s time for you to fall in love again. ,0.97200507,0.5576686
mcdonalds_switzerland_633,we’re so proud of our long-standing cooperation with local producers – and of tbwa\zh for winning silver at the swiss,0.81399393,0.5576686
mcdonalds_switzerland_1947,"you asked for the double cheeseburger, we're also suggesting the little ciabatta pepper! #mcdonalds #mcdo #burger",0.9218546,0.5576686
mcdonalds_switzerland_256,the real red carpet star of the festival de cannes.,0.878838,0.5576686
mcdonalds_switzerland_1923,"the third burger dynasty is now available in all our restaurants. as of today, you can taste the royal jalapeño and the",0.91523635,0.5576686
mcdonalds_switzerland_1193,@nxa.cx casually enjoying a coke and thinking about what to order next. at least that’s what we think she thinks 😉,0.77948153,0.5576686
mcdonalds_switzerland_575,a complete meal for less than 10 bucks 😵? yes 💪 no problem at all with our big bang menu. grab yourself one now! 🏃🏃🏃,0.8867976,0.5576686
mcdonalds_switzerland_220,you know the drill –  where is this mcdonald's located?,0.96805346,0.5576686
mcdonalds_switzerland_1926,the minions are grilling mcnuggets. would you consider doing the same? #minionsatmcdonalds,0.86939293,0.5576686
mcdonalds_switzerland_635,what a big mac says when trying to make advances 🍔 😜 !,0.8859105,0.5576686
mcdonalds_switzerland_487,"with all the offers of the moment, we might need to make our trays bigger 😱! go check our app & enjooooy! 📱",0.57194537,0.5576686
mcdonalds_switzerland_1612,happy world fashion day! so sollte mode immer aussehen 😉,0.8361506,0.5576686
mcdonalds_switzerland_2026,the #new @ronaldmcdonald #costume ! #cool,0.7652154,0.5576686
mcdonalds_switzerland_681,"indulge now, remember the new year’s resolutions later. 🤭",0.89092004,0.5576686
mcdonalds_switzerland_781,"what do the swiss, this burger-tower and mcdonald’s have in common? they are all beautifully diverse 🥰 happy august 1st!",0.88396305,0.5576686
mcdonalds_switzerland_637,"""hurry up painting me, alfred. my fries are getting cold!“ 🍟",0.93985116,0.5576686
mcdonalds_switzerland_59,"it’s fresh, fresh, exciting apple schorle by @ramseier_ch . 🎶",0.677245,0.5576686
mcdonalds_switzerland_1983,new: come and try our new chocolate bacon sundae topping! #sundae #chocolate #bacon #new #mcdonalds,0.7097422,0.5576686
mcdonalds_switzerland_1960,our #bacon clubhouse is available with beef or chicken. how do you like it? #mcdo #mcdonalds #burger #beef #chicken,0.88520586,0.5576686
mcdonalds_switzerland_2006,#mcdonalds #cokeglass #color #pink #green #orange #turquoise #colorful,0.93492466,0.5576686
mcdonalds_switzerland_471,❗ good news ❗ you can again enjoy your favorite 🍔 and 🍟 in our restaurants - without a certificate. what about trying,0.9376608,0.5576686
mcdonalds_switzerland_530,what's happening again with the time during the night 🕛? hmmm 🤔... what we're sure of is that it's always the right,0.8332434,0.5576686
mcdonalds_switzerland_411,who's ready for the festival season? i sure am! #sundae #festivalseason,0.91279817,0.5576686
mcdonalds_switzerland_2050,#morning #break in the #sun ! #iced #latte #machiatto -#delicious #coffee,0.915978,0.5576686
mcdonalds_switzerland_740,"eggscuse me please, i have a mouthful of delicious things to do.",0.59886205,0.5576686
mcdonalds_switzerland_1928,"do you also have a royal hunger? this week, discover the mcchicken pepper and the cheese & bacon! #mcdonaldsroyals",0.8329222,0.5576686
mcdonalds_switzerland_568,"did you find where the blueberries are hiding?
🥤 frappé + blueberries = a perfect match 🤩 🙌! all we can say is yummyyy🤤! will you be able to resist this new frappé?",0.9453622,0.5576686
mcdonalds_switzerland_463,"somehow, reading makes me hungry… any idea why this could be? 🤔 🍔 📚",0.7924865,0.5576686
mcdonalds_switzerland_1953,"congratulations to joshua meyer, our #together4gold and @schweizersporthilfe athlete, for winning the title at the",0.9307233,0.5576686
mcdonalds_switzerland_747,"big, bigger, biggest!! only for a short time: our classic is now available in three different sizes.",0.83873194,0.5576686
mcdonalds_switzerland_535,"new monday, new week, new coca-cola™ glass 🥳  this week you get the pink glass 💖 with every menu medium as a gift* 🎁. an",0.4543388,0.5576686
mcdonalds_switzerland_1912,"on this grey morning, all you need is a breakfast at mccafé. how about a cappuccino and one of our salty products?",0.9448568,0.5576686
mcdonalds_switzerland_695,dear 🍔🍟 lover! longing to be served at the table? we are open! for details & opening hours go to our website (link in,0.63791645,0.5576686
mcdonalds_switzerland_631,the wings are back. don’t chicken out now! who’s gonna get them? 😍,0.95412785,0.5576686
mcdonalds_switzerland_466,put away your winter jackets. spring is calling for your coolest outfits! 😍 ☀️ ,0.94947994,0.5576686
mcdonalds_switzerland_1959,the weather won't have an impact on our mood. who's in for a smoothie from #mccafe? #yummy #smoothie #mcdo #mcdonalds,0.913147,0.5576686
mcdonalds_switzerland_81,there are certain advice that you just want to take! 👀,0.95823145,0.5576686
mcdonalds_switzerland_643,"27 years ago, in a famous movie, two american gangsters talked about how in europe a “quarter-pounder with cheese” is",0.8644067,0.5576686
mcdonalds_switzerland_462,when the golden hour announces the mcdo hours! 🌆 check out the sunset offers in the app that start at 5pm every day 🙌 . ,0.8194825,0.5576686
mcdonalds_switzerland_906,"tell us what your favorite movie is while savouring one of our delicious menus, and get the chance to win a sky movie",0.9110555,0.5576686
mcdonalds_switzerland_293,"name the top hit. i'd say ''mcflurry flow""",0.7036897,0.5576686
mcdonalds_switzerland_1994,which one is your favourite? #mcflurry #icecream #food #mcdonalds #refreshing #daim #toblerone #mms #mandms #mundm,0.8736527,0.5576686
mcdonalds_switzerland_234,june is a month of love. let the heat flow...,0.970828,0.5576686
mcdonalds_switzerland_262,what do you think about a little mcdo apero?,0.9423886,0.5576686
mcdonalds_switzerland_1495,perfect friesday 🍟 & 🌺 #fries #friesday #friday #funday #frieslover #friesfan #snack #spring #flower #mcdonalds #mcdo,0.6887272,0.5576686
mcdonalds_switzerland_1986,"special fashion show in sweden. i love these boots, don't you? #imlovinit",0.85942143,0.5576686
mcdonalds_switzerland_684,a good party (even the smallest) deserves an even better delivery. a mcdelivery 😜 🤩,0.73867756,0.5576686
mcdonalds_switzerland_1985,don't forget to change your clocks tonight ;) #timechange #summertime #clocks,0.8757539,0.5576686
mcdonalds_switzerland_1963,"today we're celebrating the 10th anniversary of our ronald mcdonald house in st. gallen. in the past years, 3175",0.90369815,0.5576686
mcdonalds_switzerland_419,my style for chilling on sundays. what's yours? #style #sunday,0.7677862,0.5576686
mcdonalds_switzerland_565,"🇨🇭 happy birthday switzerland!🇨🇭 🍩 donut miss today’s surprise in our restaurants: a cute and delicious donut to celebrate the 1st of august 🎉. 

as long as stock lasts.
#happybirthdayswitzerland #1stofaugust #swissnoationalday #freedonut",0.56587493,0.5576686
mcdonalds_switzerland_653,have you tried me already? think you can taste the difference? i challenge you! your mcveggie🍔,0.41794398,0.5576686
mcdonalds_switzerland_701,we’ll surprise your loved ones with an extra slice of christmas 🎁! like our post and send us your christmas greeting as ,0.6224828,0.5576686
mcdonalds_switzerland_515,"⚠️contest ⚠️
are you also following @masked.singer.switzerland? 📺 do you know the characters that are sponsored by mymcdonald's? thanks to them you can win 1x 2 tickets for the final show in cologne (germany) on the 15th of december or 10 x 500 ms in our app. all you have to do is follow us and let us know with whom you would like to go see the final. good luck! 🍀 

conditions in the bio.",0.53321016,0.5576686
mcdonalds_switzerland_1978,not only can you taste our chicken big mac but you can also dream of big mac! share your best big mac moment with the,0.86214113,0.5576686
mcdonalds_switzerland_589,"hello, sweet people! do you see the smiles? we can't hide our excitement to be able to serve you again at the mccafé 😁! ",0.8412926,0.5576686
mcdonalds_switzerland_608,spice up your life with something different 🌶️ ! the veggie spicy mcchicken is waiting for you!,0.96786803,0.5576686
mcdonalds_switzerland_650,would you have been better at maths if they had taught it like this?🤓 show us your maths skills in the comments section!,0.9499889,0.5576686
mcdonalds_switzerland_2004,how many coke glasses can you align in a minute? find out in our new coke glass game! every player has the chance to win,0.7785081,0.5576686
mcdonalds_switzerland_1974,we're proud to support the stars of tomorrow and to encourage them on their way to the top! #together4gold ,0.91505843,0.5576686
mcdonalds_switzerland_768,indecisive in the morning? here’s a little breakfast guide.,0.9766276,0.5576686
mcdonalds_switzerland_503,sundays are for chilling at home 💆 - and for mcdelivery! 🍔 🍟 🥤 what will be your order today? #mc,0.8555432,0.5576686
mcdonalds_switzerland_550,"⚠️ to note for your next visit: for guests who want to enjoy our burgers inside the restaurant, from now on we are",0.8900959,0.5576686
mcdonalds_switzerland_799,"getting delivered, ordering at the mcdrive, take-away, sitting-in, snacking - everything is possible again. our",0.77999103,0.5576686
mcdonalds_switzerland_620,"do your kids ask a lot of questions? 
let them find answers in our new happy meal books!",0.9663041,0.5576686
mcdonalds_switzerland_647,"did you know that with myorder you can order and pay directly in the mcdonald's app? then you just pick up your favourite burger and enjoy! 🍔 💛 download the app and have a try 😉 !
link in bio.",0.7639823,0.5576686
mcdonalds_switzerland_222,brb: you'll find me by the pool.,0.98275924,0.5576686
mcdonalds_switzerland_1924,"4, 6, 9 or 20...who agrees to say they always disappear too quickly? #mcdonalds #mcdo #tasty #mcnuggets #food #yummy #picoftheday #switzerland #bestoftheday #likes #igvideo #foodstagram #foodie",0.8403532,0.5576686
mcdonalds_switzerland_1908,now our happy meal always contains a fruit! some are surprised! ;-) #happyfruits #happymeal #fruit #vitamins #foodie #kids #healthy #menu #goodnews #picoftheday,0.73460937,0.5576686
mcdonalds_switzerland_748,at least we can still go swimming.,0.98152107,0.5576686
mcdonalds_switzerland_579,today there are two good reasons to celebrate🥳 : our swiss team has made it through to the round of 16 and our hamburger costs just 1 franc! 🍔 who will you be cheering with today? ⚽🇨🇭,0.92953354,0.5576686
mcdonalds_switzerland_2031,our #new #chocolate #chips #latte . #delicious #coffee #break,0.89567614,0.5576686
mcdonalds_switzerland_2062,#lausanne #thriathlon #2014 : #team #mcdonalds finishes 12 of 63 ! #congrats,0.6480947,0.5576686
mcdonalds_switzerland_1871,this mustache is even attractive on women ;) thanks to @mcdonalds_austria!,0.6608759,0.5576686
mcdonalds_switzerland_484,not sure what to snack today? 🤔 we gladly help you with that: just check your phone battery status and get inspired 🍟 🍔,0.77673644,0.5576686
mcdonalds_switzerland_1890,because we need something sweet to start the week with. stop by your local #mccafé for some #warmth. ☕️ #mcdonalds #mcdo,0.8032733,0.5576686
mcdonalds_switzerland_1842,happy international whipped cream day! ;),0.84232867,0.5576686
mcdonalds_switzerland_601,"that moment when you manage to make your nearest and dearest smile!
#smallmomentsmakeabigdifference",0.81142104,0.5576686
mcdonalds_switzerland_364,do you recognize these characters? only cool kids do.​,0.9782275,0.5576686
mcdonalds_switzerland_69,"know which burger it is? even pixelized, it looks so delicious...",0.9365462,0.5576686
mcdonalds_switzerland_494,the first three words you see make up your next menu 😉. how does it look for you?,0.96434283,0.5576686
mcdonalds_switzerland_725,has the best taste in movies: the big tasty double bacon.,0.7367049,0.5576686
mcdonalds_switzerland_1956,the car wash in favor of the ronald mcdonald foundation is going on today. come and get your car washed for the good,0.9429568,0.5576686
mcdonalds_switzerland_746,what rules would you break for the ones you love?,0.9776474,0.5576686
mcdonalds_switzerland_1901,small things make mondays easier...what are they for you? #mccafe #mcdonalds #mcdo #coffee #monday #cappuccino,0.8897891,0.5576686
mcdonalds_switzerland_377,who's your favorite crew to hang out with at #mcdonalds? ✌️,0.91873336,0.5576686
mcdonalds_switzerland_1909,"it doesn’t matter if you’re on holidays or at work, we’re sure a mcflurry oreo will have you finish the week on a",0.737355,0.5576686
mcdonalds_switzerland_1897,we're celebrating the first day of #autumn today! did you know it's the season of #love? #mccafe #mcdonalds #mcdo,0.88489723,0.5576686
mcdonalds_switzerland_830,a smaller offer with our classics. mcdelivery and mcdrive are back! link to new menu in bio 😍🤤,0.7448888,0.5576686
mcdonalds_switzerland_2025,#repost from @ronaldmcdonald --- make a wish! #amazing moment in #thailand! ,0.79517335,0.5576686
mcdonalds_switzerland_823,our restaurants are now also open for take-away ! find your closest mcdonald’s take-away on mcdonalds.ch and enjoy your,0.85748637,0.5576686
mcdonalds_switzerland_571,chicken or veggie burger? 🍔 🤔  what do you think? swipe to find out and let us know if you had it right 🤓!,0.6788832,0.5576686
mcdonalds_switzerland_453,who needs chocolate when you can have this! 🍔 🍟 🍩  happy easter everyone! #easter,0.8934649,0.5576686
mcdonalds_switzerland_639,"team chicken mcnuggets or team spicy chicken mcnuggets?  if you haven’t yet, hurry up to try the spicy ones! they are",0.9215517,0.5576686
mcdonalds_switzerland_227,oops. when you're looking for an excuse to get a mcdo.,0.9572796,0.5576686
mcdonalds_switzerland_584,"hopp schwiiz ⚽! we’re celebrating a whole month of football, tasty burgers and cold refreshments. let’s celebrate",0.94561243,0.5576686
mcdonalds_switzerland_1219,"pick your favorite! cbo, big mac or cheese royal?",0.8541195,0.5576686
mcdonalds_switzerland_467,"we would not want to disguise those ... even for fasnacht!
 #schmudo #fasnacht #fries #carnaval",0.8490307,0.5576686
mcdonalds_switzerland_1905,"how will your kid react when he/she sees you have replaced his/her favorite meal with just an #apple? trick your kid, make some video and share it with #happyfruits! #happymeal #surprise #kids #funny #video #viral #mcdonalds #mcdo #hiddencamera",0.72020555,0.5576686
mcdonalds_switzerland_540,ready for the weekend? one more day to go and it's a very important one: the international world egg day 🥚 🍳 start it,0.72529,0.5576686
mcdonalds_switzerland_739,"green, green, green are all my glasses… now 1 free coca-cola glass in neon green with every medium menu. until stocks last.",0.09356916,0.5576686
mcdonalds_switzerland_1882,it's the inner values that count <3,0.8869787,0.5576686
mcdonalds_switzerland_594,summer salsa or smokey sauce? with or without bacon? there are 12 different big tasty variations now. which one is exactly the one for you? #bigtastyvariations,0.88219595,0.5576686
mcdonalds_switzerland_605,the perfect match or too hot to handle? try it now! #spiceface🌶️,0.9308436,0.5576686
mcdonalds_switzerland_1987,"special concert in vienna. some beats and a philharmonic orchestra, why not? #imlovinit #vienna #wien #austria",0.7283707,0.5576686
mcdonalds_switzerland_950,you have until this thursday (03.10.2019) to enter our tote bags giveaway ! check our story to enter the contest 🎉🎁#,0.49410895,0.5576686
mcdonalds_switzerland_50,"honestly, you don't even need a sign, it's already a banger.",0.8437474,0.5576686
mcdonalds_switzerland_810,the safety and wellbeing of our guests and crew is our highest priority. our heartfelt thanks goes out to all our,0.9392625,0.5576686
mcdonalds_switzerland_654,the last fry is not for sharing! who agrees?,0.87336683,0.5576686
mcdonalds_switzerland_835,video calling your parents be like...,0.30653015,0.5576686
mcdonalds_switzerland_1893,"morning coffee, 10am coffee, dessert coffee, coffee with friends, date coffee... which options do you usually pick?",0.9487898,0.5576686
mcdonalds_switzerland_756,"some trends never fade: created in the 70ies, yet still in style! our sundae collection 😍",0.8638194,0.5576686
mcdonalds_switzerland_1898,congratulations to simon rieckhoff for a fantastic season highlighted by a swiss champion title and a participation at,0.8719451,0.5576686
mcdonalds_switzerland_591,we are a 100% back! the long wait has come to an end! from today you can finally enjoy your favorite burgers sitting inside our restaurants again 🍔. we’re looking forward to creating some moments of enjoyment together with you! #smallmomentsmakeabigdifference,0.6999255,0.5576686
mcdonalds_switzerland_489,"🎰 and the jackpot is: 3 homestyle crispy chicken burgers for you to choose! 🍔 believe us, the new curry version adds perfectly to that winning combo! 🤤  have you tried it already?",0.86191124,0.5576686
mcdonalds_switzerland_22,"""yeah, i'm used to eating spicy food."" i see you!",0.8593232,0.5576686
mcdonalds_switzerland_332,🤫 something very cheesy is coming soon. prepare yourself.,0.9765572,0.5576686
mcdonalds_switzerland_583,"no matter which season, which weather and which situation you are in – mcflurry is always a good idea! how will you",0.6537086,0.5576686
