caption,image_id,fluency,diversity
what do you want for christmas this year? 🎄🎄🎄🎄,sonicdrivein_863,0.96409976,0.39000025
what happened to the drink? he’s been drinking it for 3 days now,sonicdrivein_864,0.77202713,0.39000025
check out this video to see the first look at the new mccoy’ s ice tea slush,sonicdrivein_865,0.67068464,0.39000025
it 's been a long time since we 've all been like this,sonicdrivein_866,0.97469556,0.39000025
how many times do we have to tell you that we don’ t make sandwiches for you?,sonicdrivein_868,0.9686335,0.39000025
it’ s time to get your tater tots ready because we’ re bringing back the to,sonicdrivein_869,0.8241714,0.39000025
is it just us or does it look like there 's a lot of sliders in this picture?,sonicdrivein_871,0.96201277,0.39000025
"our new merch is now available on our website, app, and social media, so check it out",sonicdrivein_872,0.9626135,0.39000025
"we can’ t stop, we can’ t stop, we can’ t stop, we",sonicdrivein_876,0.8804147,0.39000025
what’ s your favorite sonic flavor? i’ m here to help you figure it out,sonicdrivein_877,0.97925055,0.39000025
"if you’ ve ever been to a drive-in, you know it’ s a thing",sonicdrivein_880,0.87851745,0.39000025
i want you to pick your favorite song to listen to on the way to school this morning,sonicdrivein_882,0.97840494,0.39000025
"we’ n’ t tell you what we’ re listening to, but we’ re",sonicdrivein_883,0.77683896,0.39000025
what do you think this is? 🤔 let us know in the comments or tag us on insta,sonicdrivein_886,0.23159605,0.39000025
"we want to make sure you’ re ready for the game this weekend, so we’ re sharing",sonicdrivein_891,0.9724564,0.39000025
get ready for the best shake in the world🍦🍦🍦🍦�,sonicdrivein_892,0.8871009,0.39000025
"i do n’ t remember the date, but i do n’ t remember the name of the",sonicdrivein_894,0.80883145,0.39000025
"when you’ re the only one in the car, you can do whatever you want",sonicdrivein_895,0.9674512,0.39000025
`` let 's say `` let 's go back to school '' when kids say `` let 's go,sonicdrivein_896,0.867953,0.39000025
"check out the new sonicswag available now, just in time for summer 🔥🔥�",sonicdrivein_897,0.94678664,0.39000025
it ‘s a work day so i ca n’ t really think about it but i do n,sonicdrivein_899,0.77053183,0.39000025
it ‘s the best time of the year to enjoy your favorite drink at the drive-in,sonicdrivein_901,0.9781009,0.39000025
what’ s your favorite thing to get for your kid this holiday season? 🎄🎁,sonicdrivein_902,0.9588926,0.39000025
"it’ s time to take a closer look at the all-new, all-the-time grilled",sonicdrivein_903,0.96974653,0.39000025
"if you’ re in the market for a new sonic, we’ re here to help with these",sonicdrivein_904,0.95940804,0.39000025
"i can’ t decide what to order, so i’ m just going with the flow",sonicdrivein_905,0.95325613,0.39000025
"what’ s the best way to celebrate the 4th of July? with a burger, of course",sonicdrivein_906,0.9730348,0.39000025
what’ s your favorite drink on the menu? 🍸🍸🍸�,sonicdrivein_909,0.95400727,0.39000025
one of these is not like the others 🤔🤔🤔🤔,sonicdrivein_911,0.9167116,0.39000025
this is what i’ m looking forward to this weekend 🤩🤩🤩,sonicdrivein_912,0.97080594,0.39000025
the first thing i did when i got to the venue was order a sonic drink 🍻,sonicdrivein_913,0.9715002,0.39000025
"when you’ re at the drive-thru, what’ s the best way to get your",sonicdrivein_914,0.95245504,0.39000025
i woke up this morning feeling like i was in the frozen tundra of the frozen tundra of,sonicdrivein_916,0.98128295,0.39000025
it’ s not my birthday yet but i’ m the only one who’ s going to,sonicdrivein_917,0.9465963,0.39000025
people want to live in the future so they vote for a police chief who is also a superhero,sonicdrivein_918,0.87900007,0.39000025
"she’ s right, it’ s been a while since we’ ve had a drive-",sonicdrivein_924,0.9475453,0.39000025
"when i was a little girl, i used to go to the grocery store with a bag of chips in my",sonicdrivein_925,0.9627546,0.39000025
summer is in full swing and this is the soundtrack to my day,sonicdrivein_926,0.9539705,0.39000025
"if you do n’ t like the ice cream, you do n’ t have to pay for",sonicdrivein_927,0.91639334,0.39000025
it 's time for you to get out of here i do n't want to meet with the girl who,sonicdrivein_928,0.35068488,0.39000025
"if you’ re a fan of this drink, you’ re in for a treat",sonicdrivein_930,0.9709825,0.39000025
what’ s your go-to sonic order? 🤔🤔🤔�,sonicdrivein_931,0.89928234,0.39000025
let’ s go to the ice cream shop today and order your favorite drink 🥤🥤,sonicdrivein_932,0.9714589,0.39000025
what’ s the best way to get ready for the big game? we’ ve got you covered,sonicdrivein_935,0.9656249,0.39000025
"just in time for the holiday season, we ‘ve got you covered with our new croissant dip",sonicdrivein_937,0.96270865,0.39000025
get ready for the summer of sonic waves 🎉 🎉 🎉 🎉 �,sonicdrivein_940,0.9117816,0.39000025
what’ s your favorite flavor? 🤔🤔🤔🤔�,sonicdrivein_943,0.9647673,0.39000025
what’ s the best way to spend a weekend? i’ m guessing you’ ve got,sonicdrivein_944,0.956599,0.39000025
we’ ve got you covered if you’ re looking for the perfect gift for the man in your,sonicdrivein_945,0.88556224,0.39000025
we’ ve got you covered with some of our favorite summer drinks 🍹🍹�,sonicdrivein_946,0.94780964,0.39000025
the only thing better than a free drink is a free drink when you’ re the only one drinking,sonicdrivein_947,0.95851326,0.39000025
just a few more stops and we ca n’ t go wrong 🚀🚀�,sonicdrivein_948,0.7662723,0.39000025
what’ s the best way to spice up your date night? i’ ve got you covered with,sonicdrivein_949,0.9315336,0.39000025
it 's been a long time coming but we 've finally made it to the end of the line,sonicdrivein_950,0.9530784,0.39000025
what do you think of the new jimmy fallon jimmy fallon jimmy fallon,sonicdrivein_951,0.96193457,0.39000025
we’ re still trying to figure out how we’ re going to eat all of these chicken tend,sonicdrivein_952,0.98299855,0.39000025
what’ s your favorite thing to order at the drive thru? 🤔🤔�,sonicdrivein_953,0.9611945,0.39000025
it’ s the only way to know when you’ ll need a drink,sonicdrivein_954,0.96301746,0.39000025
"we all know how much we love that waffle shake, but is it really worth it?",sonicdrivein_955,0.9809405,0.39000025
what’ s your favorite way to spice up your sonic experience? check out this gallery of our favorite sonic,sonicdrivein_956,0.9652684,0.39000025
"they all look the same, but which one is the best? 🤔🤔🤔",sonicdrivein_957,0.9392075,0.39000025
what will you be listening to this summer? 🤔🤔🤔🤔,sonicdrivein_960,0.97270447,0.39000025
thanks for the ice- cold drink and the smile it’ s been a great day,sonicdrivein_962,0.8185894,0.39000025
"i’ m going to make this quick, but i’ m going to get a few of these",sonicdrivein_963,0.96772915,0.39000025
it ‘s time to get your taste buds ready because this is your chance to try a new flavor every,sonicdrivein_964,0.9778282,0.39000025
"it’ s not the drink, it’ s the drink that’ s the problem",sonicdrivein_965,0.94447595,0.39000025
what did i do when i was on the road with a frozen drink in hand?,sonicdrivein_968,0.97881794,0.39000025
"if you’ ve got questions, we’ ll answer them in the next episode of girlbossmom",sonicdrivein_972,0.9330903,0.39000025
"i know i 'm not the only one who thought this was a bit of a mistake, but i think",sonicdrivein_973,0.9822886,0.39000025
"it’ s time to party in the pool with your favorite drink, the sonic slushie",sonicdrivein_976,0.97652423,0.39000025
"are we really ready to drink the beer we love again? we hope so, but we 're not sure",sonicdrivein_977,0.978839,0.39000025
what if i told you there was a way to keep your phone away from you all day long?,sonicdrivein_981,0.9726873,0.39000025
it 's time to break out the slushie slushie slushie slushie slush,sonicdrivein_982,0.91752,0.39000025
do i have to eat all of them or just one? 🤷‍♀️,sonicdrivein_983,0.66856545,0.39000025
do you want to be a part of history? do you want to be a part of the race?,sonicdrivein_986,0.98055756,0.39000025
i can’ t believe i’ m the only one with a drink in her hand,sonicdrivein_987,0.92231244,0.39000025
can you believe it’ s cake day? 🎂🎂🎂🎂,sonicdrivein_989,0.93503106,0.39000025
"i thought you were going to make a funny joke, but all you did n’ t have any pictures",sonicdrivein_990,0.822061,0.39000025
"you 're not going to get in trouble for singing in the subway, but you 're not allowed to",sonicdrivein_991,0.9783546,0.39000025
this is my son’ s wish list for his birthday this is my son’ s wish list for,sonicdrivein_993,0.96233135,0.39000025
it ‘s time for the slushies to make a comeback 🍉🍉�,sonicdrivein_994,0.97402567,0.39000025
it ‘s the only way i’ ll drink it all in one day,sonicdrivein_996,0.94394416,0.39000025
it 's up to you to decide which of the seven strings you 're going to use to pass the,sonicdrivein_997,0.9759754,0.39000025
this is the moment we all been waiting for when we take that first sip of that shake from the top of,sonicdrivein_999,0.9729101,0.39000025
"it ‘s been a while since i ‘ve been to a sonic, but i ‘m",sonicdrivein_1000,0.85672766,0.39000025
"i’ m not sure if it’ s just me, but i’ m having a hard",sonicdrivein_1001,0.9283184,0.39000025
"it ‘s not just a cup of coffee, it ‘s also a drive-in dessert �",sonicdrivein_1002,0.9561696,0.39000025
"no, no, no, no, no, no, no, no, no, no, no,",sonicdrivein_1005,0.8671994,0.39000025
"it ‘s all about the ice cream, and it ‘s all over the world",sonicdrivein_1006,0.9359226,0.39000025
it’ s freezing out here but at least i have a frozen drink to keep me warm,sonicdrivein_1007,0.94401044,0.39000025
we’ ve got you covered if you’ re looking for the perfect game day snack we’,sonicdrivein_1009,0.64089876,0.39000025
🤔 what should we do with all the food we’ re planning for the event? �,sonicdrivein_1012,0.96419626,0.39000025
we need your vote on which sonic character you want to see in a costume this year?,sonicdrivein_1013,0.9604442,0.39000025
"it 's been a while since i had a drink at the drive-in, but i’ m",sonicdrivein_1016,0.9791089,0.39000025
have you ever had a craving for a cheeseburger all day long?,sonicdrivein_1018,0.97909594,0.39000025
"when you 're in the driver 's seat, you 're the only one allowed to drive",sonicdrivein_1021,0.96159744,0.39000025
we 've come a long way since the first time we introduced you to the world of sonic shakes �,sonicdrivein_1022,0.9594202,0.39000025
what do you think of my new video? it ‘ s so good i ‘ m so happy,sonicdrivein_1024,0.9730252,0.39000025
you’ re going to love the sonic vibe i’ m giving you today,sonicdrivein_1026,0.9752172,0.39000025
"don’ t worry, i’ m sure you’ ll still have a lot of fun driving",sonicdrivein_1027,0.978872,0.39000025
we got you covered with a few of your favorite flavors 🤷‍♀️🥰,sonicdrivein_1028,0.9465628,0.39000025
our new drink menu is here and it’ s inspired by the music of the 90’ s,sonicdrivein_1030,0.894408,0.39000025
we 're still trying to figure out how to get our kids to stop playing with the toys during the game,sonicdrivein_1031,0.96953726,0.39000025
"i don’ t know about you guys, but i’ m going to need a midnight snack",sonicdrivein_1032,0.96795344,0.39000025
what’ s the first thing you’ ll see when you walk in the door? 🤔,sonicdrivein_1034,0.96862674,0.39000025
this is what i had in mind when i first thought of the sonic theme 🔥🔥,sonicdrivein_1035,0.963537,0.39000025
what’ s the best thing you’ ve ever ordered at sonic? share with us in the comments,sonicdrivein_1037,0.8451558,0.39000025
it 's up to you to decide if you want to eat the cake or not '',sonicdrivein_1039,0.9390536,0.39000025
"we don’ t know what we’ re going to order, but we’ ve got a",sonicdrivein_1040,0.93339753,0.39000025
we can’ t wait to see what you’ re cooking up for the new year,sonicdrivein_1041,0.9705648,0.39000025
this is what we ‘ve been waiting for we ‘re getting a sonic drive-thru in,sonicdrivein_1042,0.6483077,0.39000025
this is why i like to listen to this kind of music 🤔 what do you listen to?,sonicdrivein_1043,0.96402055,0.39000025
we can’ t wait to see what you have in store for us this summer 🔥�,sonicdrivein_1044,0.9596219,0.39000025
let ‘s get a little bit silly this holiday season and get a little festive with our family’,sonicdrivein_1046,0.92449576,0.39000025
do you have a co-pilot? we do too and we think it ‘s because of the,sonicdrivein_1047,0.8533012,0.39000025
the first thing that comes to mind when you think of a pop drink is the flavor of your favorite pop,sonicdrivein_1048,0.979722,0.39000025
"get ready to get your drink on with our new flavor of the season, the sonic slushie �",sonicdrivein_1049,0.9428609,0.39000025
can’ t wait to go back to school with the kids and the ice cream 🍦,sonicdrivein_1050,0.91697586,0.39000025
"when we went to sonic for the first time, we were so excited to try the waffle fries that we",sonicdrivein_1052,0.97900426,0.39000025
do you remember when i brought you to your first pepsi party? i do n’ t think,sonicdrivein_1053,0.8745383,0.39000025
"can’ t believe it’ s the first day of school, but it’ s the first",sonicdrivein_1054,0.9567037,0.39000025
"it ‘s been a while since we’ ve checked in on our tots, so let�",sonicdrivein_1055,0.942304,0.39000025
"it 's been a while since this team has been to the stadium, so it 's time to take",sonicdrivein_1056,0.9471569,0.39000025
we’ re here to let you know that we’ re here to help you find your perfect match,sonicdrivein_1059,0.97586846,0.39000025
"we ‘ve been hearing a lot of questions about our new tots, and we ‘ve got",sonicdrivein_1063,0.9571967,0.39000025
"the more you look at it, the more you want it 🍕🍕🍕",sonicdrivein_1064,0.93551254,0.39000025
it’ s been a while since we’ ve seen the chelsea chelsea chel,sonicdrivein_1065,0.50658906,0.39000025
"it ‘s been a while since we’ ve made any tots, but we ‘ re",sonicdrivein_1068,0.80598456,0.39000025
"when you’ re trying to decide what to eat, you’ ve got a lot of choices �",sonicdrivein_1069,0.9551269,0.39000025
we can’ t decide what to order at the drive-thru so we just end up with a,sonicdrivein_1070,0.9260629,0.39000025
it’ s the only way to keep track of all the candy you eat all day long,sonicdrivein_1072,0.9699555,0.39000025
"it ‘s been a while since we’ ve shared a new menu item, but we’",sonicdrivein_1073,0.9299417,0.39000025
"it’ s been a while since we’ ve all had a sonic, but here’ s",sonicdrivein_1074,0.9259467,0.39000025
i do n't know where this came from but i do n't regret it,sonicdrivein_1075,0.92116725,0.39000025
it’ s the last night of the year and i can’ t think of a better way to,sonicdrivein_1081,0.9748639,0.39000025
what is going on here? 🤔🤔🤔🤔🤔�,sonicdrivein_1082,0.94871926,0.39000025
"we ‘ve all been there before, and we ‘ve got you covered with our new tots",sonicdrivein_1083,0.8014027,0.39000025
it 's been a while since you 've had the chance to try the new frozen drink we 've,sonicdrivein_1084,0.97021896,0.39000025
"it’ s been a while since we’ ve had a drink, so let’ s get",sonicdrivein_1086,0.97521204,0.39000025
"we’ ve all been there, and we’ ve all been there, and we’ ve",sonicdrivein_1087,0.92496854,0.39000025
"this is not a game, this is an intervention 🚫🚫🚫🚫",sonicdrivein_1088,0.94924694,0.39000025
"we’ re still working on the to-go side of things, but we’ ve got you",sonicdrivein_1090,0.95917577,0.39000025
🤔 what’ s going on with our food delivery? 🤷‍♀️,sonicdrivein_1091,0.9627082,0.39000025
we’ re having a drink special all month long 🍸🍸🍸�,sonicdrivein_1093,0.7054281,0.39000025
where’ s the best place to order a frozen drink today? share it in the comments,sonicdrivein_1095,0.7925347,0.39000025
i did n't think i 'd be so nervous but i 'm so excited i 'm going to,sonicdrivein_1096,0.59098625,0.39000025
what’ s up with these tots? they all taste the same 🤷‍♀,sonicdrivein_1097,0.97082347,0.39000025
"when you’ ve got a craving for something different, you’ ve got a craving for something different",sonicdrivein_1098,0.9761239,0.39000025
i 'm still trying to figure out why i 'm getting so many orders of the same thing every time,sonicdrivein_1099,0.96036303,0.39000025
this is the gift that keeps on giving 🎁 this is the best gift we ’ve ever given,sonicdrivein_1101,0.9198558,0.39000025
we’ re not the only ones who like to dip our fries in our drink 🍟,sonicdrivein_1102,0.9618451,0.39000025
have you ever wondered what would happen if you tried to eat all of these sandwiches at the same time?,sonicdrivein_1103,0.9795456,0.39000025
do you want to be a member for a while? this is your last chance to get a free drink,sonicdrivein_1104,0.9805207,0.39000025
what’ s your favorite thing about the sonic drive-in? share it with us on insta @,sonicdrivein_1105,0.9638432,0.39000025
"we 've all been there, and we 've all been there, and we 've all been there",sonicdrivein_1107,0.93578345,0.39000025
"when i’ m the only one in the house, i’ m the mom 🤷�",sonicdrivein_1108,0.86281955,0.39000025
i 'm not the first one to find this but i 'm sure there 's a guy out there,sonicdrivein_1109,0.9656835,0.39000025
what’ s the one thing you’ ve always wanted to try but didn’ t have the,sonicdrivein_1112,0.9432032,0.39000025
"we 've all been there before, but what if you could get a free drink with every order?",sonicdrivein_1113,0.8879703,0.39000025
when you’ re in the mood for a spicy chicken sandwich what do you do? 🤔,sonicdrivein_1115,0.9680703,0.39000025
"it 's your choice if you want a big or a small pickle, but you can 't have",sonicdrivein_1116,0.9592346,0.39000025
"i don’ t know if this is the right order, but i’ m going with it",sonicdrivein_1117,0.9485248,0.39000025
we ‘ re here to help you decide what to order for the game today 🤷‍�,sonicdrivein_1120,0.96699476,0.39000025
what do you think of the new spinners? 🤔🤔🤔,sonicdrivein_1122,0.97256774,0.39000025
"i 'm sorry to tell you this, but i 'm not going to be able to give you both",sonicdrivein_1123,0.93709624,0.39000025
happy mother’ s day to all the mom’ s out there with their kids today 🎄,sonicdrivein_1124,0.34075332,0.39000025
we’ ve got you covered with our new flavor of the month 🍕🍕�,sonicdrivein_1125,0.91087276,0.39000025
this is what i found when i went to pick up my son from school he was wearing the same shirt as,sonicdrivein_1126,0.8844886,0.39000025
it was hard to decide what to watch this week because of all the new shows that came out this year,sonicdrivein_1128,0.9724343,0.39000025
what’ s your favorite way to order a burger at your favorite restaurant? 🤔,sonicdrivein_1129,0.95731854,0.39000025
it’ s time to bring the food to the dance floor 🔥🔥🔥,sonicdrivein_1130,0.9757238,0.39000025
🔥🔥🔥🔥🔥🔥🔥�,sonicdrivein_1131,0.86411864,0.39000025
we can’ t believe it’ s been 10 years since the first time we all went on a,sonicdrivein_1132,0.94070023,0.39000025
we’ ve got you covered when it comes to your food cravings 🤷‍♀,sonicdrivein_1134,0.94009197,0.39000025
"when the kids went to the bathroom, they found all of the kids’ shoes in the closet",sonicdrivein_1135,0.9666322,0.39000025
what’ s the best thing you’ ve ever heard coming out of our speakers?,sonicdrivein_1137,0.9334293,0.39000025
it ‘s time to celebrate the school’ s hot tub day with a drink in your mouth,sonicdrivein_1138,0.96181524,0.39000025
what do you want me to do in this video ? ? ? ? ? ? ? ? ? ? ?,sonicdrivein_1139,0.91564614,0.39000025
this is the first time i 've ever been able to get a kid to take a photo with a sonic,sonicdrivein_1140,0.94626427,0.39000025
"when you 're in the ice cream shop and the cashier says, `` what do you want? ''",sonicdrivein_1141,0.9623185,0.39000025
i did n’ t want to miss out on my daughter’ s birthday party so i decided to,sonicdrivein_1143,0.96595263,0.39000025
we’ ve got you covered when it comes to your food cravings 🤔 what’ s,sonicdrivein_1144,0.861666,0.39000025
celebrating the 4th of july at the drive-thru drive-thru drive-th,sonicdrivein_1145,0.9495099,0.39000025
one of the best nights of the year is coming up and we can’ t decide who’ s,sonicdrivein_1146,0.9551397,0.39000025
"it ‘s time to get your favorite drink at the drive-in, but it ‘s not",sonicdrivein_1147,0.9632028,0.39000025
"it ‘s just my opinion, but i think it ‘s a good thing we ‘re",sonicdrivein_1148,0.94379866,0.39000025
"now that’ s gone, what’ s your summer drink? let us know in the comments",sonicdrivein_1149,0.4309535,0.39000025
it’ s been a while since we’ ve had a cup o’ coffee in the classroom,sonicdrivein_1150,0.96115667,0.39000025
"when i go to the movie theater with my friends, i like to share a few of their movies",sonicdrivein_1151,0.97676533,0.39000025
"when it 's a good day, it 's a good day get a taste of the world 's",sonicdrivein_1152,0.53756785,0.39000025
we’ ve been working on this for a long time and we can’ t wait to share it,sonicdrivein_1153,0.975065,0.39000025
what if we told you there was a way to get the best of both worlds?,sonicdrivein_1154,0.9716097,0.39000025
have you ever wondered what it’ s like to be a fly in the food world? check out this,sonicdrivein_1155,0.9671094,0.39000025
what if we told you there was a lot of food at this party 🤔 what do you think?,sonicdrivein_1156,0.940396,0.39000025
"we wanted to make some ice cold drinks for our fans, but the ice machine was out of order so we",sonicdrivein_1157,0.9739966,0.39000025
"i 'm sorry, but i 've got to go, so i 'm going to pick out a",sonicdrivein_1158,0.97165316,0.39000025
what do you think we should do with our sonic drinks? 🤔🤔🤔,sonicdrivein_1159,0.9547224,0.39000025
it’ s all about the shakes 🍵🍵🍵🍵�,sonicdrivein_1160,0.9533133,0.39000025
we’ re here to show you how much we’ ve eaten over the past few days,sonicdrivein_1161,0.97808266,0.39000025
are you ready to take a sip of the new peach slushie? ? ? ? ? ? ? ?,sonicdrivein_1162,0.9584839,0.39000025
what is this? what is this? what is this? what is this? what is this?,sonicdrivein_1163,0.9425124,0.39000025
"just in case you didn’ t know, i’ m here to share my tips on how to",sonicdrivein_1164,0.9730392,0.39000025
our son’ s sizzling summer mix is here what do you think ?,sonicdrivein_1166,0.7545046,0.39000025
this is what you get when you’ re a fan of some of these cool toys,sonicdrivein_1167,0.9723193,0.39000025
we want to know what you’ re listening to while you’ re at the drive-thru,sonicdrivein_1168,0.97554535,0.39000025
i did n't know i needed this for so long but i did n’ t know what it was,sonicdrivein_1169,0.79185075,0.39000025
what’ s your drink of choice today? 🤔🤔🤔🤔,sonicdrivein_1170,0.96296734,0.39000025
we’ ve got you covered for the rest of the summer with our new sonic drive-thru drink,sonicdrivein_1172,0.94970095,0.39000025
when it 's cold out and you need a drink 🥶🥶🥶�,sonicdrivein_1173,0.9597283,0.39000025
it’ s time for you to get your freddy’ s drink on the drive home pick,sonicdrivein_1174,0.9725514,0.39000025
🤔🤔🤔🤔🤔🤔🤔�,sonicdrivein_1175,0.86411864,0.39000025
i’ m so excited to show you my new @ sonic t-shirt i’ m wearing it,sonicdrivein_1176,0.89147455,0.39000025
"this was the first time we met, but this was the last time we got to play with our dad's",sonicdrivein_1177,0.9601144,0.39000025
i still can’ t figure out why i always get ice cream from the same place every time,sonicdrivein_1178,0.97615504,0.39000025
what’ s the best way to get your ice cubes into your soda? you decide,sonicdrivein_1179,0.96138555,0.39000025
what’ s the best drink to drink when you’ re feeling sick?,sonicdrivein_1180,0.9514352,0.39000025
it’ s finally here! our new sonic wands are here and they’ re the perfect way,sonicdrivein_1182,0.8904811,0.39000025
"we know you love our sonics, but we also know you love the sound of your son’ n",sonicdrivein_1183,0.91995573,0.39000025
it ‘s time to pick out your favorite ice cream flavor 🍦🍦🍦,sonicdrivein_1184,0.9717106,0.39000025
i do n’ t know why but the first thing i thought of when i saw this was the ice,sonicdrivein_1185,0.85665804,0.39000025
summer is here and so is the beach 🌊🌊🌊🌊,sonicdrivein_1187,0.96877855,0.39000025
"it ‘s been a while since we ‘ve had a date night, but we ‘ re",sonicdrivein_1188,0.96747065,0.39000025
can you believe it’ s back to college football season? we know you can’ t wait to,sonicdrivein_1189,0.90916586,0.39000025
we’ re celebrating the new year with our first- of- a- kind sizzler! �,sonicdrivein_1190,0.97136474,0.39000025
we can’ t wait to hear what you’ re planning to play on the new sonic drive-,sonicdrivein_1192,0.9666841,0.39000025
is there any way we can get you a sonic drive-in? we promise we 'll make you one,sonicdrivein_1193,0.9556213,0.39000025
if only there was some way to know if you were done with your food before you put it in your mouth,sonicdrivein_1194,0.95732707,0.39000025
"just in time for the season of giving, we’ ve got you covered with a free pair of sonic",sonicdrivein_1195,0.756732,0.39000025
i did n’ t expect this to be so much fun 🥴🥴🥴,sonicdrivein_1196,0.92835444,0.39000025
"it ‘s time for you to try the blue raspberry slushie, it ‘s delicious",sonicdrivein_1197,0.9358769,0.39000025
what do you think about the new milkshakes we added to the menu? do you like them?,sonicdrivein_1198,0.9838806,0.39000025
we can’ t believe it’ s finally here we’ re so excited to reveal our new,sonicdrivein_1200,0.828431,0.39000025
we need this in our lives 🤷‍♀️🤷‍♀️,sonicdrivein_1201,0.94720984,0.39000025
it ‘s been a while since we’ ve been this close to the buffet line,sonicdrivein_1202,0.97804785,0.39000025
"it ‘s been a while since we’ ve had a sonic breakfast, so we ‘ re",sonicdrivein_1203,0.9383598,0.39000025
one of these is not like the others 🤔🤔🤔🤔�,sonicdrivein_1204,0.9167116,0.39000025
when you order the same thing every time you go to the restaurant what do you get?,sonicdrivein_1206,0.9575783,0.39000025
"in this case, it does n't matter if you do n't drink too much, because you 're",sonicdrivein_1207,0.85484225,0.39000025
it’ s been a while since we’ ve seen a line this long for the first round of,sonicdrivein_1208,0.948513,0.39000025
we hope you’ re ready for the new year’ s drive-in movie night 🎥,sonicdrivein_1209,0.97398055,0.39000025
this is the last time i’ m going to ask you to be quiet in the car,sonicdrivein_1210,0.9730007,0.39000025
it ‘s time to get your game on with our new game night menu 🔥🔥,sonicdrivein_1211,0.8675259,0.39000025
this is what happens when you order a sonic drink with a little bit of magic in it,sonicdrivein_1212,0.9758892,0.39000025
what do we do with this dog? 🤔🤔🤔🤔�,sonicdrivein_1213,0.95788425,0.39000025
what’ s the best way to cool off after a day at the beach? an ice cream sandwich,sonicdrivein_1214,0.97273815,0.39000025
"when you 're a girl, you get a gun when you 're a boy, you get a doll",sonicdrivein_1215,0.885224,0.39000025
we can’ t stop playing with our food delivery menu 🔥🔥🔥�,sonicdrivein_1216,0.9394908,0.39000025
let’ s talk about the drink menu 🤔🤔🤔🤔,sonicdrivein_1217,0.9305555,0.39000025
"it ‘s been a while since we’ ve had a shake day, but we’ re",sonicdrivein_1218,0.9344272,0.39000025
"we all have those days where we need a little pick-me-up to get us through the day,",sonicdrivein_1219,0.977193,0.39000025
we’ ve all been there 🤷‍♂️ we’ ve all been there,sonicdrivein_1221,0.9166955,0.39000025
sonicmom@ sonicdrivein.com 💁🏼‍♀️ this,sonicdrivein_1222,0.91833746,0.39000025
i 'm going to give this to my daughter when she 's 3 years old i 'm going to,sonicdrivein_1223,0.92740047,0.39000025
this is what you get when you play football every day for the rest of the school year,sonicdrivein_1224,0.9772668,0.39000025
we’ re excited to share that we’ ve opened our first store in chicago,sonicdrivein_1225,0.9504695,0.39000025
let us know what you ‘ re looking for this holiday season and we ‘ ll help you find the,sonicdrivein_1226,0.9509413,0.39000025
this is the moment when you know it ‘s time to go to your next sonic date this is the,sonicdrivein_1227,0.9405953,0.39000025
we’ ve got some news for you… we’ ve got some new menu items coming soon �,sonicdrivein_1228,0.97296256,0.39000025
let me know if you’ re down to get a drink with your meal and we ’ t mind,sonicdrivein_1229,0.3528473,0.39000025
she’ s wearing a shake in her shake in her shake in her shake in her shake in her shake,sonicdrivein_1230,0.5861936,0.39000025
`` well i guess it 's time for me to decide if i 'm a girl or a boy '',sonicdrivein_1231,0.89848673,0.39000025
`` what 's in store for me? '' did n't seem like it was going to be the end,sonicdrivein_1232,0.8245456,0.39000025
"i 'm not sure if it 's true, but i 've heard it 's called a '",sonicdrivein_1233,0.84967786,0.39000025
what do you think? what do you want to see in the next generation of our football players?,sonicdrivein_1234,0.97126085,0.39000025
"if you 're looking for a way to relax after a long day of playing video games, this is the",sonicdrivein_1236,0.9774574,0.39000025
what do you want to know about our first ever podcast? let us know in the comments and we’,sonicdrivein_1237,0.36998913,0.39000025
"i 've got a surprise for you, but i can 't tell you what it is yet, so",sonicdrivein_1238,0.97318697,0.39000025
what do you think of when you see this guy at the drive thru? 🤔🤔,sonicdrivein_1239,0.9340408,0.39000025
i 'm going to show you what we 're going to do with our steaks tonight,sonicdrivein_1240,0.9789225,0.39000025
we’ ve got you covered when it comes to your drink of choice 🍸,sonicdrivein_1241,0.94372106,0.39000025
what do you guys think of this new campaign from our fans? let us know in the comments,sonicdrivein_1242,0.7818892,0.39000025
what do you think of the new sonic drive-in? 🤔🤔🤔,sonicdrivein_1244,0.9713235,0.39000025
today is the day you can get a free cup of coffee with the purchase of a sweet treat today only,sonicdrivein_1245,0.91495574,0.39000025
"if you are going to do something, do it with a little more effort and a lot of mozzarella",sonicdrivein_1246,0.9255972,0.39000025
let us know what you want to see in the future so we can get you there,sonicdrivein_1248,0.9482937,0.39000025
are you ready for the holiday season? we are not you are not ready for the holiday season 🎄,sonicdrivein_1249,0.3776513,0.39000025
"it ‘s been a long time, but we ‘ve finally found the person who’ s",sonicdrivein_1251,0.9499437,0.39000025
"this is what i have been looking forward to all day, my brother just served up this delicious meal",sonicdrivein_1252,0.89492565,0.39000025
are you ready for fall? we are not and we can’ t decide what to eat for every day,sonicdrivein_1253,0.8539796,0.39000025
what is the best way to get all your friends together for a girls day out?,sonicdrivein_1254,0.96807843,0.39000025
this weekend we’ re teaming up with @ sonic to bring you the best of both worlds �,sonicdrivein_1255,0.94104,0.39000025
tastes like it’ s game day 🍕🍕🍕🍕,sonicdrivein_1257,0.800272,0.39000025
tastes like it’ s tuesdays all week long we’ re sharing some of our,sonicdrivein_1258,0.5680711,0.39000025
it’ s halloween and we’ re all about the corn dogs this year,sonicdrivein_1261,0.96383095,0.39000025
