caption,image_id,funny_score,caption_id
"idc what time it is, if you aren’t at McD’s before the match ur wrong.",mcdonaldscanada_283,1.0,caption284
which one r u??,mcdonaldscanada_284,0.0,caption285
srsly i need to know,mcdonaldscanada_285,0.0,caption286
oh this? it’s my emotional support iced coffee from McDonald’s,mcdonaldscanada_286,1.0,caption287
i’m a leo and can confirm,mcdonaldscanada_287,1.0,caption288
day 1 of turning ChatGPT into a McD’s fan,mcdonaldscanada_288,1.0,caption289
"for me it’s Iced Coffee road trips, hbu?",mcdonaldscanada_289,0.0,caption290
shout out to the bag of salad that’s been in my fridge so long it's become sentient,mcdonaldscanada_290,1.0,caption291
"if u have a July baby in ur life, u hold on to them tighter than u hold on to a McDelivery bag on a windy day",mcdonaldscanada_291,1.0,caption292
the sun is shining and i have 5 minutes free to chill. that's a sign to get a $2 (+ tax) sundae,mcdonaldscanada_292,1.0,caption293
"Contest Alert! 🚨 After some time away from my run club, I figured it was the right time to get off the couch and back into my running shoes.

To make them forget about all the time I had missed, I wasn’t going to come to the run empty-handed.

I had known that McDonald’s Canada just launched a refreshed McWrap lineup in craveable flavours like Chicken & Bacon, Sweet Chili and Zesty Lime and available in crispy or grilled chicken, so I figured why not share the surprise with them and let them fuel up post run!

Made with 100% Canadian-raised seasoned chicken, the McWrap lineup is an easy option whether you’re on the go or on the run. Also, you can try out the refreshed Chicken Snack Wrap lineup including flavours like Ranch and Spicy Buffalo!

Want to win a McWrap bundle to share with your group? All you need to do is:

1. Follow myself and @mcdonaldscanada 
2. Tag your group mates you’d share with in the comments
3. Reside in Canada, excluding Quebec and 18+ years old
And you could be the one making your group happy!

At the end of the day, it’s great to be back and to stick with running again but the team couldn’t decide on their fave flavour, but I know mine was Sweet Chili. But I wanna know what yours is!?

Contest is open to Canadian residents, excluding Quebec and is in no way sponsored, endorsed or administered by, or associated with Instagram.",mcdonaldscanada_293,0.0,caption294
fresh dips = fresh hacks,mcdonaldscanada_294,0.0,caption295
this isnt a subliminal message but maybe it is,mcdonaldscanada_295,1.0,caption296
iced coffee is my blood type,mcdonaldscanada_296,1.0,caption297
i believe Ronald has approved this message,mcdonaldscanada_297,1.0,caption298
i buckle it in cuz i know it would buckle me in if it could,mcdonaldscanada_298,1.0,caption299
pre-writing hard messages in ur notes like,mcdonaldscanada_299,1.0,caption300
u had me at Strawberry Pie,mcdonaldscanada_300,0.0,caption301
"i've made up some dad jokes, do u have any more to add?",mcdonaldscanada_301,1.0,caption302
big news for the McWrap community,mcdonaldscanada_302,0.0,caption303
its the sizzlin’ for me 🍟,mcdonaldscanada_303,0.0,caption304
thinking of submitting this to TIFF,mcdonaldscanada_304,0.0,caption305
im 8 every day except friday then im 2,mcdonaldscanada_305,1.0,caption306
"these pics made my day, now let me make urs",mcdonaldscanada_306,1.0,caption307
i’m feeling chocolate glazed vibes today hbu,mcdonaldscanada_307,0.0,caption308
send this to all the June bbs in ur life,mcdonaldscanada_308,1.0,caption309
is it even a weeknight if ur fingers aren’t covered in nugget crumbs?,mcdonaldscanada_309,1.0,caption310
here's my summer photo dump (ft the star of my summer). what's the most elite Summer Drink Days drink choice?,mcdonaldscanada_310,0.0,caption311
"wait, my fries r trying to tell me something…",mcdonaldscanada_311,1.0,caption312
u r clear for a McDonald’s run. send this to a friend to let them know ur in the mood for some McD’s.,mcdonaldscanada_312,1.0,caption313
"i’m team extra cheese, wbu?",mcdonaldscanada_313,1.0,caption314
a group project that went surprisingly well for once…introducing the NEW Chipotle BBQ Quarter Pounder,mcdonaldscanada_314,1.0,caption315
can confirm it's 10/10,mcdonaldscanada_315,0.0,caption316
Order fries with the app & you could win* a trip to try fries in another country!,mcdonaldscanada_316,0.0,caption317
"order fries in the app & u could win stylish travel gear!* i’m eyeing the headphones, wbu? 👀",mcdonaldscanada_317,0.0,caption318
happy Summer Drink Days,mcdonaldscanada_318,0.0,caption319
Summer Drink Days rlly is music to my ears,mcdonaldscanada_319,0.0,caption320
"tag urself, i’m Ronald’s bat in pic 3",mcdonaldscanada_320,1.0,caption321
prepare to enter ur iced coffee era,mcdonaldscanada_321,0.0,caption322
keep ur eyes on the fries,mcdonaldscanada_322,0.0,caption323
consider this ur Mother's Day inspo,mcdonaldscanada_323,0.0,caption324
"idk about u, but i’m feeling MCHAPPYYYY!! thank you to everyone who celebrated with us today, we appreciate u.

it’s not too late to still support @rmhccanada and children’s charities across the country by ordering either at your local McD’s, on the app, or thru McDelivery! 

HAPPY #MCHAPPYDAY, CANADA! 🇨🇦✨",mcdonaldscanada_324,0.0,caption325
i gave @jaurjicomedy a taste of the new Confetti Cookie Dough McFlurry… and a confetti cannon… whats the worst that could happen?,mcdonaldscanada_325,0.0,caption326
how many times are u putting sweet n sour on this list?,mcdonaldscanada_326,0.0,caption327
"nbd but just staying cool n texting @simuliu. u can be a hero, too by supporting McHappy Day this May 10th when every",mcdonaldscanada_327,1.0,caption328
here’s one for all the icons and legends,mcdonaldscanada_328,1.0,caption329
"ok so i tried but i just can't keep this a secret anymore. @simuliu IS HELPING US CELEBRATE MCHAPPY DAY, THIS MAY 10TH!!! Any menu item purchased helps support @rmhccanada and local children's charities across Canada.",mcdonaldscanada_329,0.0,caption330
"find the different shade. if u can pass the lemon flavour, u have the eyes of our graphic designer.",mcdonaldscanada_330,1.0,caption331
"“My first job ever was at this McDonalds” 🥺❤️

Find out what I and so many people long about working at @mcdonaldscanada by applying today and being part of the McFamily: https://careers.mcdonalds.ca/restaurant-jobs #teammcds",mcdonaldscanada_331,0.0,caption332
"i got Princess Apple Pie, wbu?",mcdonaldscanada_332,0.5,caption333
ngl i would prob finish the last one,mcdonaldscanada_333,0.0,caption334
"“dont u feel like the emojis r following u round the room?” - me, seeing these hanging in the Louvre",mcdonaldscanada_334,1.0,caption335
🔥 NEW 2023 McHappy Day drip by @peacecollective,mcdonaldscanada_335,0.0,caption336
its the koala for me… but also may have just expensed that vintage keyboard 👀,mcdonaldscanada_336,1.0,caption337
"brb, setting my monthly intentions",mcdonaldscanada_337,0.0,caption338
not supposed to show u guys the new McHappy Day merch but also its 🔥sooooo here u go @rmhccanada @peacecollective. it’s ,mcdonaldscanada_338,0.0,caption339
treats 4 my april bbs,mcdonaldscanada_339,1.0,caption340
the guests are my beanie babies,mcdonaldscanada_340,1.0,caption341
u cant hold a candle 2 my new aesthetic (unless ur literally holding a Cadbury Creme Egg® McFlurry candle from,mcdonaldscanada_341,0.0,caption342
no but literally EVERYONE is in this film,mcdonaldscanada_342,0.0,caption343
"for all u pickle stans, we made something so u never have to ask 4 extra again",mcdonaldscanada_343,0.0,caption344
srsly if u end up ordering ur usual after i made this i’ll be a little upset,mcdonaldscanada_344,0.5,caption345
have i gone… too far with my Cadbury Creme Egg McFlurry obsession? (the answer is no),mcdonaldscanada_345,0.0,caption346
i've written haikus and i wanna hear from you show me what you've got,mcdonaldscanada_346,1.0,caption347
"if the McD’s Land characters were comedians, who’s show would u go 2 and why is it Grimace’s?",mcdonaldscanada_347,1.0,caption348
ok if u’ve been sent this its ur duty to get one now,mcdonaldscanada_348,1.0,caption349
a large fry and QPC to help me get over the jetlag,mcdonaldscanada_349,1.0,caption350
the only awards that matter… lmk what u think,mcdonaldscanada_350,1.0,caption351
where my March bbies @? i got some special cards just 4 u,mcdonaldscanada_351,1.0,caption352
"this is not a drill… u've been hacking it and demanding it, but now it’s FINALLY here: the OFFICIAL Chicken Big Mac",mcdonaldscanada_352,0.0,caption353
"send me ur Big Mac inspired nails and I’ll ask my boss for a free Big Mac voucher just 4 you <3

#InspiredbyBigMac
@manisbymanu__",mcdonaldscanada_353,0.0,caption354
"dear hackers, i hear u… u can put down the buns on March 7, bcs the OFFICIAL CHICKEN BIG MAC will finally be here.",mcdonaldscanada_354,0.0,caption355
friendly reminder that ur never too old for a Happy Meal,mcdonaldscanada_355,0.0,caption356
my one goal in life is getting all of them in one trip 2 McD’s,mcdonaldscanada_356,1.0,caption357
Made some extra rewarding McDeliveries with the McD’s app and some new pals. Check it out...SPOILER: u can order McDelivery on the McD’s app to get $0 delivery fee and MyMcDonald’s Rewards points on every order 💅🏻,mcdonaldscanada_357,0.0,caption358
this is how im using the new emojis - what have i missed?,mcdonaldscanada_358,1.0,caption359
no one:,mcdonaldscanada_359,1.0,caption360
"WE BEDAZZLED AN ENTIRE CAR to announce the launch of McDelivery in the @mcdonaldscanada app 💅 McDonald’s has always held a special place in my heart, a place my parents would bring me to celebrate when we were little and now to team up with them on this was a real full circle moment. Over 2 years ago I bedazzled a Happy Meal for @thebirdspapaya because at that time that’s how big Lemmie was in her tummy and now we’re out here doing full cars 😍

The McDonald’s app allows you to feel those same special feelings from the comfort of your home. Using the app allows you to earn points towards free McD’s - and more McDonald’s is a win win for all 👏 

Shout out to my team that helped build this one 

@rayyymadeit 
@maldrumm 
@jennvh 
@contentbysara 
@yas.artbyyas",mcdonaldscanada_360,0.0,caption361
I have been working on something very exciting with @mcdonaldscanada to celebrate the launch of McDelivery in their app ✨✨,mcdonaldscanada_361,0.0,caption362
ATTN! the Shamrock Shake is officially back and yes i legitimately blocked time off in my calendar for it (can’t leave,mcdonaldscanada_362,0.0,caption363
"imma try match making in the comments, whats ur order?",mcdonaldscanada_363,0.5,caption364
Big Mac fans go hard. nails. grills. u name it. they Big Mac It. swipe to see what Big Mac inspo looks like,mcdonaldscanada_364,0.0,caption365
the Big Mac love is so real rn. swipe to see how different creators took inspo from the Big Mac to do their thing & tag,mcdonaldscanada_365,0.0,caption366
"who’s a bigger McD’s stan, u or Ronald?",mcdonaldscanada_366,1.0,caption367
help me with my research and tag me in a video showing me how u eat them,mcdonaldscanada_367,0.0,caption368
"ONE OF UR FAVE PARTS OF THE BIG MAC (the sauce, duh) HAS DROPPED AS A DIP CUP (for a limited time only)",mcdonaldscanada_368,0.0,caption369
if u heard me say im not hungry no u didnt,mcdonaldscanada_369,1.0,caption370
i’ll go first; The Ba Da Ba Ba Ba’s with their Grammy award winning album “The Perfect Sauce Dip”,mcdonaldscanada_370,1.0,caption371
send this to 3 feb babies in ur life or u'll have 10 years of ppl stealing ur last nugg,mcdonaldscanada_371,1.0,caption372
im choosing the 2 spicy habanero dips but im quite thirsty,mcdonaldscanada_372,0.0,caption373
"i know a McD’s pickle when i see one
(and when i don’t 👀)

📸: @apriljuliancakes",mcdonaldscanada_373,0.5,caption374
yup u can order McDelivery on the McD’s app now & get pts on every order – u owe it to urself. and society obvs,mcdonaldscanada_374,1.0,caption375
"2day feels like a cheese pun day, drop urs in the comments pls",mcdonaldscanada_375,1.0,caption376
"my mom always wanted me have a career in journalism… pretty sure this counts?? (p.s. get ur waffle fries while u can, as they r only here for a limited time)",mcdonaldscanada_376,0.0,caption377
McD's but make it tumblr,mcdonaldscanada_377,1.0,caption378
u can actually have both bcs they’re in restaurant 2day along with ranch AND ghost pepper dips. i manifested them into,mcdonaldscanada_378,0.0,caption379
"if u see a McMuffin it means ur funny, if u see a QPC it means ur good looking, and if u see a Big Mac then ur me",mcdonaldscanada_379,1.0,caption380
"u, me and 2023 part 2",mcdonaldscanada_380,0.5,caption381
"u, me and 2023",mcdonaldscanada_381,0.5,caption382
k now this is the kind of news i like to see.. yes waffle fries are back!! (for a limited time!),mcdonaldscanada_382,0.0,caption383
"ok i’ve budgeted 4 the year, what do u guys think?",mcdonaldscanada_383,1.0,caption384
"icymi spicy mcnuggets, waffle fries AND ranch dip are all available in restaurants now. so if ur resolution is to also",mcdonaldscanada_384,1.0,caption385
does your NYD also look like this or?,mcdonaldscanada_385,1.0,caption386
i like to dress up a lil for NYE wbu⁣,mcdonaldscanada_386,0.0,caption387
i am off so all posts until the new year will be scheduled. pls be kind to each other in my absence,mcdonaldscanada_387,0.0,caption388
theres something about midnight nuggets that just hit diff,mcdonaldscanada_388,0.0,caption389
"ICYM the last drop, this time the app team have gone rogue and have a contest 2 give away McNugget stockings (and u know",mcdonaldscanada_389,0.0,caption390
officially ready for the final on sunday but mainly for the meme opportunities,mcdonaldscanada_390,1.0,caption391
the name Chris P just screams main character energy,mcdonaldscanada_391,0.0,caption392
i might be bias but these PJs are the best and u could win a pair urself if u go through the McD’s app ijs,mcdonaldscanada_392,0.0,caption393
i would like u 2 swipe on thru 2 c how u could level up ur sleepytime if u enter the contest thru our app - and lunch is,mcdonaldscanada_393,0.0,caption394
"Did you know that 1.5 million people visited a Food Bank this year? 

Now more than ever, our help is pivotal to those in need, yet money and donation isn’t always feasible for everyone. That’s why this year @mcdonaldscanada has put together The Giving Page and has committed to donating up to 500,000 meals to Food Banks Canada.

How you can help, for free it is simple - visit The Giving Page this year and every unique visit to the page = 1 Meal donated. 

So what are you waiting for? 
Click and Share thegivingpage.ca

Together, we’re capable of so much more! 

#TeamMcDs #ad",mcdonaldscanada_394,0.0,caption395
every visit to the link in our bio = a meal donated to a family in need at @foodbankscanada so tell every1 u know,mcdonaldscanada_395,0.0,caption396
@fifaworldcup thank u for the meme-ories,mcdonaldscanada_396,1.0,caption397
is pie a carb? ,mcdonaldscanada_397,0.0,caption398
i like quality time wbu,mcdonaldscanada_398,0.5,caption399
i dont know who needs to hear this but the new carolina bbq quarter pounder is here and prob not named after ur friend,mcdonaldscanada_399,0.5,caption400
"ok who wants 2 win a trip 2 Negril, Jamaica??? imma need u 2 tag the person u’d take with u on ur trip in the comments,",mcdonaldscanada_400,0.0,caption401
send these to the december bb in ur life who always gets left out bc of the holidays,mcdonaldscanada_401,1.0,caption402
tell me urs pls,mcdonaldscanada_402,0.5,caption403
Ok Canada... the final game requires undivided attention and @wendelishh asked 2 borrow Grimace after doing so well running this account so I‘ve loaned my purple buddy out (also bcs my boss was loving the takeover too much i was scared of being replaced),mcdonaldscanada_403,0.0,caption404
"December Drops r here, r u ready? every week u’ll be able to win something incredible (this week its a wearable blanket",mcdonaldscanada_404,0.0,caption405
idk which to pick except im pretty sure it wasnt 2020 bc you know… i just wanted 2 sleep. tell me urs & i might treat,mcdonaldscanada_405,0.0,caption406
Support your national team with your flag,mcdonaldscanada_406,0.0,caption407
the new Candy Cane Fudge McFlurry launched today and is literally the perfect treat to get u in the holiday spirit. yes,mcdonaldscanada_407,0.5,caption408
"it’s not what u can do 4 ur Grimace, its what ur Grimace can do 4 u",mcdonaldscanada_408,0.0,caption409
"those sesame seeds were giving “cake” for sure 🧐

📸: @apriljuliancakes",mcdonaldscanada_409,1.0,caption410
wheres the Big Mac?,mcdonaldscanada_410,1.0,caption411
dear this guy thank u 4 the meme content,mcdonaldscanada_411,1.0,caption412
"ok the first Canada game is 2morrow so i am outtie 3000, bt leaving u in some v capable hands i promise #worldcup #fifa #mcdonalds",mcdonaldscanada_412,0.0,caption413
the heart wants what it wants,mcdonaldscanada_413,0.0,caption414
find ur way to the festive cup then tell me how many times you got tripped up. I might treat u for your effort,mcdonaldscanada_414,1.0,caption415
im pretty sure ive nailed this bizniz jargon thing,mcdonaldscanada_415,1.0,caption416
sooo I was looking at footage of the Spicy McCrispy and this happened…,mcdonaldscanada_416,1.0,caption417
i’m def too hungry. swipe to see why.,mcdonaldscanada_417,1.0,caption418
"pitching this 2 my boss, good idea or good idea?",mcdonaldscanada_418,1.0,caption419
"just out here expanding ur vocab, what have i missed?",mcdonaldscanada_419,1.0,caption420
"sometimes u need both, u know? these r available in restaurant rn so get urs and lmk how it goes – dms are open.",mcdonaldscanada_420,0.0,caption421
"i tried to pitch spicy content to my boss, this is how it went (it’s in restaurants today ur welcome)",mcdonaldscanada_421,1.0,caption422
name me something better than a gallery of McDonald’s related artifacts… i’ll wait (but while i’m waiting visit the link to the AR experience in our bio),mcdonaldscanada_422,0.0,caption423
it’s the most wonderful time of the yeaaaaar!!,mcdonaldscanada_423,1.0,caption424
"i am ready 4 halloween, what r u going as?",mcdonaldscanada_424,0.0,caption425
"tell me ur go-to, post trick-or-treating meal pls",mcdonaldscanada_425,0.0,caption426
PSA! Boo Buckets r officially back and available w every Happy Meal! only from oct 28-30 at participating restaurants. while quantities last.,mcdonaldscanada_426,0.0,caption427
"Mr. Monopoly is on the job, r u (collecting stickers)?",mcdonaldscanada_427,0.0,caption428
have u played Coast to Coast Monopoly yet? if so tell me ur meal in emojis,mcdonaldscanada_428,0.0,caption429
"the vibes are immaculate, which 1 r u?",mcdonaldscanada_429,1.0,caption430
no need to stay up all night this one drops at lunch time,mcdonaldscanada_430,0.0,caption431
ok i FINALLY got the best dessert hacks on the menu! lemme know which is ur fave?,mcdonaldscanada_431,0.0,caption432
the best of the best are ready for u to try urself tmrw,mcdonaldscanada_432,0.0,caption433
ngl some of these were wild but i’ve got a few faves,mcdonaldscanada_433,0.0,caption434
tell me ur faves n why… GO,mcdonaldscanada_434,0.0,caption435
told u I was serious about ur dessert hacks,mcdonaldscanada_435,0.0,caption436
i just had to share,mcdonaldscanada_436,1.0,caption437
dust off ur top hat. oct 4th the thrill returns,mcdonaldscanada_437,0.0,caption438
"**CONTEST CLOSED** 🚨GIVEAWAY ALERT 🚨 : this Halloween, Boo Buckets r BACK and u could be one of the first 2 get ur hands on them. For a chance to win* 1 of 2 prize packs including 4 iconic Boo Buckets PLUS a limited edition instant film camera and $100 McD’s gift card follow us and comment below! 👻

*No purch. necessary. Oct. 1-8/22. Cdn res. AOM+. 110 First Prizes (instant film camera & Film; 4 Boo Buckets; $100 McDonald’s Gift Card) (ARV $289.93 ea.) & 200 Second Prizes (4 Boo Buckets & $50 McDonald’s Gift Card) (ARV $58 ea.). Instagram, TikTok, Twitter or Facebook: (i) ensure account public; (ii) follow official McDonald’s account; (iii) comment on Contest-related post. Limit 1 entry. Random draw. STQ req’d. Link to rules in bio.",mcdonaldscanada_438,0.0,caption439
"i’m still trying to figure out how they got the chicken to look so crispy 🧐

📸 @apriljuliancakes",mcdonaldscanada_439,1.0,caption440
and yes i did spend my entire afternoon trying to figure it out,mcdonaldscanada_440,1.0,caption441
if ur not using the update for nuggies what r u even doing,mcdonaldscanada_441,1.0,caption442
"some would say the new McCrispy is a masterpiece so.. here u go, a ✨masterpiece✨",mcdonaldscanada_442,1.0,caption443
so this what my teacher meant by “u will need this later in life”,mcdonaldscanada_443,1.0,caption444
yes im a professional thank u for asking,mcdonaldscanada_444,0.0,caption445
it only took me 3 seconds nbd,mcdonaldscanada_445,1.0,caption446
"mercury is in retrograde yet again and i’m just here trying to offset the deficit in vibes, anyone else struggling?",mcdonaldscanada_446,0.0,caption447
Summer drink days is extended until September 26th – urrrrrr ✨welcome✨,mcdonaldscanada_447,0.0,caption448
brb ordering 20 PSLs bcs theyre back and im obsessed and thats ok,mcdonaldscanada_448,0.0,caption449
its national dog day so here are some v good boys n girls with some v subtle product placement,mcdonaldscanada_449,1.0,caption450
the new McCrispy is good. so good we got the experts of crispy (and some third party non-Chris p's) to tell u...,mcdonaldscanada_450,0.0,caption451
"we recruited Chris Ps to try the new crispy chicken sandwich, the McCrispy. now the rest of u can get it (the sandwich,",mcdonaldscanada_451,1.0,caption452
Chris P’s reporting for duty 🫡,mcdonaldscanada_452,1.0,caption453
consider this my recruitment call for Chris P’s since our designers on vacation. tag a Chris P to dm me thx,mcdonaldscanada_453,1.0,caption454
"if u find the hidden message then it means u have to do it…(until august 22nd, so get on it)",mcdonaldscanada_454,0.0,caption455
"ur sharing this food with ur crush, tag them to let them know",mcdonaldscanada_455,0.0,caption456
wbu?,mcdonaldscanada_456,1.0,caption457
"u can keep 3, make it make sense",mcdonaldscanada_457,0.0,caption458
the last one can also happen if u eat ur McFlurry too quickly,mcdonaldscanada_458,1.0,caption459
ok but shall i pout or smile?,mcdonaldscanada_459,0.0,caption460
tag the person these make u think of in the comments (yes u can tag urself),mcdonaldscanada_460,0.0,caption461
it’s wedding szn! r u or is someone u know finally getting married this year after having to cancel or postpone? let me,mcdonaldscanada_461,0.0,caption462
there r two types of people… which one r u?,mcdonaldscanada_462,0.0,caption463
"little miss is me, i am little miss",mcdonaldscanada_463,1.0,caption464
"the great debate of 2022. also, we’re still celebrating #NationalFrenchFryDay and there’s just one week left to get ur free fries! available until July 27, only w the app.

(bc legal: limit one offer per customer. Minimum $1 pre-tax purchase required).",mcdonaldscanada_464,0.0,caption465
happy national ice cream day! all u need is a Vanilla Cone and rn on the app they’re just $1 + tax.,mcdonaldscanada_465,1.0,caption466
"wow, that IS awesome #NationalFrenchFryDay",mcdonaldscanada_466,0.0,caption467
personally i’ll be poolside as much as possible but wyd?,mcdonaldscanada_467,0.0,caption468
is this thing back on???,mcdonaldscanada_468,1.0,caption469
here to start an argument in the comments,mcdonaldscanada_469,0.0,caption470
does anyone know what the buttons are actually for????,mcdonaldscanada_470,0.0,caption471
when i told them the Grand Big Mac was going to “break the internet” i didn’t mean literally but ok,mcdonaldscanada_471,1.0,caption472
"a Summer Drink Days appreciation post (and maybe a lil reminder to go try peach passionfruit, idk, i’m not ur mom)",mcdonaldscanada_472,0.0,caption473
it’s the fries dipped in sweet and sour sauce for me thx,mcdonaldscanada_473,0.0,caption474
"happy international dad jokes day, gimme ur best and worst.",mcdonaldscanada_474,1.0,caption475
"oh, my two favourite things, excuse me while i immediately run to my local McD's",mcdonaldscanada_475,0.0,caption476
what r urs?,mcdonaldscanada_476,0.0,caption477
"🚨🚨🚨 summer lineup headliner announced!! 🚨🚨🚨 available for a limited time only! run, don’t walk @kitkatcanada",mcdonaldscanada_477,0.0,caption478
ok so we’ve got a new headliner for the summer line up this year… any guesses?,mcdonaldscanada_478,0.0,caption479
"my answer is 🤤, and sometimes 🤩",mcdonaldscanada_479,0.0,caption480
gotta say... i'm impressed,mcdonaldscanada_480,0.0,caption481
birthday parties and McDonald’s - name a more iconic duo. 55 years ago we opened our doors for the first time in Canada.,mcdonaldscanada_481,0.0,caption482
"cop the new Strawberry Glazed Li'L Donut, out now. it goes with everything, but that vanilla chai frappe hits diff",mcdonaldscanada_482,0.0,caption483
"Presenting: The Last Straw, an initiative focused on sustainability, and upcycling. When we turned our plastic straws into replicas of our trays, we asked a diverse group of Canadian and Indigenous artists to use the trays as canvases to portray their own styles of art. 

Meet @tierneymilne . Tierney wanted to work on The Last Straw with McDonald's Canada because she believes that times are changing, and that it’s respectful when brands take initiative and attach creative energy to something that’s not consumption based.",mcdonaldscanada_483,0.0,caption484
k but who made smoothing the wrapper out so satisfying??,mcdonaldscanada_484,0.0,caption485
"what's ur sign, bby?",mcdonaldscanada_485,1.0,caption486
summer u have permission to start now,mcdonaldscanada_486,0.0,caption487
ur inspo for breakfast tm: it’s what i might call charCUTErie,mcdonaldscanada_487,0.0,caption488
"why does my ootd never look this good? cop the link in bio to try and rock a @peacecollective hoodie as well as @mariephilip's dog does (bonus, it helps support @rmhccanada)",mcdonaldscanada_488,1.0,caption489
"that's a lot of burgers. thank u for all the restaurant dining, drive-thru snacking, McDelivery munching, and everything in between (yes i'm talking about the @peacecollective Merch - which SURPRISE, we’re extending the sale because you loved them so much). You came through to raise more than $5.7 million in support of @rmhccanada and local children’s charities. Click the link in our bio for more details ❤️💛
📷: @_kelseyscookies",mcdonaldscanada_489,0.0,caption490
#McHappyDay hits different with a soundtrack. have u had ur McHappy Day meal yet? thank u for the support!,mcdonaldscanada_490,0.0,caption491
it’s ESpresso not EXpresso #fyp #McDonalds,mcdonaldscanada_491,0.0,caption492
its not too late to get this ✨exclusive✨ McHappy Day merch by @peacecollective. ,mcdonaldscanada_492,0.0,caption493
"*CONTEST CLOSED* where’s the positivity? it’s here. today i’m launching the ✨Positive Energy Breakfast Club✨, a club that spreads positive energy all-day (just like our breakfast). we’re kicking off with a contest, and 5 people will win FREE breakfast for a year*. to enter, drop good vibes in the comments and use #PositiveEnergyContest.

 -----

*Open to Cdn res. who have reached age of majority with a public Instagram or public Twitter account. Contest begins at 9 a.m. ET on May 2/22,  and ends May 5/22 at 11:59 p.m. ET. Must follow @mcdonaldscanada on Instagram or Twitter and use #PositiveEnergyContest, or follow @mcdocanada on Instagram and use #ConcoursBonheurDeBonneHeure. Total of 5 prizes avail. each consisting of a McDonald’s Card awarded in one lump sum of $2,471.05 CAD, subject to the McDonald’s Card terms and conditions. Limit 1 entry/person, limit 1 prize/person or household address. Odds determined by number of Entries received. Skill-test req’d. Rules in bio.",mcdonaldscanada_493,1.0,caption494
mark ur calendars! McHappy Day is May 11th 👀 every purchase u make on McHappy Day supports @rmhccanada families across,mcdonaldscanada_494,1.0,caption495
k but i saved u a fry tho?,mcdonaldscanada_495,0.0,caption496
drop ur order in the comments @rmhccanada,mcdonaldscanada_496,0.0,caption497
"if u haven't picked up ur limited edition McHappy Day merch to support @rmhccanada families across Canada, what r u",mcdonaldscanada_497,0.0,caption498
"when i heard we were doing a merch shoot, u know i had to sneak in and get that EXCLUSIVE behind the scenes look for my besties @rmhccanada",mcdonaldscanada_498,0.0,caption499
DROPS TODAY! peep this limited edition merch line made by @peacecollective exclusively for McHappy Day. available now,mcdonaldscanada_499,0.0,caption500
"Waffle Fries r back for a limited time only starting TOMORROW…they’re like fries, but with even more dipability",mcdonaldscanada_500,1.0,caption501
just a lil sneak peek at what we've been working on for McHappy Day. any guesses? @rmhccanada @peacecollective,mcdonaldscanada_501,0.0,caption502
"the ultimate ultimatums, which one would be a deal breaker for u?",mcdonaldscanada_502,0.0,caption503
that McNugget meal asmr tho,mcdonaldscanada_503,0.0,caption504
u had me at big mac brunch,mcdonaldscanada_504,0.0,caption505
do u know why Grimace chose #71? also let's take a moment to appreciate the kicks,mcdonaldscanada_505,0.0,caption506
aries why r u yelling?,mcdonaldscanada_506,1.0,caption507
"as a gen z, i don’t really get it…but millennials i hope u enjoy these!",mcdonaldscanada_507,1.0,caption508
use it in a sentence pls besties,mcdonaldscanada_508,1.0,caption509
i don't know who needs to hear this but McDonald's Canada doesn't text,mcdonaldscanada_509,1.0,caption510
we all have our fav hometown McD's. any guesses where this one is?,mcdonaldscanada_510,0.0,caption511
yes i do want fries w that,mcdonaldscanada_511,0.0,caption512
"the moment before the magic
Grimace shows up at ur pick-up game. wyd?",mcdonaldscanada_512,0.0,caption513
when McDonald's has 2X the points 👀🏎️💨 min. $1 pre-tax spend. limited time; CAN only. excludes delivery. app download an,mcdonaldscanada_513,1.0,caption514
i also wanna know tbh,mcdonaldscanada_514,0.0,caption515
just gonna leave this here. #McDonaldsxRaptors (tap and turn ur phone for the full Grimace experience),mcdonaldscanada_515,0.0,caption516
Big Mac? not without Canadian beef farmers. ,mcdonaldscanada_516,0.0,caption517
did we invent a holiday about bag fries just so we can give u the joy of bag fries? 👀… happy Bag Fry-Day! 🍟  get a free,mcdonaldscanada_517,1.0,caption518
made some cards for u to send to that one person u’d be willing to share a McNugget with. ,mcdonaldscanada_518,1.0,caption519
"my new obsession, posting ur fry-art on a fry-day @sweetcreations.vanessa",mcdonaldscanada_519,1.0,caption520
giving u all the tips for a successful vday,mcdonaldscanada_520,1.0,caption521
this may be the single most important decision u make in ur life,mcdonaldscanada_521,0.0,caption522
"oh so u DRAW draw. ok, i see u @lilpumpsmith",mcdonaldscanada_522,0.5,caption523
we asked Twitter to name the next McFlurry flavour… these r the ones i’m pitching to my boss (not for real),mcdonaldscanada_523,0.0,caption524
"not a wordle, just my usual order",mcdonaldscanada_524,1.0,caption525
i need ur help… someone has stolen the secret recipe for the Big Mac Sauce and my boss is freaking out. ,mcdonaldscanada_525,0.0,caption526
starting today and for the month of January ur medium coffee or tea is on us! thanks for everything u continue to do to,mcdonaldscanada_526,0.0,caption527
it’s a black-fry event. happy new years besties ,mcdonaldscanada_527,0.0,caption528
"on this page we usually say i'm lovin' it, but i just want to say i'm lovin u. with the year ending, i've been",mcdonaldscanada_528,0.0,caption529
we only bring this dishware out for ✨ special ✨ occasions... who else took up pottery this year? @annamayday,mcdonaldscanada_529,0.0,caption530
