caption,image_id,funny_score,caption_id
"We may not have a very big country, but we still have some seriously classy McDonald's! Do you recognize this one?🇨🇭",mcdonalds_switzerland_327,0.0,caption325
"Chömed in Livestream vo eus und @mcdonalds_switzerland nöd verpasse! Mir wärdet zämme de #TheCheesiestSongEver mache!!

Join us live, we need your help to write #TheCheesiestSongEver because we L.O.V.E cheese (and the McRaclette even more)",mcdonalds_switzerland_328,0.0,caption326
"Something HUGE is coming up for the true McRaclette lovers! Tell us & the people of Switzerland - with your best lyrics,",mcdonalds_switzerland_329,0.0,caption327
Only read the caption if you guessed the riddle!,mcdonalds_switzerland_330,0.0,caption328
"A new year will begin for you and I wish you success, happiness and a lot of good moments shared with your friends and",mcdonalds_switzerland_331,0.0,caption329
🤫 Something very cheesy is coming soon. Prepare yourself.,mcdonalds_switzerland_332,1.0,caption330
"When you say you're going to McDonald's and you get 15 orders on top of yours, it's easy to get confused! The pros use",mcdonalds_switzerland_333,0.0,caption331
"Do you know Switzerland as well as you think? If so, can you tell me where this McDonald's restaurant is located? 📍",mcdonalds_switzerland_334,0.0,caption332
Merry Christmas to all of you! We wish you the best Holiday season 🎄.,mcdonalds_switzerland_335,0.0,caption333
"Merry day when you sit down at the table at 1pm, leave at 5pm and go to McDonald's at 9pm. I wish you all a wonderful",mcdonalds_switzerland_336,0.0,caption334
"Let's be honest, the Capricorn isn't exactly a hit with everyone... Well sorry haters, but their month will be fabulous!",mcdonalds_switzerland_337,0.0,caption335
"Today we are changing seasons and, I don't know about you, but I am also changing my habits... Feel a need of sweetness",mcdonalds_switzerland_338,0.0,caption336
I'm sure you are thinking of someone right now... tag them here. Or maybe YOU are that one friend!,mcdonalds_switzerland_339,0.0,caption337
If you're team Spicy Chicken McNuggets®: Hurry up... they will soon be gone!,mcdonalds_switzerland_340,0.0,caption338
We asked you in story to tell us about your birthdays at McDonald's. The least we can say is that many of you have,mcdonalds_switzerland_341,0.0,caption339
"Ah, the famous Christmas sweater that Auntie Karen forces us to wear every year. If only she could offer me one like",mcdonalds_switzerland_342,0.0,caption340
"We know this struggle... It's almost Christmas, we've spent all our money on gifts and we're so broke that even a",mcdonalds_switzerland_343,0.0,caption341
"There is Christmas, where you always finish at the kid's table, even though you're an adult now. And there is Friendmas,",mcdonalds_switzerland_344,0.0,caption342
Is it me or does it smell like cookies and candles... Hamburglar and Grimace have visited the Christmas markets of,mcdonalds_switzerland_345,0.0,caption343
Did you also receive these bags when you were a kid? I'd love to get one like that right now 😋,mcdonalds_switzerland_346,0.0,caption344
Big Mac without pickles and Ice Tea without ice... Everybody has specialties at McDonald's. But if you mess up in your,mcdonalds_switzerland_347,0.0,caption345
"That one was hard... Chicken McNuggets with coffee, really?@beyssac_simon tough one! Write the next combination in the comments... It cannot be worse anyways!",mcdonalds_switzerland_348,0.0,caption346
You always wondered how to eat a burger with style? Ask @oceanelepre.,mcdonalds_switzerland_349,0.0,caption347
People are not the same in December... Take advantage of the Christmas spirit to steal some fries 😉,mcdonalds_switzerland_350,0.0,caption348
"Sometimes, you're not as broke as you think you are... Especially if you use the myMcDonald's Bonus program in the App..",mcdonalds_switzerland_351,1.0,caption349
"Sagittarius closes the fire sign season, and it's going to be hot for them this month! #horoscope",mcdonalds_switzerland_352,0.0,caption350
In which team are you: the ketchup maniacs or the misunderstood artists?,mcdonalds_switzerland_353,0.0,caption351
"There's us, eating our McDonald's on our sagging couch, the one you land on but never get up because it swallows you",mcdonalds_switzerland_354,0.0,caption352
Winter is coming! and so is the famous chocolate triangle on top of a delicious ice cream: the McFlurry ® Toblerone! I,mcdonalds_switzerland_355,0.0,caption353
"We asked you about your stories with our pickles. Here are the bangers from @stefac2002, @f4briice and @margauxpoppins.",mcdonalds_switzerland_356,0.0,caption354
"For International Origami Day, we decided to play with a Hamburger wrapper... and it's not easy! Would you have done it better? #origami",mcdonalds_switzerland_357,0.0,caption355
"Do you know Switzerland as well as you think? If so, can you tell me where this McDonald's is located? 📍",mcdonalds_switzerland_358,0.0,caption356
"Last time we tried fries dipped in Sundae... This time, we test @fabiozerzuben crazy combo. Put the next one in comments! 👇",mcdonalds_switzerland_359,0.0,caption357
"I know you ALL can relate. Don't lie, I'm watching you.",mcdonalds_switzerland_360,0.0,caption358
Easier than x3+y3+z3=k...,mcdonalds_switzerland_361,0.0,caption359
"Today, we're thanking @aliciaxjau who offers us a last glimpse of summer vibe before the start of the ski season! ☀️",mcdonalds_switzerland_362,0.0,caption360
"A Chicken McNugget® murder was committed on Halloween night, who could have done this?! My bet is on Colonel Mustard",mcdonalds_switzerland_363,0.5,caption361
Do you recognize these characters? Only cool kids do.​,mcdonalds_switzerland_364,0.0,caption362
Scorpios are in the spotlight this month... and they will sting! 🔮 #Horoscope,mcdonalds_switzerland_365,0.0,caption363
"If you could go ''back to the future'', which McDonald's burger would you bring back to the menu? #backtothefutureday",mcdonalds_switzerland_366,0.0,caption364
Fam is when... tag your fav' people and their annoying habits at McDonald's (but we forgive them). It's the moment of,mcdonalds_switzerland_367,0.0,caption365
"Pssst: for those who were sleeping in math class, you can check the loyalty program in the McDonald's App 🤓. And guess",mcdonalds_switzerland_368,0.0,caption366
There's a rumor saying that McDonald's fills the large drinks just as much as the small ones. Let me prove the opposite! #Internationalskepticday,mcdonalds_switzerland_369,0.0,caption367
"She picked up litter, she won the Clean-Up-Day jackpot of 3'000 CHF. It's as simple as that. If you also want to be",mcdonalds_switzerland_370,0.0,caption368
When you go to McDonald's to get your regular menu and find out that there is a Spicy McChicken® & that the Spicy,mcdonalds_switzerland_371,1.0,caption369
This is what the spring summer 2023 collection should look like 😎. What would you put in this bag?,mcdonalds_switzerland_372,0.0,caption370
"Everything's just right in this picture: the iconic ""jet d'eau"", the cutest @papillon_troispattes's puppy and, of",mcdonalds_switzerland_373,0.0,caption371
"Veggie vs. Meat: Can you taste the difference? Try that with your friends, I’m pretty sure they will lose this challenge! #vegetarian #meat #challenge",mcdonalds_switzerland_374,0.0,caption372
"POV: enjoying the @zurichfilmfestival in style. McDonald's version 😎 
#ZFF #McFlurry #switzerland #festival",mcdonalds_switzerland_375,0.0,caption373
"Libra season is starting! Lots of drama this month... no I'm kidding, but check out my predictions anyway 🔮 #libra",mcdonalds_switzerland_376,0.0,caption374
Who's your favorite crew to hang out with at #McDonalds? ✌️,mcdonalds_switzerland_377,0.0,caption375
"On September 17, for the #cleanupday, many of you cleaned the streets and forests of Switzerland and the planet thanks you for this great action! See you next year 😉",mcdonalds_switzerland_378,0.0,caption376
"Today, around the world, we celebrate the one who saved our nightlives so many times 😉 : the cheeseburger! Share your",mcdonalds_switzerland_379,0.0,caption377
Which one do you think is Bruce Wayne's favorite menu? [Funny answers only],mcdonalds_switzerland_380,0.5,caption378
Give us your combination in the comments and we’ll taste it next time! (please be nice),mcdonalds_switzerland_381,0.0,caption379
"If you met @rogerfederer at McDonald’s, what would you tell him? I'd thank him for his amazing service. 🙏🎾 #rogerfederer",mcdonalds_switzerland_382,0.0,caption380
September 17 is Clean-Up-Day again 🌏. Come help us make our Swiss cities even cleaner and sign up now! Do good and have ,mcdonalds_switzerland_383,0.0,caption381
Just imagine... Would you like this chocolate sauce for your Chicken McNuggets? Today is a 🍫 craving day and that's,mcdonalds_switzerland_384,0.0,caption382
"What’s your rating?
1. Burgers without pickles
2. Only eats Veggie Burgers
3. Doesn’t clean up the tray after eating",mcdonalds_switzerland_385,0.0,caption383
You know it and you love it: the Homestyle Crispy Chicken collection got a makeover... And there is a new Burger! Are,mcdonalds_switzerland_386,0.0,caption384
Mad drip from @celineprecina and her Travis Scott x McDonald's clutch bag from the 2020 US collab🔥. With whom should we ,mcdonalds_switzerland_387,0.0,caption385
One thing I never regret as a bacon lover: putting bacon on top of my favorites! It's #baconday: would you try this one?,mcdonalds_switzerland_388,0.0,caption386
The environment is counting on you 🌏: September 17th is Clean-Up-Day again. Come and join us making our Swiss cities,mcdonalds_switzerland_389,0.0,caption387
"How me and my friends feel, when we order in the app without having to get up from the table! 👑 #myOrder",mcdonalds_switzerland_390,1.0,caption388
Breaks my heart - every.single.time! 💔 #McDrive,mcdonalds_switzerland_391,1.0,caption389
"Whether it's our flour, coffee or Filet-O-Fish – we only use the best products from our Swiss partners for our products.",mcdonalds_switzerland_392,0.0,caption390
Seems like getting married makes people hungry 😉 So much <3 for you & all the best @nebiyav & @e.jenisten ! #wedding ❤️ ,mcdonalds_switzerland_393,0.0,caption391
Who knows that feeling of happiness? 🤩 Finding leftover fries in your bag after your meal! 🙏 🍟,mcdonalds_switzerland_394,0.0,caption392
Wanna know how delicious the McFlurry® Ragusa® is??? 😉 @ragusa_original,mcdonalds_switzerland_395,0.0,caption393
Case closed. 🍔 🥒,mcdonalds_switzerland_396,1.0,caption394
POV: trying to get the last sips of the empty coke 🥤 😉 ,mcdonalds_switzerland_397,1.0,caption395
Sunday morning… all I need right now: Big shades & a McDo Menu. Who can relate?,mcdonalds_switzerland_398,0.0,caption396
"""The bigger, the better"" applies for the glasses and the drinks @ McDonald's! 😉 Thank you for the cute pic @ejona_vlogs",mcdonalds_switzerland_399,0.0,caption397
⚠️ TO WIN! What's cooler than hanging out on an air mattress on the lake? Hanging on one of 30 our fries air mattresses!,mcdonalds_switzerland_400,0.0,caption398
You can enjoy with a clear conscience: with the best quality from our Swiss partners! 🏅 #ZämeEnUnterschiedMache,mcdonalds_switzerland_401,0.0,caption399
Swiss National Day clearly means one thing to me: THE McRACLETTE IS BACK 🥳 🍔 🧀 #SwissNationalday #McRaclette,mcdonalds_switzerland_402,0.0,caption400
Best use of the panorama feature ever 😍🍟!,mcdonalds_switzerland_403,0.0,caption401
Wow Bananaaaaaa! The Minions are back in cinema! Did you know you can get one of these cool Minions towels with every,mcdonalds_switzerland_404,0.0,caption402
Who remembers that feeling? 🍔,mcdonalds_switzerland_405,0.0,caption403
"📸 Show us your family! Whether it's your BFF, your sports buddies or your siblings. Take a selfie at McDonald's with",mcdonalds_switzerland_406,0.0,caption404
The moment you get a bite of your favorite burger after a long night out... priceless! 🍔 🤤 Who knows the feeling?,mcdonalds_switzerland_407,1.0,caption405
"We are committed to people, animal welfare and the environment. That's is why we rely on our Swiss partners for our",mcdonalds_switzerland_408,0.0,caption406
Happy #worldemojiday ! Still no Golden Arch emoji... but I know how to help myself 😉,mcdonalds_switzerland_409,0.5,caption407
Too hot today? 🥵I know of something that can help 😉 #SundaeCailler @cailler_suisse,mcdonalds_switzerland_410,0.0,caption408
Who's ready for the festival season? I sure am! #Sundae #festivalseason,mcdonalds_switzerland_411,0.0,caption409
You can’t spell Friends without Fries! 🍟 So make an exception today for the #nationalfriesday and share you fries with,mcdonalds_switzerland_412,0.5,caption410
🧐 So here’s a tough one: Where do you enjoy your #McDelivery the most? ,mcdonalds_switzerland_413,0.0,caption411
"Two good reasons to celebrate today🥳: our @swiss_nati_women play their first match of the Europe Championship and as for all Nati games on Europe or World Championships, our Hamburer is only 1 CHF today and on every upcoming matchday! 🍔 Who will you be cheering with today? ⚽🇨🇭 🇵🇹 
T&Cs: link in bio",mcdonalds_switzerland_414,0.0,caption412
What's your choice? 🗺️ 🍔 🍟,mcdonalds_switzerland_415,0.0,caption413
Today is International Kissing Day! 💋 Show some love and give a big kiss to your loved one. ❤️ #kiss #mcnuggetslove,mcdonalds_switzerland_416,0.0,caption414
@swissmutti gets Cheeseburger Royal for her #Cheatday. 😋 What about you? #cheatday #yummy,mcdonalds_switzerland_417,0.0,caption415
"Another week, another Coca-Cola™ glass! 🥰 This week you can get the BRONZE version - as a gift with every Menu Medium!* ",mcdonalds_switzerland_418,0.0,caption416
My style for chilling on Sundays. What's yours? #style #sunday,mcdonalds_switzerland_419,1.0,caption417
So. much. pain! 🍟 😩 Who of you knows this feeling? #friesforlife,mcdonalds_switzerland_420,1.0,caption418
Get your Coca-Cola™ glass! 🤩 This week you can get the GREEN version - as a gift with every Menu Medium!* And still,mcdonalds_switzerland_421,0.0,caption419
Happy first day of summer! This is the tan we’re looking for! 🍔 #golden #summer,mcdonalds_switzerland_422,0.0,caption420
The most perfect legs in the world 🍟 😉,mcdonalds_switzerland_423,1.0,caption421
Can you relate? 👀 #hungry 🍟 🍔,mcdonalds_switzerland_424,1.0,caption422
"The Coca-Cola™ glasses are BACK! 🥳 This week, grab the blue version as a gift with every Menu Medium! Plus, only in the ",mcdonalds_switzerland_425,0.0,caption423
"Something new is in the box: little plastic figurines like Hamburglar and co are toys of the past. Don't worry though,",mcdonalds_switzerland_426,0.0,caption424
We all have that Ketchup-addicted friend. 🍟 🔴 Who’s yours?,mcdonalds_switzerland_427,0.0,caption425
Did you know? Paper always wins! Our food packaging already consists of 91% renewable raw materials such as paper and,mcdonalds_switzerland_428,0.0,caption426
"I know you would never decline that, would you?? 📞 #shrimps #shrimpscalling",mcdonalds_switzerland_429,0.0,caption427
"Great perspectives for today's #WorldEnvironmentDay 👀 : By 2025, we plan to source all food packaging from renewable,",mcdonalds_switzerland_430,0.0,caption428
"I'm lovin' it! ❤️ Deborah and Salomon started dating when they were 17. For her it was supposed to be a romantic dinner,",mcdonalds_switzerland_431,0.0,caption429
Best moment of the day! 🙌  Who’s boy- or girlfriend is as caring as mine? 🥰,mcdonalds_switzerland_432,0.0,caption430
Just as enjoyable and at the same time more sustainable! Did you notice that we now serve our salads in boxes which are,mcdonalds_switzerland_433,0.0,caption431
Me stepping into the long weekend right now! Any cool plans you guys? 😎,mcdonalds_switzerland_434,0.0,caption432
Craving for fries? Comment 🤏 to try to get one of these 🍟,mcdonalds_switzerland_435,0.0,caption433
"Already noticed? Since recently, in our restaurants we're serving our drinks without plastic lids and straws. With this",mcdonalds_switzerland_436,0.0,caption434
"Yes... I agree, nothing beats a Big Mac and fries! 😍 Thank you for the pic @chiarabenz! See you soon again!",mcdonalds_switzerland_437,0.0,caption435
This calculation is pretty easy! 🍟 🍔 #BigBangMenu,mcdonalds_switzerland_438,0.0,caption436
Couldn’t wait to share these amazing news! 😲 Who's just as excited 🤩 ???,mcdonalds_switzerland_439,0.0,caption437
"Your Sundae is now even better: from now on, we serve it to you in a zero plastic cup. This way, you'll help save 14",mcdonalds_switzerland_440,0.0,caption438
That magical click that promises a heavenly delicious moment…👉 🍔 🍟,mcdonalds_switzerland_441,1.0,caption439
"Fancy a salad or dessert? From now on, we'll serve it to you with sustainable wooden cutlery. This way, you will",mcdonalds_switzerland_442,0.0,caption440
"In 2022, together with your help, we will reduce 200t of plastic! 🙌  Have you already discovered and used some of the",mcdonalds_switzerland_443,0.0,caption441
Sorry… not available right now! ⛔ I am just way too hypnotized by our new Smoothie Sunshine! 🤩  So YUMMY! #McCafé,mcdonalds_switzerland_444,0.0,caption442
May the 4th be with you! #starwarsday #maytheforcebewithyou #maythe4th,mcdonalds_switzerland_445,1.0,caption443
Muahahaha… I’m so funny 🤣 ! Who of you knows a better joke? Happy #worldlaughterday !,mcdonalds_switzerland_446,1.0,caption444
Here’s a little secret for the fries lovers… 🤫 🍟,mcdonalds_switzerland_447,0.0,caption445
Are we right 🤭? Let us know in the comments ⬇️,mcdonalds_switzerland_448,0.0,caption446
Our legendary pickles🥒 🍔 !!! Tag your pickles-lover friend who would love to take a bite from this burger!,mcdonalds_switzerland_449,0.0,caption447
"Because we care ❤️ about the 🌍, we are reducing 200t of plastic this year, thanks to sustainable Happy Meal toys and",mcdonalds_switzerland_450,0.0,caption448
How I color code my busy calendar to make me feel good. 😉 🍔,mcdonalds_switzerland_451,0.5,caption449
Sunny days ahead - we are ready 😎 #samesamebutdifferent,mcdonalds_switzerland_452,1.0,caption450
Who needs chocolate when you can have this! 🍔 🍟 🍩  Happy Easter everyone! #easter,mcdonalds_switzerland_453,0.0,caption451
Art History made delicious 🍟 🤤  Happy #InternationalArtDay,mcdonalds_switzerland_454,0.5,caption452
No doubt: this is the most delicious infographic in the world! Say hello to our summer dessert!🤤 #summerdesserts,mcdonalds_switzerland_455,0.0,caption453
Double Tap ❤️ for Double Big Mac! ,mcdonalds_switzerland_456,0.0,caption454
Tag someone who doesn’t share their fries. 🍟,mcdonalds_switzerland_457,0.0,caption455
#Hangry? What’s your order? 🍟 🍔 🍦 🍩 🥤,mcdonalds_switzerland_458,0.0,caption456
The key to instant happiness! 🍔 🍟  #McDelivery,mcdonalds_switzerland_459,1.0,caption457
"So much ❤️ for our community. Thank you for the pic @__mgxt__, our drink suits you so well! 🙌",mcdonalds_switzerland_460,0.0,caption458
Are you ready? ⚠️ Something BIG is coming this summer: Our first ever McDive on the Lake Zürich! 🏊 Just swim to the,mcdonalds_switzerland_461,0.0,caption459
When the golden hour announces the McDo hours! 🌆 Check out the Sunset Offers in the app that start at 5pm every day 🙌 . ,mcdonalds_switzerland_462,0.0,caption460
"Somehow, reading makes me hungry… any idea why this could be? 🤔 🍔 📚",mcdonalds_switzerland_463,0.0,caption461
No matter what time it is ... I'm always craving for the Big Mac! Feeling the same?,mcdonalds_switzerland_464,0.0,caption462
An endless loop of yummyness. Because…why not? 🍔 🍟,mcdonalds_switzerland_465,0.0,caption463
Put away your winter jackets. Spring is calling for your coolest outfits! 😍 ☀️ ,mcdonalds_switzerland_466,0.0,caption464
"We would not want to disguise those ... even for Fasnacht!
 #Schmudo #Fasnacht #fries #carnaval",mcdonalds_switzerland_467,0.0,caption465
Imagine that perfume! 😍 What scent would you go for? Eau de Big Mac? Eau de Fries? 🤔  Let us know…,mcdonalds_switzerland_468,0.0,caption466
Home Delivery at its best! 🏠 ,mcdonalds_switzerland_469,0.0,caption467
And who are you 🍟? #fries,mcdonalds_switzerland_470,0.0,caption468
❗ Good news ❗ You can again enjoy your favorite 🍔 and 🍟 in our restaurants - without a certificate. What about trying,mcdonalds_switzerland_471,0.0,caption469
And what's your big crave after a long day on the slopes? 🍔 🍟 🏂 ⛷️,mcdonalds_switzerland_472,0.0,caption470
You know you have the best roadtrip buddy when...,mcdonalds_switzerland_473,0.0,caption471
When you just can’t get enough…! 🤤,mcdonalds_switzerland_474,0.0,caption472
The really tough choices in life 😜. Which one will you go for?,mcdonalds_switzerland_475,0.0,caption473
🍟Is your couch also your favorite restaurant🍔? Then we got a surprise for you... Free delivey with Uber Eats until,mcdonalds_switzerland_476,0.0,caption474
Is it already time for a McFlurry Cailler & Kambly ⏱️ 🍦 ?,mcdonalds_switzerland_477,1.0,caption475
When McDonald’s makes your choice difficult! 🤯  Which offer in our app are you going for? 🍔 🍟 🥤,mcdonalds_switzerland_478,0.0,caption476
Sundae on your Sunday anyone? 🍦 🤤 #,mcdonalds_switzerland_479,0.0,caption477
When you really need a good coffee ☕ 💪,mcdonalds_switzerland_480,0.0,caption478
A dream sunday... Sleeping in and waking up to this 🙌!,mcdonalds_switzerland_481,0.0,caption479
"When you want people to go ""hats off!"" for your style 💯",mcdonalds_switzerland_482,0.0,caption480
Something for all the bacon lovers out there 🥓 : Who knows the name of the bacon we use for our burgers? 🍔 🤔,mcdonalds_switzerland_483,0.0,caption481
Not sure what to snack today? 🤔 We gladly help you with that: Just check your phone battery status and get inspired 🍟 🍔,mcdonalds_switzerland_484,0.0,caption482
Team Fries or Team Potatoes? 🍟,mcdonalds_switzerland_485,0.0,caption483
When we go iceskating ⛸️ - we do it in style 🤩 🙌,mcdonalds_switzerland_486,0.0,caption484
"With all the offers of the moment, we might need to make our trays bigger 😱! Go check our app & enjooooy! 📱",mcdonalds_switzerland_487,0.0,caption485
Three hungry kings on a mission.... 🍔 🍟 😉,mcdonalds_switzerland_488,0.5,caption486
"🎰 And the jackpot is: 3 Homestyle Crispy Chicken burgers for you to choose! 🍔 Believe us, the new Curry version adds perfectly to that winning combo! 🤤  Have you tried it already?",mcdonalds_switzerland_489,0.0,caption487
Feeling lazy today? 🥱  McDelivery got you covered! ,mcdonalds_switzerland_490,0.0,caption488
Welcome 2022 🎈 ,mcdonalds_switzerland_491,0.0,caption489
Happy celebration tonight and see you tomorrow for the lazy 1st of January McDelivery order 😜 ,mcdonalds_switzerland_492,0.0,caption490
🔥 Sauce it up! 🚨 This is your last chance to win one of our exclusive SNIPES x McDonald’s collab pieces! 1x Sherpa,mcdonalds_switzerland_493,0.0,caption491
The first three words you see make up your next menu 😉. How does it look for you?,mcdonalds_switzerland_494,0.0,caption492
We're sure you'll hit the slopes in style this year... any tips on where to find best ones ❄️☀️🏂? ,mcdonalds_switzerland_495,0.0,caption493
Merry Christmas everyone! 🎄 May your day be full of small moments that make a big difference ⭐ 😊,mcdonalds_switzerland_496,0.0,caption494
"Are you also super late for your X-mas gifts? We got your back, a little voucher will make anyone smile 😉 🎁 .#",mcdonalds_switzerland_497,0.0,caption495
Also impatiently waiting for X-Mas? 🎄 Here is one delicious box you can open early... 😉 🎁 #x,mcdonalds_switzerland_498,0.0,caption496
❄️ When it’s the official beginning of winter but you can only think of one thing... 🍔 🍟 😍  #,mcdonalds_switzerland_499,0.0,caption497
"Your favorite 🍔 and 🍟 are still available without a 2G Covid certificate - as Take-away, through McDrive or delivered",mcdonalds_switzerland_500,0.0,caption498
"⚠️ Contest ⚠️ a few weeks ago, we asked you to list all the ingredients of our Big Mac in the right order and you guys",mcdonalds_switzerland_501,0.0,caption499
🤔 For all the fries lovers out there: can you guess how many fries are in this pack? 🍟 ⁉️,mcdonalds_switzerland_502,0.0,caption500
Sundays are for chilling at home 💆 - and for McDelivery! 🍔 🍟 🥤 What will be your order today? #Mc,mcdonalds_switzerland_503,0.0,caption501
🙆 Any cool plans for the weekend? Just a few hours to go... Hang in there everyone 😉! #,mcdonalds_switzerland_504,0.0,caption502
⚠️ CONTEST ⚠️ Are you playing X-mas Magic Run? 🎮  Did you know there's a secret level in the game!?🕵️ Can you find it? U,mcdonalds_switzerland_505,0.0,caption503
"Yes, bacon-lovers… This is especially for y’all out there 🥓 🍔! #bigmacbacon #exciting",mcdonalds_switzerland_506,0.0,caption504
Have you been good this year 😇? Are you also dreaming of some McDonald's goodies as reward 🎅🍟 🍔 ?,mcdonalds_switzerland_507,0.0,caption505
🎮 Hot news for the gamers out there!  X-Mas Magic Run is now available in our app 📱 and you can win amazing prizes,mcdonalds_switzerland_508,0.0,caption506
"The chicken wings are back 🍗 🥳! On this occasion a little quiz for you 🔎 ... easy, right? 😉..",mcdonalds_switzerland_509,0.0,caption507
"Stay tuned... On December 1st, we launch our new app game: X-Mas Magic Run 🌟🎮! Who's ready to win amazing prizes every day? 🤩  #xmas #magicrun",mcdonalds_switzerland_510,0.0,caption508
🥶 🌡️ This cold calls out for your comfy sweaters! Just make sure to wear the right colors to remain in style 😎 🍔,mcdonalds_switzerland_511,0.0,caption509
It’s out 🔥! Get your favorites of the SNIPES x McDonald’s collab as of today in selected SNIPES stores on their website ,mcdonalds_switzerland_512,0.0,caption510
"Ready to sauce it up? Only two days left until the launch of the exclusive SNIPES x McDonald’s collection. 
Check it out via www.snipes.com/mcdonalds @snipes_zuerich
#snipesxmcdonalds #snipesknows #imlovinit #SmallMomentsMakeABigDifference",mcdonalds_switzerland_513,0.0,caption511
"We are there for you... 🍟 🍔 especially when you're having one of these busy days! 🧑‍💻 🤱 🏃 
#youlivewedeliver @bysofiaziani",mcdonalds_switzerland_514,0.0,caption512
"⚠️Contest ⚠️
Are you also following @masked.singer.switzerland? 📺 Do you know the characters that are sponsored by myMcDonald's? Thanks to them you can win 1x 2 tickets for the final show in Cologne (Germany) on the 15th of December or 10 x 500 Ms in our app. All you have to do is follow us and let us know with whom you would like to go see the final. Good luck! 🍀 

Conditions in the bio.",mcdonalds_switzerland_515,0.0,caption513
Our crew fulfills your wishes 🍔🍟 - no matter how special they are 😉. How do you make your burger perfect? #madeperfect,mcdonalds_switzerland_516,0.0,caption514
"When @friedahodel and @fabiozerzuben try our hotter, fresher and juicier burgers 🍔 🍟, we only see stars in their eyes 🤩",mcdonalds_switzerland_517,0.0,caption515
The advantage of being single? Not having to share any of this 🍔 🍟 🥤 🥳. Who agrees?Hap,mcdonalds_switzerland_518,0.0,caption516
"When @kevin_mbabu tries our hotter, juicier and fresher burgers 🍔... We think he enjoys them 🤤!  ",mcdonalds_switzerland_519,0.0,caption517
"🍔 🍟 We are there for you, no matter what is going on at home 😉  @friedahodel #McDelivery #Youlivewedeliver",mcdonalds_switzerland_520,0.0,caption518
"Yes y’all, get ready for November 20th! Sauce it up with the exclusive SNIPES x McDonald’s collection 🔥!",mcdonalds_switzerland_521,0.0,caption519
Thank you @jul_2201 for being so attentive and knowing our products so well 💛 ! But we have improved our Big Mac 🍔: it n,mcdonalds_switzerland_522,0.0,caption520
⚠️Wanna win BIG? Get ready for our Comment Contest today at 12:00 and try to win a 1000 CHF in McDonald's vouchers⚠️. ,mcdonalds_switzerland_524,0.0,caption521
"⚠️This Thursday at 12:00: time to WIN BIG with 1x1000 CHF McDonald’s voucher⚠️ Get ready to participate in our Comment Contest. 
Our 🍔 Big Mac has improved, it’s been #madeperfect. With the same ingredients as always. Just even better. Do you know all of them in their right order? Stay tuned for more information and set your alarms for this Thursday! 🕛 

T&Cs: link in the bio.",mcdonalds_switzerland_526,0.0,caption522
"Our Big Mac 🍔 is now even better with a softer bun, more sauce and the beef grilled together with the onions! Delicious ",mcdonalds_switzerland_527,0.0,caption523
"What’s in the bag? Stay tuned!
#snipesxmcdonalds #snipesknows #imlovinit #smallmomentsmakeabigdifference
@snipes_zuerich",mcdonalds_switzerland_528,0.0,caption524
👻 Knock Knock... Trick or Treat 🧛‍♀️ ? Who would also love for this monster to knock at their door 🍦?#,mcdonalds_switzerland_529,0.0,caption525
What's happening again with the time during the night 🕛? Hmmm 🤔... What we're sure of is that it's always the right,mcdonalds_switzerland_530,0.0,caption526
"Last but not least - this week it's your chance to get the grey Coca-Cola™ glass 🖤. For every menu Medium, you will get ",mcdonalds_switzerland_531,0.0,caption527
We are there for you...🍔🍟 even in busy times at home 🏡 #McDelivery #Youlivewedeliver,mcdonalds_switzerland_532,0.0,caption528
We are there for you...🍔🍟 even during a Live-Stream 🎮 #McDelivery #Youlivewedeliver,mcdonalds_switzerland_533,0.0,caption529
Fries with sauce on the go🍟? No problem! 🙌 Test our #lifehack and thank us later.,mcdonalds_switzerland_534,0.0,caption530
"New Monday, new week, new Coca-Cola™ glass 🥳  This week you get the PINK glass 💖 with every menu Medium as a gift* 🎁. An",mcdonalds_switzerland_535,0.0,caption531
Zoom in Sherlock 🕵️ 👀. In which field is our 🍔 hidden?,mcdonalds_switzerland_536,0.0,caption532
"When you can’t decide, because everything is just way too delicious 🍦😍 !T",mcdonalds_switzerland_537,0.0,caption533
Cheers to that: the Coca-Cola™ glasses are back! The blue one is waiting for you this week 💙and the pink 💖 and grey 🖤 ar,mcdonalds_switzerland_538,0.0,caption534
Something special for that special someone 😍 💎. Tag your Bae who would love this necklace 🥰.,mcdonalds_switzerland_539,0.0,caption535
Ready for the weekend? One more day to go and it's a very important one: the International World Egg Day 🥚 🍳 Start it,mcdonalds_switzerland_540,0.0,caption536
No matter the weather - we go out in style 😎 🤠 !,mcdonalds_switzerland_541,0.0,caption537
"⚠️ CONTEST ⚠️ 
Small moments make a big difference! What do you do to make a big difference for the people you love🥰 ? Let us know in the comments and participate in the raffle to get 10x50 CHF McDonald's vouchers 💰. Good luck! 🍀 
T&C's in bio.",mcdonalds_switzerland_542,0.0,caption538
Show some love for today’s World Smile Day and tag your buddies with the best smiles 😁❤️,mcdonalds_switzerland_543,0.0,caption539
The only sixpack to care about 😉 🙌. Agree?#,mcdonalds_switzerland_544,0.0,caption540
So crispy – will only leave crumbles behind 🍔! If you’ve already tried our new Spicy BBQ Homestyle Crispy Chicken,mcdonalds_switzerland_545,0.0,caption541
Not sure if we're really ready for you but still... WELCOME BACK fall! ❤️🍁 ,mcdonalds_switzerland_546,0.0,caption542
