image_id,caption,fluency,diversity
sonicdrivein_1645,"ladies and gentleman, this year’s sonic prom king and queen 🕺💃 tag #thisishowisonic and you could be featured next.",0.68412644,0.5296938
sonicdrivein_1041,"work hard, skate hard. that's why working at a sonic comes with fleeeeexible hours!",0.7361438,0.5296938
sonicdrivein_1920,"funny how things just come together when you kick holiday hanger with a jr. deluxe cheeseburger. this wednesday, 12/23, they’re just 79¢ all day long.

please mention when ordering. limit 5. tax not included. add-ons cost extra. cannot be combined with other offers. offer valid 12/23/15 at participating sonic drive-ins while supplies last. #🍔 #burger #nutcracker #holiday",0.48515484,0.5296938
sonicdrivein_2075,week 5 of @sonicdrivein’s limeades for learning is nearly over! get your votes in by sunday to help us help local,0.35630137,0.5296938
sonicdrivein_832,a lil’ confidence boost to get you through. 😭,0.8047007,0.5296938
sonicdrivein_1946,pick a cone. any cone. #sonic #icecream #treatyoself,0.78294337,0.5296938
sonicdrivein_1054,our oreo® big scoop cookie dough blast and sundae contain the ingredients for success 🍪⛰️🍪. treat yourself today when,0.8908961,0.5296938
sonicdrivein_728,"get to know the pedal tavern boys, three real friends who are sonic fans just like you!",0.93713844,0.5296938
sonicdrivein_894,who can resist? 🔴 snag this shirt & more at sonicswagshop.com.,0.9162619,0.5296938
sonicdrivein_1289,"nothing better than food, friends and fridays! 😎",0.6673784,0.5296938
sonicdrivein_1653,"seasons may change, but sonic family night won’t. grab ½ price cheeseburgers tonight and every tuesday from 5pm to close",0.9122348,0.5296938
sonicdrivein_369,her friends better stay away from her tots 🫣,0.6154088,0.5296938
sonicdrivein_1246,no one can deny a good cheese pull! 🧀,0.9166493,0.5296938
sonicdrivein_1651,warning: this is not a humble brag. stop by sonic april 13th for ½ price shakes and ice cream slushes available all day.,0.7889746,0.5296938
sonicdrivein_1693,you just don’t see love like this anymore. ❤️ if you love sonic ice.,0.878651,0.5296938
sonicdrivein_1233,🔊 sound on 🔊 tag a friend and don’t say anything. 🤫,0.60783535,0.5296938
sonicdrivein_1270,we’ve got something for every craving. #thisishowwesonic,0.67118573,0.5296938
sonicdrivein_302,the post festival blues are real. thanks roovians @bonnaroo 🫶👽🌈💫where will we show up next!?,0.8590563,0.5296938
sonicdrivein_1405,introducing the reaper spicy margarita mocktail slush! it’s made with the 🔥🔥🔥carolina reaper pepper—one of the world’s hottest chili peppers! try the new slush and tag your reaction with #reaperchallenge! *heat sensitive? keep water close. see menu for famous slush pricing with real fruit. limited time only at participating sonic® drive-ins. tm & ©2019 july america’s drive-in brand properties llc.,0.673756,0.5296938
sonicdrivein_1184,america’s hottest ice just got a lot cooler! 🤩 grab your iykyk sonic ice tee to enter our sweepstakes for a chance to,0.7118507,0.5296938
sonicdrivein_1404,we call this one the “spicy cha-cha!” our newest reaper spicy margarita is packed with flavor ready to make your tastebuds dance. 💃 add a kick to your summer and join in on the #reaperchallenge. *heat sensitive? keep water close. see menu for famous slush pricing with real fruit. limited time only at participating sonic® drive-ins. tm & ©2019 july america’s drive-in brand properties llc.,0.58150506,0.5296938
sonicdrivein_404,"@starbucks inspired us, which era are you? 👀",0.7286476,0.5296938
sonicdrivein_1553,a cheeseburger this delicious deserves a big apple debut! click the link in bio to see some of our favorite highlights from the signature slinger food truck launch in nyc! ♥️,0.9025249,0.5296938
sonicdrivein_1502,"you: “mom, can we go to sonic?”",0.8735439,0.5296938
sonicdrivein_1692,a melty 2 x 4 inch treat that’ll make you feel all toasty and comfy inside. new lil’ grillers now at sonic.,0.8072654,0.5296938
sonicdrivein_1547,"we can't imagine a more perfect backdrop for sonic nights. 😍🌅grab your squad and roll through for our best nights yet, w",0.35432947,0.5296938
sonicdrivein_704,"you’ve been sliding into our dms asking for it, and it's back!",0.8085165,0.5296938
sonicdrivein_1586,"now this is how you do halloween. 🎃 eat, drink and be scary with us on tuesday with 50¢ corn dogs!",0.3390006,0.5296938
sonicdrivein_1474,"we did it for you! order ahead in the app, and get ½ price drinks and slushes every time.",0.36855713,0.5296938
sonicdrivein_1516,tenders and fireworks? 🎇🎆sign. us. up. try our new $3.99 crispy tender dinner today!,0.4915688,0.5296938
sonicdrivein_308,"we teamed up with influencer @annalee15 to chat all things motherhood with some of her favorite people on our new limited series, momfessionals. make sure to tune in for some warm-fuzzies, belly-laughing, and tear-jerking moments coming soon on youtube! #momfessionals",0.8684197,0.5296938
sonicdrivein_1958,"thanks to us, corn dogs are only 50¢ today. thanks to instagram, you can now drool over them longer than ever. 😋",0.9393917,0.5296938
sonicdrivein_1349,which one would you rock (‘n’ roll)? 😋,0.85768586,0.5296938
sonicdrivein_585,we didn’t even try to understand the assignment 🌭,0.91306335,0.5296938
sonicdrivein_1116,🎶 now streaming: all our supersonic sounds in one place for smooth listening and smooth beats. link in our bio!,0.21296537,0.5296938
sonicdrivein_1403,"you say wednesday, we say #pinacoladaday! 🍍🥥🍹 we've got boozeless piña colada slushes waiting for you at the drive-in.",0.9080394,0.5296938
sonicdrivein_1232,"you will literally win a car if you’re america’s first prom quaranking or quaranqueen. to enter, use #quarankingcontest or #quaranqueencontest and tag @sonicdrivein on your contest post. entry deadline is 5/19 at 11:59 pm pt, so submit today. terms and conditions apply. link in bio for official rules.

no purchase necessary. submission period ends 5/19/20 at 11:59 pm pt. open to legal residents of the 50 u.s./d.c., who are currently enrolled in high school, and are a minimum of 14 years of age and maximum of 19 years of age (w/ parental consent, if a minor). see official rules for full details: https://rules.creativezing.com/sonicprom2020",0.7823002,0.5296938
sonicdrivein_2096,how many times will we see you today? how many flavors will you try?,0.9689038,0.5296938
sonicdrivein_1709,"alright, we’ll spell it out for you. sonic happy hour. ½ price drinks. today from 2-4pm. see you there 👍👍 tag",0.7265045,0.5296938
sonicdrivein_896,does anyone know what’s going on with our feed? all we see is the ice cream cone void. #nationalicecreamconeday,0.6408466,0.5296938
sonicdrivein_2081,"#vote now! today marks the first day of @sonicdrivein’s limeades for learning. sonic is giving away over $100,000 per",0.84386307,0.5296938
sonicdrivein_499,you’re going to have to do better than that.,0.97552454,0.5296938
sonicdrivein_1761,seize the shake for 1/2 price after 8pm at sonic before it's too late. what are you waiting for?,0.9248288,0.5296938
sonicdrivein_1408,this is the spicy pucker face. 😜 see what face you make when you try our spiciest flavor yet! #spicysonicsurprise,0.93657887,0.5296938
sonicdrivein_2220,is it cold where you are? we are ready to serve your favorites!,0.9293949,0.5296938
sonicdrivein_1916,"save the spread for thursday. today, jr. deluxe cheeseburgers are just 79¢ all day long.

please mention when ordering. limit 5. tax not included. add-ons cost extra. cannot be combined with other offers. offer valid 12/23/15 at participating sonic drive-ins while supplies last. 
#🍔 #burger #nutcracker #holiday",0.4625738,0.5296938
sonicdrivein_1016,"happy mother’s day! to every mom that needs a break, we got you. 💖",0.8334014,0.5296938
sonicdrivein_1683,"some trends never go out of style.  stop by sonic for ½ price drinks at happy hour from 2-4 pm, it’s the fashionable",0.3959147,0.5296938
sonicdrivein_1291,when your car doubles as a piggy bank maybe it’s time to take yourself to the drive-in...,0.96312624,0.5296938
sonicdrivein_1621,mandy wasn’t kidding when she said she’d take her senior photos with sonic. we love it! 🍔 🙌,0.9483499,0.5296938
sonicdrivein_996,"we are obsessed with these cherry limeade-themed macarons, made by @neenasmacarons. 🧑‍🍳🍒",0.9424912,0.5296938
sonicdrivein_1522,she’s got it figured out. our new flispy tenders are worthy of a wow. come try a $3.99 crispy tender dinner at your local sonic!,0.82765055,0.5296938
sonicdrivein_1161,breakfast comes in all shapes and flavors. 🥓🥞 what’s your breakfast alignment?,0.9161435,0.5296938
sonicdrivein_1053,"happy pi day! to celebrate 3.14, we made a cherry (limeade) pi of our own. 🤓🍒",0.8194379,0.5296938
sonicdrivein_1023,"we love sitting by the window, sipping on a cherry limeade, solving our sonic crossword. ✍️",0.94598776,0.5296938
sonicdrivein_2133,"there's a crucial first step before you can #trainyourbuds at sonic: rolling down your window to order.
check out our demo and work it.",0.8772998,0.5296938
sonicdrivein_1483,"when you drink your slush too fast! 😆
.
drinks and slushes are ½ price all day when you order ahead in the sonic app.",0.23465689,0.5296938
sonicdrivein_1274,one day. many people. millions of orders. #thisishowwesonic,0.6548068,0.5296938
sonicdrivein_658,drinks & slushes are always ½ price in the app,0.2759088,0.5296938
sonicdrivein_1537,the perks of swinging by sonic for an afternoon treat: capturing that 🔥golden hour shot. 📸@cam1ren,0.78440124,0.5296938
sonicdrivein_1352,workin’ 9 to 5 with a tot break in between.,0.40460992,0.5296938
sonicdrivein_1803,"scoot on over and get your hands on ½ price cheeseburgers made with quality ingredients, all day today at sonic.single-patty cheeseburgers only. tax not included. add-ons cost extra. cannot be combined with other offers. offer valid 05/31/16 at participating sonic drive-ins while supplies last.#sonic #cheeseburger #🍔",0.62179595,0.5296938
sonicdrivein_1168,your receipt has a story to tell. what was your last order? 💯💯,0.95031995,0.5296938
sonicdrivein_2160,beautiful final shoot for our next behind the scenes with chef clas...,0.888765,0.5296938
sonicdrivein_1610,"dolla dolla dogs y'all! 🌭✨ celebrate national hot dog day at sonic with $1 chili cheese coneys and all american dogs all day today!

tax and add-ons extra. limit 5. includes 6"" (pre-cooked) chili cheese coney or 6"" all-american hot dog only. cannot be combined with other offers/combos. valid 7/19/17 at participating drive-ins while supplies last.",0.349088,0.5296938
sonicdrivein_685,"dip or drizzle?? you’re either one or the other, there is no in-between. 🤪",0.78791463,0.5296938
sonicdrivein_2078,the second week of @sonicdrivein’s limeades for learning voting is almost up! have you voted for your favorite project,0.8734125,0.5296938
sonicdrivein_1334,"halloween is coming! 🎃🕸️ come trick or treat at the drive-in, we’re serving up 50¢ corn dogs all thursday, oct. 31! 
tax not included. each corn dog is 50₵. valid only on thursday, october 31, 2019, at participating sonic® drive-in locations while supplies last. not good in conjunction with combos or any other offers. not valid with third party delivery services. tm & © oct 2019 america’s drive-in brand properties llc",0.7086809,0.5296938
sonicdrivein_1718,"grab your straws, it's time for america's happy hour℠. get 1/2 price drinks from 2-4 pm everyday. 
tax & add-ins extra. restrictions apply. hours vary by location. see menu for details.",0.70781976,0.5296938
sonicdrivein_1345,who plans to hit the drive-in after the #hoco game? tag your #sonicsquad!,0.94449383,0.5296938
sonicdrivein_986,"seas of cherry & blue raspberry, let them whisk you away. 🌊 refresh yourself with the all-new bursting bubbles slushes, only at sonic.

*bursting bubbles are not suitable for children 3 years or under due to possible choking hazard. limited time only at sonic drive-ins.",0.2666216,0.5296938
sonicdrivein_2034,the birth of a purple slush is a special occasion. dads usually give out red straws. so sweet.,0.9653817,0.5296938
sonicdrivein_44,"top 5 things to drive into, sorry neighbor carl",0.53612244,0.5296938
sonicdrivein_1182,"nothing’s cooler than sonic ice. 😎 grab your iykyk ice tee to enter our sweepstakes for a chance to win an exclusive sonic ice machine‼️ 

no purchase mail in entry method available.",0.5093921,0.5296938
sonicdrivein_1835,huge thanks to our #welcometobasecamp coachella friends for making the launch of our #squareshakes so much fun. enjoy the party tonight!,0.9575313,0.5296938
sonicdrivein_414,when you first move out of your parents’ house:,0.87979394,0.5296938
sonicdrivein_1672,"at some point, you’ll have to stop staring and start enjoying these icy treats. half-price shakes and new ice cream slushes at sonic, all day march 1st. 
limited time only! tax not included. includes shakes and ice cream slushes only. add-ins and fruit may cost extra.",0.77991486,0.5296938
sonicdrivein_1242,"though we're not together in classrooms, we all have special teachers in our lives that deserve thanks. see how we're celebrating teachers for #teacherappreciationmonth and beyond!",0.8469436,0.5296938
sonicdrivein_1939,the best deal of the year is coming alive for #halloween at sonic. plan accordingly.,0.73842794,0.5296938
sonicdrivein_1255,"you’ve got enough on your mind – let us handle lunch and dinner. through april 30, our wacky pack kids meals are only $1",0.69520324,0.5296938
sonicdrivein_1227,"the submission period is officially over! if you submitted, make sure to check your dms because we might be in there. until we find out tomorrow, comment below who you think will be america’s first prom quaranking and quaranqueen!",0.7542074,0.5296938
sonicdrivein_1271,he’s got his hands full and that’s not even counting the baby. #thisishowwesonic,0.6385119,0.5296938
sonicdrivein_1719,"when you finally get to the end of the rainbow, you won’t need a pot of gold. you’ll need an ice-cold, refreshing drink.",0.9822604,0.5296938
sonicdrivein_548,"you said go to bed, not go to sleep",0.9212652,0.5296938
sonicdrivein_2170,"double tap if you're excited that football season is back! in select ok, tex and la markets, enjoy an exclusive burger",0.82193875,0.5296938
sonicdrivein_1210,this hot wheels 🔥 monster truck 🔥 is playing tricks on the eyes . . . 👀 get the wacky pack to collect them all!,0.895231,0.5296938
sonicdrivein_580,you all are showing some serious love for this shake.,0.9491591,0.5296938
sonicdrivein_424,sonic adventures make the best adventures. tag your bestie that you’d like to go to sonic with ❤️,0.8286226,0.5296938
sonicdrivein_541,happy world teacher day 🍎 every drink/slush/shake ordered gives back to public schools!,0.7352916,0.5296938
sonicdrivein_1941,"welcome back @easymoneysniper. get out there and score lots of points, and stuff. #welcomebackkd #wings",0.8620875,0.5296938
sonicdrivein_1609,"start practicing your dessert dance! shakes and ice cream slushes are half-price all day tomorrow at sonic. 💃

offer valid only on july 26, 2017, at participating sonic ® drive-in restaurants while supplies last. limit 5. tax not included. add-ins cost extra. this offer cannot be combined with any other offers or discounts.",0.7575572,0.5296938
sonicdrivein_2186,"sharing a little #dollardogdare for #nationalhotdogday today on our ig. thanks for the share, @mrthebaker. don't forget",0.5417786,0.5296938
sonicdrivein_895,🛻 all you need is your pickup & sonic. 🥤,0.6306727,0.5296938
sonicdrivein_1844,"inspired by sonic's buttered toffee creamery shake, this square shake needs no filter at all. take a #shakebreak with 1/2 price shakes after 8 pm at sonic. #squareshakes",0.6142372,0.5296938
sonicdrivein_880,our mocha crunch blast getting the love it deserves. 🥰,0.27651712,0.5296938
sonicdrivein_940,"a happily ever after (hour) for the books! cheers to the newly weds, @mrbobbybones & @mrscaitlinestell. we had tots of",0.44570264,0.5296938
sonicdrivein_948,✨ pick a shirt and a pair of pants: that’s your new order. ✨,0.90307015,0.5296938
sonicdrivein_1795,beach gear ✔️ classic frozen lemonade ✔️ @crystalanntrejo has the essentials for a 🔥 weekend. share your summer fun and tag #thisishowisonic for a chance to be featured.,0.86134005,0.5296938
sonicdrivein_1125,"we’ve given you slush serenades, but how about a shake serenade to mix up your everyday? the espresso shake’s got us vibing. 😎🎹",0.74170506,0.5296938
sonicdrivein_626,"we see you. we hear you. this one’s for you 👏 bursting bubbles are in the app now for a limited time 💥 #drinkhacks #summerdrinks #summerdrink""",0.8388184,0.5296938
sonicdrivein_988,our snacks & sides have a league of their own. are the positions set or should we rethink our strategy? ⚾,0.69284457,0.5296938
sonicdrivein_1896,don’t keep waiting in the wings—this is the last day of buy 1 get 1 free boneless wings. come grab some tonight from 5,0.4127173,0.5296938
sonicdrivein_2017,nerds are taking over. #sonicdiy #sonic #nerds #shake #yum #🍦 #😍,0.89171016,0.5296938
sonicdrivein_489,tots have taken on a mind of their own...👀 @yellowstone season 5 premieres tonight at 8/7c on @paramountnetwork,0.92206043,0.5296938
sonicdrivein_1580,there’s only one way to prep for black friday shopping: a holiday mint blast.,0.93638724,0.5296938
sonicdrivein_1787,"1 deal, 4 favorites, 5 bucks. it all adds up to awesome. the new $5 sonic boom box.

#sonic #hotdog #cheeseburger #teamtots #teamfries #boombox",0.71783274,0.5296938
sonicdrivein_2109,"on monday, we'll be wishing a ""top o' the cheeseburger, to ya!""",0.9151504,0.5296938
sonicdrivein_1392,going for gold! 💪congratulations to these 12 drive-ins that will go head to head for the championship title at the 2019 ,0.5169104,0.5296938
sonicdrivein_1251,"teachers need our immediate help. through @donorschoose, we donated $500k to help #keepkidslearning at home. click to",0.9133411,0.5296938
sonicdrivein_1815,you really can taste the 🎵 in sonic’s blue raspberry lemonade. just ask @80fitz—if you can get a word in edgewise. #amazeyourmouth #sonic #drink #blueraspberry #lemonade,0.80443245,0.5296938
sonicdrivein_1710,ditch the shovel. all you need is a spoon. scoop up the new holiday pecan pie flavor funnel™ today.,0.9334515,0.5296938
sonicdrivein_1376,"you say “potato,” i say “picasso.” show us your tot art! 🎨",0.61985016,0.5296938
sonicdrivein_555,redecorating ✨reveal✨ part 2 featuring the fantasy worlds of your food cravings. be on the lookout 👀 for more sonic places in our new commercials.,0.8075016,0.5296938
sonicdrivein_1830,"make happy hour the 🍒 on top of your afternoon with a sweet deal on our old fashioned sweet cream sodas, every day from 2-4pm.#sonic #oldfashioned #soda #happyhour",0.3591913,0.5296938
sonicdrivein_1963,a delicious flavor for every day of the week. get your 1/2 price slushes from 2-4 pm. #sonic #slush #yum #thirsty,0.7623936,0.5296938
sonicdrivein_1252,we joined donorschoose to help teachers #keepkidslearning at home by donating $500k! click the link in bio to see how,0.929782,0.5296938
sonicdrivein_869,"🚨 if we dropped these limited edition gold-flaked tots, would you want to hop in?! 🚨",0.94742393,0.5296938
sonicdrivein_608,pickle fans 📢 this one's for you. in all its glory... pickle juice slush is back for a very limited time.,0.7711521,0.5296938
sonicdrivein_1569,"stop, take a minute, and soak in the beauty of these crispy, golden yet gooey mozzarella sticks. 😋 ",0.9524141,0.5296938
sonicdrivein_2201,where is chef clas and what is he doing?,0.94426465,0.5296938
sonicdrivein_1792,"yeah, you get alllll this with the $5 sonic boom box. hope you're hungry. 😉  #sonic #hotdog #cheeseburger #teamtots #teamfries #boombox",0.62066656,0.5296938
sonicdrivein_779,"don't waffle over this decision, for it's only here for a limited time. grab a double stuf oreo® waffle cone before it's too late. double stuf oreo® is a registered trademark of mondelez international group  used under license.""",0.79629636,0.5296938
sonicdrivein_648,gemini ♊double the meat for your double personalities.,0.5702176,0.5296938
sonicdrivein_794,swipe to see a lil’ message at the bottom. 🥤,0.6958202,0.5296938
sonicdrivein_1358,"seasons may change, but tots are forever. happy fall! 🍂#totumn",0.79775214,0.5296938
sonicdrivein_1504,"look at this view 😍💯...oh, the lake looks nice too! what sonic drink are you sippin’ on today?.",0.82174337,0.5296938
sonicdrivein_595,🙌 the slush you've all been waiting for 🙌 pickle juice is back for a very limited time.,0.95780396,0.5296938
sonicdrivein_1452,work is more fun with friends. 🙌 we’re looking for new team members to join our crew! check out jobs.sonicdrivein.com,0.90565544,0.5296938
sonicdrivein_103,smart choice. yeah. yeah. 🛼,0.9111009,0.5296938
sonicdrivein_1492,get ½ price drinks and slushes when you order ahead in the sonic app. think of all the options! 😍,0.72672194,0.5296938
sonicdrivein_2179,give your kids (or yourself) the spotlight with our fab kidzbop gear in wacky pack kids meals this month and a chance,0.46973363,0.5296938
sonicdrivein_1820,"this wednesday, lettuce serve up the dopest deal in the land: ½ price cheeseburgers made with the freshest ingredients.must mention when ordering. limit 5. includes single-patty sonic® cheeseburgers only. add-ons cost extra. offer valid 5/11/2016 only at participating locations while supplies last.#sonic #cheeseburger #🍔 #😋",0.55212384,0.5296938
sonicdrivein_1575,anyone else have deep thoughts in the sonic parking lot as they dream about what’s to come in the new year? 🤔,0.924829,0.5296938
sonicdrivein_846,get a free route 44 drink with purchase when you use promo code chris444 in the sonic app. 🥤 code is good for first 444 fans who redeem! #sonicroute444,0.60003597,0.5296938
sonicdrivein_723,someone come get your man... they're doing the most 👀,0.8513344,0.5296938
sonicdrivein_722,"it’s a mood ✨ introducing the sonic slush ring: 9 slush mood colors, for only $9.99 🌈 order one now at sonicswagshop.com 🥤 #sonicslushring tax not included. limited time only.""",0.7348471,0.5296938
sonicdrivein_2151,it's on - how many corn dogs will you eat?!,0.7504414,0.5296938
sonicdrivein_2145,it's #nationalcookieday! may we suggest a sonic blast with oreos? yum.,0.7666618,0.5296938
sonicdrivein_295,tbh @annalee15 and her mom are all of us. watch the full episode of momfessionals now on youtube! #momfessionals #bts #bloopers,0.81637067,0.5296938
sonicdrivein_1945,you need some wingtoberfest in your life. 1/2 price 6 and 12 piece boneless wings tomorrow.,0.20149794,0.5296938
sonicdrivein_1659,"what’s better than a sonic slush? a new sonic slush blended with creamy, real ice cream.  get a small for only 79¢  all day today.

offer valid only on march 22, 2017, at participating sonic® drive-in restaurants while supplies last. limit 5. tax not included. add-ins cost extra. this offer cannot be combined with any other offers or discounts. tm & ©2017 mar america’s drive-in brand properties llc",0.6962871,0.5296938
sonicdrivein_1310,very important to keep your buns warm in the winter! 🤪,0.8499346,0.5296938
sonicdrivein_1075,"valentine’s day is almost here, so our wacky pack made some delicious digital cards! tag your friends and family to",0.9314012,0.5296938
sonicdrivein_1018,perfect in the bag or on the board. 😍,0.81861687,0.5296938
sonicdrivein_1998,"they're here. 79c. medium famous slushes at sonic, today only. ",0.56014544,0.5296938
sonicdrivein_373,who knew ai had such good taste? #ai,0.81464785,0.5296938
sonicdrivein_1386,ruff week? you know where to find us all weekend. 😉 📸: @meet_the_weenies,0.8582542,0.5296938
sonicdrivein_1913,a winter deal that’s built for (snow) ballers on a budget: sonic grilled cheese for just 50¢ all day tomorrow. please,0.50811213,0.5296938
sonicdrivein_1115,"we’re dropping major eat beats, queso burger style. 🍔",0.8464483,0.5296938
sonicdrivein_927,cancel my plans ‘cause i’ll be staring at this all day. 👁️👁️ celebrate #nationalrelaxationday with a banana pudding shake loop. 🍌🔁,0.93746674,0.5296938
sonicdrivein_1729,"there's a gold mine of rich, tasty goodness at the center of every blast flavor funnel. grab one and start diggin'⛏⛏",0.91966385,0.5296938
sonicdrivein_1967,"it's not a small slush. it's a fun-sized slush. bring the whole fam for 1/2 price drinks and slushes from 2-4 pm, and",0.6898926,0.5296938
sonicdrivein_1491,smiles all around for this sonic squad! tag your friends that are obsessed with sonic happy hour!,0.7858986,0.5296938
sonicdrivein_1222,"america’s first prom quaranking winner is… drumroll please.... @ryantaneja!!! your socially-distant prom at sonic was immaculate and brought a smile to all of our faces. you are a true quaranking, congratulations ryan!",0.6572086,0.5296938
sonicdrivein_1398,"school is still out and sonic is in! our patios are open all summer long, come hang with us! ⛱️",0.94530296,0.5296938
sonicdrivein_946,"we’ve got summer designs for our cups, and we want to show it off! 🥤 #thisishowwesummer",0.90317005,0.5296938
sonicdrivein_1950,"you can have your cake and ice cream, too. try our 3 new flavors: vanilla birthday cake, @oreo cake, and strawberry",0.8844914,0.5296938
sonicdrivein_1912,"things are heating up at sonic with 50¢ grilled cheese! please mention when ordering. limit 5. tax & add-ons extra. only on 12/30.

#cheesy #grilledcheese #sonic #winterwarmer",0.35599387,0.5296938
sonicdrivein_2212,sharing our new iced green teas in nyc. which flavor do you want to try? #sonicteaparty,0.9517841,0.5296938
sonicdrivein_914,catch us skating into the school year like ☀️,0.50859666,0.5296938
sonicdrivein_2127,happy national popcorn day! $1 snack size popcorn chicken at sonic drive-in. #nationalpopcornday,0.684188,0.5296938
sonicdrivein_228,scheduled important team meeting to align re: tot initiative,0.14749645,0.5296938
sonicdrivein_1831,we’ll keep it short and sweet: our new old fashioned sweet cream sodas are the real deal. swing by from 2-4pm when they’re ½ price.,0.7880698,0.5296938
sonicdrivein_2168,"see you this morning for 1/2-price breakfast burritos all day at sonic. or, maybe it's a breakfast for dinner kind of",0.9194706,0.5296938
sonicdrivein_1900,"it’s always cool to be corny with your bff, but especially tomorrow. tag your best bud and then come celebrate best friends day with 50¢ corn dogs

#sonic #corndog #bestfriendsday #bffs",0.92785436,0.5296938
sonicdrivein_2206,a little #tbt - sonic's appearance in the movie #vacation!,0.76754284,0.5296938
sonicdrivein_726,baby tailgate. yes. absolutely. 100%.,0.74689907,0.5296938
sonicdrivein_491,"ahhh yes, gold, my favorite color.",0.8886177,0.5296938
sonicdrivein_1468,"when you can’t decide between the two, just get both! what are your favorite toppings to mix n’ match? 🍫🍪 📸:",0.68628615,0.5296938
sonicdrivein_863,how will you carve into your cravings? we might have an answer for you ... 🎃,0.9451793,0.5296938
sonicdrivein_2107,irish mouths are watering .... along with everyone else's.,0.8675313,0.5296938
sonicdrivein_1716,ditch the shovel. all you need is a spoon. scoop up the new holiday pecan pie flavor funnel™ today.,0.9334515,0.5296938
sonicdrivein_1204,chili cheese coney or all-american dog: which one hits it out of the park for you? 📣⚾,0.8332049,0.5296938
sonicdrivein_1907,"sugar, spice, and everything twice. asian sweet chili boneless wings are buy 1 get 1 free, mondays from 5 pm till close.",0.14167388,0.5296938
sonicdrivein_1489,"⭐️wow⭐️ our new order ahead feature is so easy! get ½ price drinks and slushes when you order with the sonic app.

check out the full video on our igtv, where @keithhabs tries all the drinks!",0.7142409,0.5296938
sonicdrivein_1314,"spread some cheer, and get 50¢ corn dogs for everyone on your list! 🎁swing by the drive-in on wednesday for this deal, and dip your dogs in @heinz ketchup.

each corn dog is 50₵. tax not included. offer valid only on december 4, 2019, at participating sonic® drive-in locations while supplies last. not good in conjunction with combos, delivery or any other offers. heinz is a registered trademark of kraft foods, used with permission. tm & ©2019 december america’s drive-in brand properties llc",0.6656868,0.5296938
sonicdrivein_753,gotta jump right into the action. ⏭️,0.8896494,0.5296938
sonicdrivein_78,the fourth is strong with this one 😮‍💨,0.35629883,0.5296938
sonicdrivein_1469,easy peasy chili cheesy when you order ahead with the sonic app. 📲🌭 📸 @thisjenngirl,0.6827796,0.5296938
sonicdrivein_1531,hats off to all the new graduates! 🎓celebrate your success at sonic with a route 44 that’s well-deserved! 📸: @imsupa_cat,0.75191426,0.5296938
sonicdrivein_1139,posting this tb to halloween ‘19: trick-or-treating is a lot of work! 🎃 ,0.59801054,0.5296938
sonicdrivein_1112,"we know sonic lovers are dog lovers, so we decided to put on a pup pageant! who do you think wins first place? 🥇 send",0.9377023,0.5296938
sonicdrivein_1464,"jason and cara ended their wedding night at the drive-in with sweet teas! now that is sweet love. 😉

do you have a sonic sweet love story? tell us about it!",0.93026376,0.5296938
sonicdrivein_1615,vroom vroom! start your engines and grab your slushes! ,0.905172,0.5296938
sonicdrivein_2138,"hurry in - $3.99 footlong hot dogs & tots only until the end of the year. pick your fave hot dog flavor in a footlong,",0.43158746,0.5296938
sonicdrivein_897,"swag that just pops. 💥 all-new fall swag available now at sonicswagshop.com. 

want another reason to shop? a $1 from every purchase will help spark brighter futures for america’s youth. 🧑‍🏫

*valid through november 8, 2021, while supplies last. all proceeds benefit the sonic foundation, a division of the inspire brands foundation. for more information about the sonic foundation visit foundation.inspirebrands.com.",0.9274379,0.5296938
sonicdrivein_325,"6 of the infinite ways to wear your new summer merch😎 head to sonicswagshop.com to get yours today!""",0.71598935,0.5296938
sonicdrivein_691,can we make it any more obvious? 💁‍♀️,0.9481008,0.5296938
sonicdrivein_1501,"what’s new, cool, and made with oreo goodness and sonic’s real ice cream? the fan favorite double stuf oreo cone of",0.77530646,0.5296938
sonicdrivein_2217,today is the day!! half price jumbo popcorn chicken all day. spicy & regular. snack size and large. just ask for the,0.2724101,0.5296938
sonicdrivein_617,"your summer snacking just got a whole lot sweeter 😍 try @sonicdrivein’s cinnasnacks, warm buttery pastries filled with gooey cinnamon roll filling and served with our cream cheese frosting for sweet dipping! now available all day long at sonic locations nationwide 😎",0.80537677,0.5296938
sonicdrivein_981,there’s a better way. @playcheerleader @milktpapi #hackourmenu #foodhacks #duet,0.78758407,0.5296938
sonicdrivein_1876,our breakfast express combo gets ready in under 2 minutes for just $3.,0.69429624,0.5296938
sonicdrivein_947,don’t take our word for it. ☝️☝️☝️,0.9008408,0.5296938
sonicdrivein_1684,"you know what's more delicious than full price drinks? 1/2 price drinks. enjoy america's happy hour℠ at sonic, everyday from 2-4 pm. 
tax & add-ins extra. restrictions apply. hours vary by location. see menu for details.",0.744679,0.5296938
sonicdrivein_1970,"go, get your shake on. 1/2 price shakes after 8 pm",0.6899668,0.5296938
sonicdrivein_2020,"you know you want this picture in your feed tomorrow. up your instagame with the kevin durant high flyer slush,",0.5011724,0.5296938
sonicdrivein_1817,join @juleshough and thank your teacher using #thanksteach and sonic will donate up to $1 million to public school teachers.,0.80681723,0.5296938
sonicdrivein_342,check out the app to see what we’re talking about 📲👀,0.939025,0.5296938
