g_fc_loss,g_con_loss,g_unc_loss,d_con_r2f_loss,d_con_f2r_loss,d_con_f_loss,d_con_m_loss,d_unc_r_loss,d_unc_f_loss,d_unc_m_loss,,
0.004302979,0.205078125,0.21875,0.206054688,0.201171875,0.206054688,0.76171875,0.640625,0.196289063,0.65234375,,49.24822695
0.00378418,0.211914063,0.2265625,0.206054688,0.201171875,0.206054688,0.796875,0.65234375,0.203125,0.65625,,57.93548387
0.003753662,0.203125,0.227539063,0.204101563,0.201171875,0.205078125,0.80859375,0.63671875,0.178710938,0.6484375,,57.36585366
0.002792358,0.21875,0.229492188,0.206054688,0.203125,0.2109375,0.76953125,0.63671875,0.208984375,0.6484375,,80.26229508
0.006103516,0.205078125,0.228515625,0.2109375,0.19921875,0.20703125,0.81640625,0.65234375,0.201171875,0.6640625,,35.52
0.004211426,0.209960938,0.231445313,0.208007813,0.202148438,0.205078125,0.8359375,0.65234375,0.185546875,0.671875,,52.4057971
0.003662109,0.208007813,0.233398438,0.203125,0.200195313,0.209960938,0.765625,0.65234375,0.192382813,0.65625,,60.26666667
0.005706787,0.2109375,0.247070313,0.20703125,0.20703125,0.208984375,0.71875,0.65625,0.194335938,0.6484375,,40.12834225
0.003845215,0.212890625,0.247070313,0.211914063,0.202148438,0.208984375,0.83984375,0.640625,0.188476563,0.65234375,,59.80952381
0.002578735,0.208984375,0.220703125,0.206054688,0.201171875,0.209960938,0.76171875,0.66015625,0.212890625,0.65625,,83.31360947
0.006164551,0.216796875,0.240234375,0.208007813,0.20703125,0.208007813,0.7421875,0.625,0.193359375,0.65625,,37.06930693
0.002685547,0.209960938,0.203125,0.20703125,0.202148438,0.215820313,0.75,0.6484375,0.192382813,0.671875,,76.90909091
0.003875732,0.20703125,0.202148438,0.205078125,0.204101563,0.204101563,0.7734375,0.62109375,0.20703125,0.671875,,52.78740157
0.004943848,0.208984375,0.209960938,0.205078125,0.200195313,0.20703125,0.7578125,0.625,0.20703125,0.66796875,,42.37037037
0.003082275,0.20703125,0.240234375,0.205078125,0.208984375,0.206054688,0.8515625,0.6328125,0.190429688,0.65625,,72.55445545
0.002822876,0.212890625,0.223632813,0.206054688,0.202148438,0.212890625,0.77734375,0.65625,0.182617188,0.67578125,,77.31891892
0.003143311,0.206054688,0.22265625,0.208984375,0.201171875,0.20703125,0.75,0.6328125,0.203125,0.65625,,68.19417476
0.004547119,0.208984375,0.217773438,0.205078125,0.202148438,0.20703125,0.8125,0.66015625,0.213867188,0.66796875,,46.9261745
0.004058838,0.208007813,0.220703125,0.2109375,0.204101563,0.208984375,0.796875,0.65625,0.208007813,0.65625,,52.81203008
0.005187988,0.208984375,0.211914063,0.204101563,0.201171875,0.209960938,0.69921875,0.6484375,0.19921875,0.6640625,,40.56470588
0.00302124,0.21484375,0.24609375,0.205078125,0.201171875,0.209960938,0.8203125,0.640625,0.197265625,0.65234375,,76.28282828
0.003707886,0.2109375,0.22265625,0.206054688,0.203125,0.208984375,0.70703125,0.65234375,0.196289063,0.671875,,58.4691358
0.002609253,0.206054688,0.213867188,0.203125,0.201171875,0.206054688,0.68359375,0.6484375,0.189453125,0.6640625,,80.46783626
0.002883911,0.209960938,0.181640625,0.20703125,0.203125,0.205078125,0.7734375,0.63671875,0.21484375,0.6484375,,67.89417989
0.003936768,0.204101563,0.188476563,0.206054688,0.20703125,0.208007813,0.765625,0.64453125,0.177734375,0.6640625,,49.86046512
0.003463745,0.208007813,0.21484375,0.204101563,0.202148438,0.20703125,0.703125,0.64453125,0.202148438,0.66796875,,61.03964758
0.005310059,0.208984375,0.243164063,0.206054688,0.200195313,0.20703125,0.73828125,0.6328125,0.188476563,0.671875,,42.57471264
0.004364014,0.206054688,0.22265625,0.203125,0.203125,0.20703125,0.7890625,0.63671875,0.178710938,0.66015625,,49.11888112
0.005401611,0.20703125,0.227539063,0.20703125,0.201171875,0.20703125,0.82421875,0.6484375,0.204101563,0.6484375,,40.2259887
0.002990723,0.206054688,0.229492188,0.205078125,0.19921875,0.20703125,0.7890625,0.67578125,0.186523438,0.66015625,,72.81632653
0.003845215,0.208984375,0.229492188,0.209960938,0.202148438,0.208007813,0.78515625,0.62890625,0.209960938,0.65234375,,57.01587302
0.004180908,0.20703125,0.236328125,0.204101563,0.201171875,0.206054688,0.7890625,0.6328125,0.217773438,0.671875,,53.02189781
0.003707886,0.208007813,0.22265625,0.204101563,0.201171875,0.20703125,0.8046875,0.63671875,0.227539063,0.66796875,,58.07407407
0.004058838,0.20703125,0.217773438,0.204101563,0.201171875,0.20703125,0.83203125,0.6640625,0.2109375,0.66015625,,52.33082707
0.002502441,0.208984375,0.221679688,0.205078125,0.201171875,0.20703125,0.76953125,0.6328125,0.20703125,0.671875,,86.04878049
0.003204346,0.212890625,0.217773438,0.20703125,0.205078125,0.208984375,0.80859375,0.63671875,0.201171875,0.65625,,67.2
0.004730225,0.212890625,0.212890625,0.204101563,0.202148438,0.208984375,0.796875,0.64453125,0.1953125,0.6796875,,45.00645161
0.004150391,0.20703125,0.21484375,0.208007813,0.201171875,0.206054688,0.78125,0.64453125,0.19140625,0.66015625,,50.82352941
0.002685547,0.20703125,0.227539063,0.208984375,0.201171875,0.20703125,0.765625,0.6328125,0.196289063,0.6484375,,80.90909091
0.005462646,0.208007813,0.237304688,0.206054688,0.201171875,0.212890625,0.75,0.65234375,0.170898438,0.68359375,,40.75977654
0.003997803,0.208984375,0.197265625,0.203125,0.203125,0.20703125,0.75,0.625,0.18359375,0.6640625,,50.80916031
0.003448486,0.208007813,0.2109375,0.205078125,0.206054688,0.209960938,0.75,0.640625,0.19921875,0.6484375,,60.74336283
0.003219604,0.211914063,0.203125,0.206054688,0.201171875,0.212890625,0.78515625,0.62890625,0.181640625,0.65234375,,64.4549763
0.006439209,0.212890625,0.203125,0.20703125,0.201171875,0.208984375,0.70703125,0.62109375,0.20703125,0.66015625,,32.30331754
0.004455566,0.20703125,0.225585938,0.206054688,0.200195313,0.208984375,0.78515625,0.6328125,0.193359375,0.66015625,,48.54794521
0.002685547,0.206054688,0.19921875,0.20703125,0.203125,0.208007813,0.7578125,0.62890625,0.19921875,0.65234375,,75.45454545
0.004211426,0.208984375,0.217773438,0.204101563,0.201171875,0.208984375,0.765625,0.6484375,0.205078125,0.65234375,,50.66666667
0.004486084,0.20703125,0.21875,0.205078125,0.201171875,0.208007813,0.7578125,0.65234375,0.1953125,0.6640625,,47.45578231
0.003448486,0.20703125,0.21875,0.205078125,0.201171875,0.206054688,0.765625,0.640625,0.211914063,0.65625,,61.73451327
0.002090454,0.20703125,0.219726563,0.205078125,0.201171875,0.208984375,0.75390625,0.6640625,0.19140625,0.66796875,,102.0729927
0.004516602,0.20703125,0.213867188,0.20703125,0.20703125,0.20703125,0.75390625,0.671875,0.206054688,0.671875,,46.59459459
0.003128052,0.20703125,0.228515625,0.205078125,0.200195313,0.209960938,0.8046875,0.6640625,0.217773438,0.65234375,,69.6195122
0.002624512,0.20703125,0.217773438,0.204101563,0.20703125,0.2109375,0.77734375,0.6328125,0.200195313,0.6640625,,80.93023256
0.003417969,0.20703125,0.204101563,0.206054688,0.208984375,0.208007813,0.7578125,0.65234375,0.201171875,0.67578125,,60.14285714
0.003677368,0.217773438,0.221679688,0.206054688,0.208984375,0.2109375,0.73828125,0.640625,0.227539063,0.64453125,,59.75103734
0.003479004,0.20703125,0.213867188,0.203125,0.200195313,0.20703125,0.78125,0.62109375,0.194335938,0.6640625,,60.49122807
0.006988525,0.20703125,0.208007813,0.208007813,0.208984375,0.208984375,0.796875,0.65625,0.19921875,0.66015625,,29.69432314
0.003616333,0.205078125,0.208984375,0.203125,0.212890625,0.208984375,0.79296875,0.65625,0.193359375,0.6640625,,57.24894515
0.003707886,0.204101563,0.20703125,0.204101563,0.19921875,0.208984375,0.7890625,0.64453125,0.1875,0.6640625,,55.44032922
0.004608154,0.213867188,0.212890625,0.203125,0.205078125,0.2109375,0.7890625,0.64453125,0.19140625,0.65625,,46.30463576
0.003829956,0.208984375,0.2109375,0.205078125,0.200195313,0.209960938,0.75,0.6328125,0.21484375,0.64453125,,54.82071713
0.003219604,0.208007813,0.23046875,0.205078125,0.201171875,0.20703125,0.7734375,0.65625,0.208984375,0.67578125,,68.09478673
0.004058838,0.208984375,0.177734375,0.20703125,0.203125,0.2109375,0.7421875,0.65625,0.202148438,0.6484375,,47.63909774
0.002990723,0.212890625,0.227539063,0.204101563,0.201171875,0.2109375,0.7578125,0.62109375,0.204101563,0.66015625,,73.63265306
0.007751465,0.205078125,0.224609375,0.20703125,0.201171875,0.205078125,0.7890625,0.671875,0.203125,0.64453125,,27.71653543
0.00213623,0.205078125,0.224609375,0.203125,0.20703125,0.206054688,0.8359375,0.625,0.19140625,0.6484375,,100.5714286
0.003112793,0.20703125,0.201171875,0.206054688,0.204101563,0.206054688,0.796875,0.66796875,0.198242188,0.65625,,65.56862745
0.004821777,0.20703125,0.237304688,0.208007813,0.205078125,0.205078125,0.7890625,0.640625,0.213867188,0.64453125,,46.07594937
0.002120972,0.20703125,0.21875,0.205078125,0.201171875,0.20703125,0.6953125,0.65234375,0.20703125,0.6796875,,100.3741007
0.002639771,0.2109375,0.231445313,0.205078125,0.20703125,0.209960938,0.76171875,0.65234375,0.193359375,0.65625,,83.79190751
0.006347656,0.206054688,0.243164063,0.204101563,0.203125,0.208007813,0.765625,0.65234375,0.194335938,0.671875,,35.38461538
0.002822876,0.209960938,0.232421875,0.206054688,0.203125,0.216796875,0.78125,0.6328125,0.203125,0.65625,,78.35675676
0.005157471,0.205078125,0.216796875,0.205078125,0.201171875,0.20703125,0.796875,0.63671875,0.208984375,0.671875,,40.89940828
0.003417969,0.206054688,0.227539063,0.205078125,0.200195313,0.20703125,0.796875,0.65234375,0.198242188,0.6875,,63.42857143
0.004119873,0.205078125,0.255859375,0.205078125,0.201171875,0.20703125,0.82421875,0.65625,0.200195313,0.65625,,55.94074074
0.003860474,0.206054688,0.223632813,0.205078125,0.204101563,0.206054688,0.75,0.65234375,0.196289063,0.66015625,,55.65217391
0.003463745,0.204101563,0.213867188,0.206054688,0.19921875,0.208984375,0.80078125,0.6484375,0.197265625,0.66796875,,60.33480176
0.003448486,0.20703125,0.189453125,0.204101563,0.200195313,0.206054688,0.8046875,0.6328125,0.200195313,0.66796875,,57.48672566
0.001495361,0.208007813,0.208984375,0.206054688,0.202148438,0.206054688,0.76953125,0.65234375,0.219726563,0.671875,,139.4285714
0.003234863,0.208007813,0.208007813,0.205078125,0.201171875,0.205078125,0.8046875,0.62890625,0.185546875,0.65234375,,64.30188679
0.002700806,0.204101563,0.219726563,0.204101563,0.201171875,0.2109375,0.81640625,0.640625,0.197265625,0.65234375,,78.46327684
0.006011963,0.205078125,0.19921875,0.203125,0.202148438,0.20703125,0.77734375,0.62109375,0.178710938,0.66015625,,33.62436548
0.003356934,0.20703125,0.213867188,0.201171875,0.202148438,0.211914063,0.828125,0.62890625,0.19921875,0.66796875,,62.69090909
0.002700806,0.205078125,0.209960938,0.204101563,0.202148438,0.206054688,0.7265625,0.63671875,0.171875,0.66015625,,76.83615819
0.00579834,0.209960938,0.233398438,0.205078125,0.200195313,0.20703125,0.7890625,0.6640625,0.192382813,0.66015625,,38.23157895
0.003005981,0.205078125,0.229492188,0.202148438,0.201171875,0.208984375,0.73046875,0.66796875,0.197265625,0.671875,,72.28426396
0.003219604,0.205078125,0.217773438,0.204101563,0.200195313,0.20703125,0.79296875,0.640625,0.213867188,0.6484375,,65.66824645
0.003662109,0.205078125,0.224609375,0.205078125,0.19921875,0.208984375,0.75,0.6328125,0.212890625,0.64453125,,58.66666667
0.001853943,0.206054688,0.225585938,0.206054688,0.200195313,0.206054688,0.73046875,0.64453125,0.21875,0.65625,,116.4115226
0.00213623,0.205078125,0.223632813,0.205078125,0.201171875,0.206054688,0.7890625,0.64453125,0.229492188,0.65625,,100.3428571
0.00239563,0.2109375,0.21875,0.202148438,0.200195313,0.20703125,0.77734375,0.65234375,0.182617188,0.65625,,89.68152866
0.003616333,0.20703125,0.196289063,0.204101563,0.208984375,0.20703125,0.77734375,0.62890625,0.216796875,0.6484375,,55.76371308
0.0025177,0.208984375,0.237304688,0.204101563,0.200195313,0.20703125,0.7578125,0.6328125,0.192382813,0.68359375,,88.63030303
0.003341675,0.208007813,0.224609375,0.201171875,0.19921875,0.205078125,0.8359375,0.6484375,0.208007813,0.66796875,,64.73059361
0.002838135,0.208984375,0.231445313,0.203125,0.203125,0.206054688,0.73046875,0.6484375,0.189453125,0.65234375,,77.59139785
0.002456665,0.20703125,0.22265625,0.204101563,0.201171875,0.206054688,0.7265625,0.66796875,0.180664063,0.65234375,,87.45341615
0.003387451,0.208984375,0.19921875,0.205078125,0.20703125,0.20703125,0.7890625,0.64453125,0.200195313,0.67578125,,60.25225225
0.004699707,0.206054688,0.203125,0.202148438,0.201171875,0.208007813,0.75390625,0.66015625,0.197265625,0.671875,,43.53246753
0.002258301,0.203125,0.225585938,0.203125,0.201171875,0.203125,0.7890625,0.6484375,0.197265625,0.65625,,94.91891892
0.00302124,0.20703125,0.2265625,0.202148438,0.201171875,0.205078125,0.74609375,0.65625,0.196289063,0.6640625,,71.75757576
0.003768921,0.212890625,0.200195313,0.20703125,0.202148438,0.208984375,0.75390625,0.640625,0.217773438,0.6640625,,54.80161943
0.002243042,0.208007813,0.21875,0.20703125,0.208984375,0.205078125,0.7734375,0.6640625,0.215820313,0.66015625,,95.1292517
0.002105713,0.206054688,0.224609375,0.202148438,0.20703125,0.20703125,0.78515625,0.63671875,0.19140625,0.671875,,102.2608696
0.002731323,0.205078125,0.201171875,0.204101563,0.205078125,0.205078125,0.7578125,0.640625,0.192382813,0.65234375,,74.36871508
0.003204346,0.205078125,0.198242188,0.201171875,0.19921875,0.204101563,0.7578125,0.63671875,0.205078125,0.66796875,,62.93333333
0.003341675,0.206054688,0.25,0.201171875,0.205078125,0.205078125,0.7578125,0.6484375,0.190429688,0.6484375,,68.23744292
0.003204346,0.206054688,0.223632813,0.202148438,0.204101563,0.208984375,0.7890625,0.65625,0.200195313,0.66796875,,67.04761905
0.00289917,0.208007813,0.216796875,0.205078125,0.19921875,0.208007813,0.82421875,0.6171875,0.219726563,0.6640625,,73.26315789
0.00402832,0.20703125,0.225585938,0.204101563,0.205078125,0.206054688,0.7734375,0.65234375,0.209960938,0.671875,,53.6969697
0.0025177,0.20703125,0.21875,0.205078125,0.201171875,0.205078125,0.7578125,0.625,0.1953125,0.65625,,84.55757576
0.003250122,0.205078125,0.220703125,0.205078125,0.202148438,0.20703125,0.83203125,0.63671875,0.185546875,0.6640625,,65.50234742
0.003341675,0.20703125,0.22265625,0.201171875,0.20703125,0.205078125,0.76953125,0.65625,0.205078125,0.66015625,,64.29223744
0.002700806,0.20703125,0.232421875,0.203125,0.203125,0.20703125,0.78515625,0.609375,0.171875,0.65625,,81.3559322
0.004364014,0.21484375,0.223632813,0.203125,0.19921875,0.20703125,0.796875,0.640625,0.19921875,0.67578125,,50.23776224
0.004150391,0.208007813,0.225585938,0.203125,0.201171875,0.205078125,0.71875,0.62890625,0.189453125,0.671875,,52.23529412
0.002456665,0.206054688,0.215820313,0.203125,0.200195313,0.205078125,0.80859375,0.65625,0.20703125,0.6484375,,85.86335404
0.003204346,0.20703125,0.236328125,0.205078125,0.208984375,0.208984375,0.828125,0.64453125,0.188476563,0.66796875,,69.18095238
0.003295898,0.205078125,0.192382813,0.203125,0.201171875,0.208007813,0.8203125,0.6328125,0.181640625,0.671875,,60.2962963
0.004547119,0.205078125,0.192382813,0.204101563,0.203125,0.206054688,0.8515625,0.62890625,0.212890625,0.66015625,,43.70469799
0.00239563,0.213867188,0.2265625,0.202148438,0.202148438,0.208007813,0.8203125,0.671875,0.184570313,0.65234375,,91.92356688
0.002914429,0.205078125,0.229492188,0.204101563,0.201171875,0.205078125,0.7421875,0.640625,0.202148438,0.6484375,,74.55497382
0.004211426,0.20703125,0.2109375,0.203125,0.201171875,0.208984375,0.7421875,0.61328125,0.208007813,0.64453125,,49.62318841
0.002563477,0.206054688,0.232421875,0.203125,0.200195313,0.213867188,0.7578125,0.62890625,0.197265625,0.65625,,85.52380952
0.003311157,0.206054688,0.202148438,0.203125,0.201171875,0.204101563,0.7890625,0.640625,0.208984375,0.66796875,,61.640553
0.004302979,0.206054688,0.213867188,0.203125,0.203125,0.206054688,0.75,0.625,0.184570313,0.65625,,48.79432624
0.001731873,0.2109375,0.225585938,0.203125,0.208007813,0.209960938,0.80078125,0.63671875,0.188476563,0.6640625,,126.0264317
0.003860474,0.20703125,0.221679688,0.203125,0.201171875,0.205078125,0.7890625,0.65625,0.219726563,0.65234375,,55.5256917
0.001342773,0.206054688,0.2109375,0.203125,0.201171875,0.206054688,0.8203125,0.66796875,0.213867188,0.67578125,,155.2727273
0.002944946,0.206054688,0.212890625,0.203125,0.201171875,0.208984375,0.72265625,0.6484375,0.209960938,0.6640625,,71.12953368
0.002609253,0.204101563,0.217773438,0.205078125,0.202148438,0.206054688,0.78125,0.625,0.198242188,0.6640625,,80.84210526
0.004455566,0.205078125,0.239257813,0.203125,0.202148438,0.203125,0.734375,0.62109375,0.182617188,0.6640625,,49.8630137
0.002883911,0.203125,0.18359375,0.206054688,0.201171875,0.206054688,0.73828125,0.640625,0.197265625,0.6640625,,67.04761905
0.003433228,0.205078125,0.21875,0.206054688,0.20703125,0.208984375,0.7578125,0.66015625,0.2265625,0.671875,,61.72444444
0.004058838,0.209960938,0.217773438,0.203125,0.205078125,0.20703125,0.76171875,0.6640625,0.209960938,0.671875,,52.69172932
0.003051758,0.20703125,0.204101563,0.203125,0.201171875,0.208984375,0.73828125,0.65625,0.202148438,0.6484375,,67.36
0.003082275,0.205078125,0.220703125,0.205078125,0.208984375,0.20703125,0.7109375,0.640625,0.220703125,0.68359375,,69.06930693
0.003082275,0.208984375,0.220703125,0.203125,0.205078125,0.205078125,0.72265625,0.6640625,0.22265625,0.64453125,,69.7029703
0.002822876,0.204101563,0.205078125,0.203125,0.200195313,0.203125,0.765625,0.640625,0.1953125,0.66796875,,72.47567568
0.002105713,0.203125,0.23046875,0.202148438,0.19921875,0.205078125,0.828125,0.66015625,0.198242188,0.66796875,,102.9565217
0.002288818,0.205078125,0.202148438,0.203125,0.201171875,0.205078125,0.734375,0.6328125,0.208007813,0.65625,,88.96
0.002380371,0.204101563,0.198242188,0.205078125,0.205078125,0.208984375,0.82421875,0.63671875,0.17578125,0.65234375,,84.51282051
0.001869202,0.205078125,0.215820313,0.204101563,0.21484375,0.205078125,0.84375,0.6328125,0.198242188,0.64453125,,112.5877551
0.003936768,0.20703125,0.198242188,0.201171875,0.204101563,0.205078125,0.80859375,0.6328125,0.194335938,0.65625,,51.47286822
0.002624512,0.205078125,0.215820313,0.201171875,0.201171875,0.205078125,0.75,0.6484375,0.196289063,0.6640625,,80.18604651
0.00213623,0.20703125,0.247070313,0.204101563,0.204101563,0.208984375,0.78515625,0.63671875,0.219726563,0.6484375,,106.2857143
0.003295898,0.20703125,0.23046875,0.202148438,0.203125,0.20703125,0.78125,0.671875,0.21875,0.66015625,,66.37037037
0.003860474,0.204101563,0.19921875,0.202148438,0.204101563,0.20703125,0.76171875,0.63671875,0.201171875,0.66796875,,52.23715415
0.001968384,0.20703125,0.211914063,0.202148438,0.201171875,0.20703125,0.796875,0.62890625,0.193359375,0.65625,,106.4186047
0.005462646,0.208007813,0.225585938,0.204101563,0.200195313,0.205078125,0.74609375,0.625,0.2109375,0.66015625,,39.68715084
0.003555298,0.206054688,0.229492188,0.203125,0.202148438,0.208007813,0.78125,0.63671875,0.186523438,0.67578125,,61.25321888
0.001846313,0.205078125,0.212890625,0.202148438,0.201171875,0.208007813,0.76171875,0.640625,0.2109375,0.65234375,,113.1900826
0.002914429,0.206054688,0.229492188,0.203125,0.200195313,0.206054688,0.734375,0.62890625,0.205078125,0.6640625,,74.72251309
0.002365112,0.208984375,0.203125,0.202148438,0.19921875,0.205078125,0.76953125,0.63671875,0.20703125,0.65625,,87.12258065
0.002334595,0.206054688,0.245117188,0.202148438,0.200195313,0.208984375,0.6875,0.63671875,0.200195313,0.6484375,,96.62745098
0.002243042,0.205078125,0.212890625,0.203125,0.205078125,0.205078125,0.78125,0.64453125,0.1875,0.67578125,,93.17006803
0.002166748,0.208007813,0.202148438,0.203125,0.202148438,0.20703125,0.7578125,0.62109375,0.1953125,0.64453125,,94.64788732
0.002182007,0.206054688,0.225585938,0.20703125,0.200195313,0.206054688,0.7578125,0.66015625,0.184570313,0.66015625,,98.90909091
0.00213623,0.208984375,0.229492188,0.20703125,0.201171875,0.212890625,0.796875,0.640625,0.233398438,0.65234375,,102.6285714
0.003311157,0.205078125,0.203125,0.201171875,0.201171875,0.206054688,0.75390625,0.640625,0.205078125,0.65625,,61.640553
0.001808167,0.20703125,0.209960938,0.201171875,0.200195313,0.20703125,0.8671875,0.63671875,0.21484375,0.640625,,115.3080169
0.002243042,0.206054688,0.206054688,0.203125,0.202148438,0.208007813,0.76171875,0.66015625,0.19921875,0.6640625,,91.86394558
0.001068115,0.20703125,0.21875,0.203125,0.201171875,0.206054688,0.73046875,0.63671875,0.219726563,0.66796875,,199.3142857
0.002807617,0.2109375,0.20703125,0.205078125,0.201171875,0.209960938,0.75,0.64453125,0.20703125,0.65234375,,74.43478261
0.002365112,0.205078125,0.223632813,0.204101563,0.19921875,0.205078125,0.75390625,0.6484375,0.208984375,0.65625,,90.63225806
0.002059937,0.208007813,0.189453125,0.205078125,0.200195313,0.20703125,0.78515625,0.65234375,0.2109375,0.6484375,,96.47407407
0.000957489,0.209960938,0.213867188,0.203125,0.200195313,0.208007813,0.80078125,0.6484375,0.196289063,0.66015625,,221.3227092
0.002700806,0.208984375,0.220703125,0.204101563,0.201171875,0.20703125,0.75,0.66796875,0.201171875,0.66015625,,79.5480226
0.002944946,0.203125,0.225585938,0.202148438,0.200195313,0.20703125,0.74609375,0.65234375,0.192382813,0.6640625,,72.78756477
0.002563477,0.208007813,0.229492188,0.201171875,0.205078125,0.203125,0.74609375,0.65234375,0.1953125,0.66015625,,85.33333333
0.003356934,0.206054688,0.21875,0.201171875,0.19921875,0.204101563,0.78515625,0.6328125,0.196289063,0.6875,,63.27272727
0.002502441,0.208007813,0.22265625,0.201171875,0.201171875,0.205078125,0.80859375,0.6484375,0.19921875,0.6640625,,86.04878049
0.002456665,0.206054688,0.2265625,0.200195313,0.200195313,0.20703125,0.765625,0.63671875,0.194335938,0.66796875,,88.04968944
0.001686096,0.203125,0.200195313,0.203125,0.201171875,0.206054688,0.8515625,0.63671875,0.194335938,0.66015625,,119.60181
0.002655029,0.20703125,0.215820313,0.203125,0.200195313,0.20703125,0.875,0.625,0.184570313,0.65625,,79.63218391
0.002532959,0.203125,0.196289063,0.202148438,0.206054688,0.205078125,0.78125,0.6328125,0.201171875,0.65625,,78.84337349
0.00151825,0.205078125,0.204101563,0.201171875,0.200195313,0.202148438,0.76171875,0.6328125,0.1953125,0.66015625,,134.7537688
0.003189087,0.204101563,0.235351563,0.203125,0.200195313,0.205078125,0.7890625,0.65234375,0.178710938,0.64453125,,68.89952153
0.003128052,0.205078125,0.196289063,0.203125,0.201171875,0.206054688,0.73828125,0.64453125,0.22265625,0.6484375,,64.15609756
0.001472473,0.204101563,0.21484375,0.202148438,0.204101563,0.204101563,0.828125,0.65625,0.196289063,0.66796875,,142.2590674
0.003067017,0.205078125,0.208984375,0.201171875,0.201171875,0.206054688,0.8125,0.640625,0.185546875,0.66015625,,67.50248756
0.002838135,0.205078125,0.18359375,0.203125,0.202148438,0.206054688,0.8359375,0.625,0.196289063,0.64453125,,68.47311828
0.001449585,0.2109375,0.224609375,0.200195313,0.201171875,0.203125,0.75,0.640625,0.19140625,0.6640625,,150.2315789
0.002075195,0.20703125,0.2109375,0.203125,0.201171875,0.204101563,0.7421875,0.6328125,0.216796875,0.65625,,100.7058824
0.002410889,0.204101563,0.209960938,0.203125,0.201171875,0.204101563,0.7890625,0.62109375,0.212890625,0.640625,,85.87341772
0.002746582,0.205078125,0.220703125,0.203125,0.201171875,0.204101563,0.78125,0.64453125,0.20703125,0.6484375,,77.51111111
0.002563477,0.206054688,0.236328125,0.202148438,0.200195313,0.20703125,0.7578125,0.62109375,0.193359375,0.671875,,86.28571429
0.002792358,0.20703125,0.206054688,0.204101563,0.202148438,0.20703125,0.7421875,0.625,0.213867188,0.65234375,,73.96721311
0.002166748,0.205078125,0.233398438,0.203125,0.200195313,0.208984375,0.75390625,0.6484375,0.204101563,0.67578125,,101.1830986
0.001861572,0.203125,0.216796875,0.204101563,0.201171875,0.20703125,0.78125,0.65234375,0.200195313,0.66015625,,112.7868852
0.001823425,0.20703125,0.205078125,0.201171875,0.200195313,0.204101563,0.75,0.66796875,0.19140625,0.65625,,113.0041841
0.002929688,0.205078125,0.224609375,0.203125,0.19921875,0.205078125,0.7578125,0.640625,0.215820313,0.66015625,,73.33333333
0.001853943,0.205078125,0.209960938,0.203125,0.20703125,0.206054688,0.796875,0.64453125,0.177734375,0.64453125,,111.9341564
0.002624512,0.205078125,0.215820313,0.202148438,0.200195313,0.205078125,0.79296875,0.63671875,0.192382813,0.67578125,,80.18604651
0.001953125,0.205078125,0.202148438,0.202148438,0.201171875,0.206054688,0.80078125,0.625,0.170898438,0.66015625,,104.25
0.002975464,0.208007813,0.22265625,0.203125,0.200195313,0.204101563,0.765625,0.640625,0.20703125,0.671875,,72.36923077
0.002120972,0.205078125,0.2109375,0.204101563,0.202148438,0.204101563,0.75,0.6640625,0.184570313,0.6640625,,98.07194245
0.002960205,0.205078125,0.184570313,0.204101563,0.203125,0.205078125,0.8203125,0.640625,0.209960938,0.671875,,65.81443299
0.003997803,0.206054688,0.219726563,0.200195313,0.200195313,0.204101563,0.80078125,0.65234375,0.197265625,0.63671875,,53.2519084
0.002578735,0.205078125,0.193359375,0.203125,0.208984375,0.205078125,0.70703125,0.64453125,0.201171875,0.65625,,77.25443787
0.001930237,0.205078125,0.205078125,0.203125,0.201171875,0.203125,0.80859375,0.65625,0.19140625,0.65234375,,106.2450593
0.001342773,0.205078125,0.205078125,0.201171875,0.201171875,0.20703125,0.75390625,0.640625,0.220703125,0.64453125,,152.7272727
0.002044678,0.20703125,0.2265625,0.203125,0.200195313,0.203125,0.74609375,0.6484375,0.185546875,0.65234375,,106.0298507
0.00201416,0.206054688,0.22265625,0.202148438,0.201171875,0.205078125,0.74609375,0.6328125,0.2265625,0.66796875,,106.4242424
0.001739502,0.205078125,0.2109375,0.202148438,0.19921875,0.204101563,0.79296875,0.640625,0.192382813,0.65625,,119.5789474
0.004302979,0.204101563,0.192382813,0.202148438,0.203125,0.205078125,0.78515625,0.68359375,0.20703125,0.6484375,,46.07092199
0.002639771,0.205078125,0.228515625,0.203125,0.203125,0.208007813,0.7890625,0.6328125,0.197265625,0.6484375,,82.12716763
0.001541138,0.205078125,0.236328125,0.203125,0.200195313,0.20703125,0.76171875,0.62890625,0.196289063,0.6640625,,143.2079208
0.002883911,0.204101563,0.2265625,0.203125,0.201171875,0.206054688,0.78125,0.65234375,0.194335938,0.66015625,,74.66666667
0.001495361,0.20703125,0.1953125,0.203125,0.201171875,0.20703125,0.73828125,0.63671875,0.190429688,0.65625,,134.5306122
0.001983643,0.204101563,0.200195313,0.202148438,0.201171875,0.20703125,0.7890625,0.62890625,0.19140625,0.65234375,,101.9076923
0.002243042,0.204101563,0.241210938,0.203125,0.201171875,0.203125,0.8046875,0.640625,0.18359375,0.65234375,,99.26530612
0.002990723,0.205078125,0.215820313,0.203125,0.201171875,0.204101563,0.78515625,0.6171875,0.180664063,0.66796875,,70.36734694
