image_id,caption,human_ins,human_humor,human_related,overfit,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4
sonicdrivein_1384,the best part of the day is here! 10:35am.,0,0,0,1,2,1,0.9217121,0.40118188,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_414,the best part about this recipe is that it’ s easy to make and you can add your own twist.,1,1,1,,2,1,0.9672133,0.40118188,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_497,we’ re all set to celebrate the 50th anniversary of our favorite sonic drink with a new flavor.,1,0,0,,1,1,0.9679594,0.40118188,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_691,the best part of a day is the food.,1,0,0,,0,1,0.97561306,0.40118188,0.0,0.0,0.0,0.0
sonicdrivein_1594,we’ re not going to be able to tell you how much we love this.,0,0,1,,0,1,0.97335786,0.40118188,0.0,0.0,0.0,0.0
sonicdrivein_903,we’ re all about you.,0,0,0,,0,1,0.97126657,0.40118188,0.0,0.0,0.0,0.0
sonicdrivein_1616,we’ re excited to share our new sonic drive-in with you! 🍦🎶🍲#sonicdriveinsummer pic.,1,0,0,,0,1,0.9328059,0.40118188,0.0,0.0,0.0,0.0
sonicdrivein_850,the best way to celebrate the end of summer is with a 50% off all our ice cream flavors!# happysummerday@ sonicdrivein.,1,0,0,,2,1,0.9206951,0.40118188,0.047619047619047616,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_143,we’ re excited to share our new sonic drive-in experience with you! 🍦🎶🍰# sonicdriveinsummer 2019.,1,0,1,,0,1,0.9369393,0.40118188,0.0,0.0,0.0,0.0
sonicdrivein_788,the best way to get a taste of the sonic boom is by driving down and enjoying your favorite drink.,1,0,0,,1,1,0.97648376,0.40118188,0.05000000000000001,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_54,we’ re all set to celebrate the end of summer with a sonic blast.,1,0,0,,0,1,0.97296923,0.40118188,0.0,0.0,0.0,0.0
sonicdrivein_590,"we’ re not just going to make you a sandwich, we're making it better.",1,0,0,,1,1,0.972296,0.40118188,0.07142857142857141,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_44,the 10 best things you’ ve ever done with your friends.,1,0,1,,1,1,0.9427654,0.40118188,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1206,"we’ re not going to tell you what we did today, but it was a blast! # summerfunday pic.",1,0,0,,2,1,0.8012391,0.40118188,0.10526315789473682,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_2103,the sonic boom is coming! 🛰️# @ thesonicboom pic.,1,0,1,,0,1,0.9049758,0.40118188,0.0,0.0,0.0,0.0
sonicdrivein_1353,the world is coming to an end.,1,1,1,,1,1,0.96793824,0.40118188,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_152,we’ re not going to be the only ones who can make a difference.,1,1,1,,0,1,0.9764147,0.40118188,0.0,0.0,0.0,0.0
sonicdrivein_1115,the best way to get a free 50¢ sonic is by using the code: tpt.,1,1,1,,0,1,0.9175543,0.40118188,0.0,0.0,0.0,0.0
sonicdrivein_404,we’ re not just going to make a sandwich.,1,0,0,,0,1,0.98008955,0.40118188,0.0,0.0,0.0,0.0
sonicdrivein_2142,the best part about this new year is the chance to get a little extra.,1,1,1,,2,1,0.9747039,0.40118188,0.13333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1984,"the # sonicdrivein is coming to the mall on saturday, march 10th from noon-2pm.",1,0,0,,0,1,0.79843605,0.40118188,0.0,0.0,0.0,0.0
sonicdrivein_1347,"the best part of the day is when you get to taste our signature "" sonic sour cream.",1,0,0,,2,1,0.9454671,0.40118188,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_906,the sonic 3 is back! we’ re excited to announce that the new model will be available in select stores on march.,1,0,0,,0,1,0.97055894,0.40118188,0.0,0.0,0.0,0.0
sonicdrivein_976,"you’ re not going to be able to taste the sonic boom, but you are still getting a free can of coke.",1,0,0,,2,1,0.97336966,0.40118188,0.04545454545454546,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_135,we’ re all in it for the sonic experience.,1,0,1,,1,1,0.8531812,0.40118188,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_571,the sonic boom is coming.,1,1,1,,1,1,0.9748625,0.40118188,0.13406400920712788,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308
sonicdrivein_1181,the sonic is back! we’ re excited to share our new # sonicdrivein with you.,1,0,0,,0,1,0.94115156,0.40118188,0.0,0.0,0.0,0.0
sonicdrivein_1960,the sonic 10-day challenge is here! get your free drink and a chance to win the ultimate prize.,1,0,1,,0,1,0.95763767,0.40118188,0.0,0.0,0.0,0.0
sonicdrivein_2024,the sonic 3 is back! get your free gift card today to save on the new game.,1,0,0,,0,1,0.8801769,0.40118188,0.0,0.0,0.0,0.0
sonicdrivein_968,the best way to get your hands on a sonic is by using the app.,1,0,1,,2,1,0.95060337,0.40118188,0.13333333333333333,0.07142857142857141,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1122,we’ re not just a restaurant.,1,1,1,,0,1,0.9710702,0.40118188,0.0,0.0,0.0,0.0
sonicdrivein_585,we’ re so excited to share our new sonic drive-in experience with you.,1,1,1,,1,1,0.9743681,0.40118188,0.07692307692307693,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_964,the 10 best things you can do with your dog on a hot day.,0,0,0,,1,1,0.9438527,0.40118188,0.07142857142857141,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_57,we’ re excited to announce our new # sonicdriveinaugurategraphics! 🎶🎵🍦🥤 🍪 🥇️🚗 🛋🏆 pic.,1,0,1,,0,1,0.9388621,0.40118188,0.0,0.0,0.0,0.0
sonicdrivein_726,the # sonicdrivein is here! get your tickets now and enjoy the ride.,1,0,1,,0,1,0.84317726,0.40118188,0.0,0.0,0.0,0.0
