image_id,caption,human_ins,human_humor,human_related,overfit,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4
sonicdrivein_65,what’ s the difference between a 5-star review and one that doesn' t say anything about it? you can tell by looking at how many stars they got.,0,0,0,,1,1,0.9495726,0.3780709,0.03571428571428572,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_491,"what do you think is the best way to spend your 50th birthday? a trip around town with friends and family, of course! but if that’ s not an option for this special day in our lives.",1,1,1,,0,1,0.9074612,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_955,"when you’ re at the end of your day and need a quick pick-me up, this is it.",1,0,1,,0,1,0.96255153,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_411,"we’ re all in this together, so let's make it a little more fun.",0,0,0,,1,1,0.9715664,0.3780709,0.07142857142857141,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_363,we’ re so excited to bring you the best of 2019.,1,0,1,,0,1,0.95837015,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_189,it’ s time to celebrate the end of summer with these 10 best-of ice cream sundae combos.,1,0,0,,2,1,0.9741242,0.3780709,0.11764705882352941,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1337,we're going to have a blast with you! what are your plans for the weekend? let us know in the comments.,0,0,0,,2,1,0.9282431,0.3780709,0.047619047619047616,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_570,it’ s time to make your dreams come true! 1/3 of a dollar is all it takes for you and the rest will be yours.,1,0,1,,0,1,0.9641182,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_697,"when you’ re not sure what to do today, check out our top 10 must-do activities for the week.",0,0,0,,1,1,0.9746559,0.3780709,0.05263157894736841,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1246,"it’ s been a long day at the beach, and you need something sweet to end it all.",1,0,0,,1,1,0.97833633,0.3780709,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_634,"when you’ re done with your lunch, head to the drive-in and grab a hot dog.",1,0,0,,0,1,0.985152,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_832,"it’ s time for you and your friends to take a break from the screen, grab some ice cream ( or whatever floats their boat), then head outside.",1,0,1,,3,1,0.9825449,0.3780709,0.10714285714285714,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_760,"we’ ve got you covered with 10% off all new and used cars, trucks, vans, minivans, sport utility vehicles and more.",1,0,0,,0,1,0.25841388,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_594,it’ s time to celebrate the 10th anniversary of your favorite brand with a limited-time deal! get one drink for every dollar you spend at sonic drinks.,1,0,0,,1,1,0.9699065,0.3780709,0.037037037037037035,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_228,"when you’ re not sure what to make for your next dinner party, check out these 10 easy-to-make side dishes that are guaranteed crowd pleasers.",0,0,0,,1,1,0.9661373,0.3780709,0.04000000000000001,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1384,we’ re so excited to share this with you! 1/3 of a pound is all it takes.,1,1,1,,2,1,0.9648455,0.3780709,0.11764705882352941,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_414,we’ re excited to bring you a new twist on the classic “peanut butter and jelly” sandwich.,1,0,0,,1,1,0.97036564,0.3780709,0.0588235294117647,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_497,"we’ ve all been there, and we know what it feels like to be in the driver' s lane at a drive-in.",1,1,1,,1,1,0.9759798,0.3780709,0.04545454545454546,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_691,"what’ s the best way to start your day? 10:37am, of course.",0,0,0,,0,1,0.966069,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_1594,we’ ve got you covered.,1,1,1,1,0,1,0.9753906,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_903,it's time to get your taste buds on the go.,1,0,1,,0,1,0.97740686,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_1616,it’ s time to celebrate 2019 with a sonic blast of your favorite ice cream flavors! 🍦🍫🥤🎉# summerfunday pic.,1,0,1,,2,1,0.90951306,0.3780709,0.10526315789473682,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_850,what’ s your favorite ice cream flavor? we have a ton of options to choose from.,1,0,0,,0,1,0.97836864,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_143,we’ re excited to bring you the best of 2019.,0,0,0,1,0,1,0.9660311,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_788,it’ s time to hit the road.,0,0,0,,0,1,0.9736319,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_54,"it’ s time to celebrate the 10th anniversary of sonic boom! this year, we have a special offer for our loyal fans.",1,1,1,,0,1,0.97500664,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_590,"it’ s time to celebrate the 50th anniversary of sonic, and we need your help.",1,0,0,1,0,1,0.97474706,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_44,it’ s time to celebrate the 50th anniversary of your favorite ice cream flavor.,1,0,0,1,1,1,0.97612244,0.3780709,0.07142857142857141,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1206,"it's not about the food, it’ s what you do with your friends and family to make memories that will last a lifetime.",1,0,1,,1,1,0.977567,0.3780709,0.043478260869565216,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_2103,"we’ re excited to be back with you for the 20th anniversary of sonic, and we can only imagine what it will feel like when our favorite characters come together! 🎉🎈🦄👀# sonic1984— Sonic Team (@sonicteam) December 3rd, 2022.",1,0,0,,2,1,0.94036764,0.3780709,0.05263157894736841,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1353,"when you’ re done with your breakfast, head to the drive-in.",1,1,1,,1,1,0.98355085,0.3780709,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_152,what’ s your favorite ice cream flavor? i love mint chocolate chip and rocky road.,1,0,0,,0,1,0.9358328,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_1115,it’ s 10 a.,0,0,0,1,0,1,0.95503336,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_404,we’ ve got you covered with 50% off all of our best-in-class drinks.,1,1,1,,0,1,0.73359513,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_2142,what’ s your favorite ice cream flavor? 🤔# 10thanniversaryicecreamcontest! pic.,1,0,1,,0,1,0.753774,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_1984,what’ s your favorite flavor of ice cream? 1.,1,0,1,,0,1,0.9628082,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_1347,we’ ve got you covered with our 10-course meal plan.,1,0,0,,0,1,0.9321423,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_906,"we’ ve all been there, and we know what it feels like to be stuck at home with no one else in the house.",0,0,0,,0,1,0.9779587,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_976,we’ ve got you covered.,0,0,0,1,0,1,0.9753906,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_135,"it’ s time to celebrate the 50th anniversary of sonic, and we have a few ideas for how you can make it even more special.",1,0,1,,0,1,0.9686649,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_571,"when you’ re not sure what to do, just head for the sonic drive-in.",1,1,1,,0,1,0.97877014,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_1181,"we’ re so excited to see you all on thursday, may 10th! we have a limited-time offer for our best deals of the month.",1,0,0,,1,1,0.9670417,0.3780709,0.041666666666666664,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1960,we are so excited to have you on board for our sonic drive-in experience.,1,0,0,,0,1,0.9636985,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_2024,we’ re excited to share some of the best deals from spring 2019 with you.,1,0,1,,0,1,0.9744212,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_968,"we’ re so excited to see you all at sonic tomorrow, and we hope that this is just the beginning of a new chapter in your life.",1,0,1,,3,1,0.9714466,0.3780709,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_1122,we’ re excited to bring you the best sonic experience of 2018.,1,1,1,,0,1,0.9641615,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_585,what’ s for dinner tonight? 🍔🍟🥗# sonicdrivein 8:30pm-12/5.,1,0,1,,0,1,0.8240625,0.3780709,0.0,0.0,0.0,0.0
sonicdrivein_964,"we’ re so excited to be back with you guys! 🎉🎊🥤🍦🧑🏃♂️👨‍💻 10:45 am on thursday, march 26th at sonic drive-in in new orleans.",1,0,0,,1,1,0.9625594,0.3780709,0.043478260869565216,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_57,we're excited to announce that we have a limited-time offer.,1,0,1,,1,1,0.9745705,0.3780709,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
sonicdrivein_726,"what are you waiting for? 🎉 10:35pm on thursday, march 24th.",0,0,0,,0,1,0.9366515,0.3780709,0.0,0.0,0.0,0.0
