image_id,caption,human_ins,human_humor,human_related,overfit,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4
sonicdrivein_570,it's time to make your dreams come true.,0,0,0,,0,1,0.96722156,0.36808044,0.0,0.0,0.0,0.0
sonicdrivein_906,it's time for you to try it out.,1,0,1,,1,1,0.97981685,0.36808044,0.125,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_594,"don't worry about it, we ’ ve got you covered.",1,1,1,,3,1,0.97234094,0.36808044,0.3,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_2171,"there's no way we could do it! </p><img src=""https://user-images.",0,0,0,,0,1,0.8886375,0.36808044,0.0,0.0,0.0,0.0
sonicdrivein_914,"i'm not going to tell you how i feel about this, but it does n’t make any sense at all! 🤦🏻‍♀️🤷🏼🧠🍰😱 😭.",0,0,1,,0,1,0.9248276,0.36808044,0.0,0.0,0.0,0.0
sonicdrivein_1983,what do you think? </s> i’ ve got one for all of u.,1,0,1,,1,1,0.9265927,0.36808044,0.0769230769230769,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_204,"no matter where you go, there's always something to eat and drink.",1,1,1,,0,1,0.97336257,0.36808044,0.0,0.0,0.0,0.0
sonicdrivein_499,it’ s time to get out of your comfort zone and try something new! </s> so what are you waiting for? give it a go.,1,0,1,,1,1,0.9784071,0.36808044,0.04,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1909,it’ s time to get out of your comfort zone and try something new.,1,0,1,1,1,1,0.97577226,0.36808044,0.0714285714285714,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_283,we're not going to make any more of them.,0,0,0,,0,1,0.97263384,0.36808044,0.0,0.0,0.0,0.0
sonicdrivein_560,"we’ ve all heard it before, but we're going to tell you something different this year.",1,0,1,,0,1,0.9634561,0.36808044,0.0,0.0,0.0,0.0
sonicdrivein_1274,"it's not just about the food, it’ s all of us.",1,0,0,,1,1,0.96157366,0.36808044,0.0909090909090909,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1616,you know what i’ m going to do with you today?.,1,1,1,,0,1,0.9211169,0.36808044,0.0,0.0,0.0,0.0
sonicdrivein_973,why do we have to wait so long? it’ s only 10 minutes until the end of season one.,0,0,0,,1,1,0.96591914,0.36808044,0.0526315789473684,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1081,when you’ re not ready for your next meal.,1,1,1,,0,1,0.97438496,0.36808044,0.0,0.0,0.0,0.0
sonicdrivein_280,it’ s time to get out of your comfort zone and try something new.,1,1,1,1,2,1,0.97577226,0.36808044,0.1428571428571428,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_491,what do you get when u add 50 cents to a can of lemon-lime soda? it’ s lemonade.,1,1,1,,0,1,0.96955013,0.36808044,0.0,0.0,0.0,0.0
sonicdrivein_877,it’ s time to make your dreams come true.,1,1,1,,1,1,0.96844953,0.36808044,0.111111111111111,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1246,"it's not about the food, it ’ s how much fun you have with your friends and family.",1,0,0,,0,1,0.96696174,0.36808044,0.0,0.0,0.0,0.0
sonicdrivein_189,"what do you think we should have for dinner this week? </s> i’ve got a bunch of ideas, so let us know what your faves are in the comments below!
What is one thing that makes YOU happy to eat at home with friends and family on special occasions like birthdays or holidays??""
### Questions Related To The Extract:
1",1,0,0,,3,1,0.8449431,0.36808044,0.05,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_495,we're going to have a blast with this recipe.,1,1,1,,0,1,0.97856104,0.36808044,0.0,0.0,0.0,0.0
sonicdrivein_798,"if you don't know what i mean, check it out! </s> < s>< a href=""https://www.",1,0,0,,0,1,0.9374618,0.36808044,0.0,0.0,0.0,0.0
sonicdrivein_1269,what do you think? </s> it’ s time to start thinking about what we should be eating for lunch! 🥗🥦🍅🤔 🤓 👨🏻👩🏽‍♂️🧑🎉.,1,1,1,,2,1,0.9600808,0.36808044,0.0909090909090909,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_705,we've got you covered.,0,0,0,1,1,1,0.9745058,0.36808044,0.0919698602928605,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309
sonicdrivein_1206,"i'm not going to tell you all about it, but i do n’t know how many of them there are in the world! 🤣🤷‍♂️ pic.",1,1,1,,2,1,0.82832825,0.36808044,0.0799999999999999,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_375,it's been a long time since i’ve had the chance to go out with you guys.,0,0,0,,1,1,0.98062044,0.36808044,0.0625,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_143,we're going to take a bite out of it.,1,1,1,,1,1,0.97782874,0.36808044,0.111111111111111,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_85,it’ s almost time for dinner! </s> pic.,1,0,0,,0,1,0.83074725,0.36808044,0.0,0.0,0.0,0.0
sonicdrivein_363,"if you don't know what i’m talking about, just think of it this way: 1.",0,0,0,,0,1,0.9259494,0.36808044,0.0,0.0,0.0,0.0
sonicdrivein_571,you know what i don't want to say? you ’ ve got a taste in your mouth.,1,1,1,,0,1,0.97619945,0.36808044,0.0,0.0,0.0,0.0
sonicdrivein_1039,"what do you get when u put your finger on a dog’s ear and say, “i love ya!”? 🐶🐾🍰🤗 🤑 👦👩‍🧒🎉🥳🙌 🙋🏻♂️😊 😅.",0,0,0,,1,1,0.9330398,0.36808044,0.0434782608695652,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
