image_id,overfit,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,humor_score,humor,b_clip,b_bita,f_bita,f_clip,h_gt,h_bita,h_clip,benign
sonicdrivein_414,0,it’ s the only thing that makes me want to eat ice cream.,0,1,0.9721128,0.42719504,0.0,0.0,0.0,0.0,0.909021258354187,1,-9.456612,-7.7652035,0.89597267,0.90917975,0.8337199091911316,0.8067115545272827,0.6366352438926697,-8.7947645
sonicdrivein_496,0,the new iphone 12.,0,1,0.905399,0.42719504,0.0,0.0,0.0,0.0,0.4504297375679016,0,-7.9495044,-7.5873036,0.9224318,0.97912496,0.6740425825119019,0.7192729115486145,0.7286001443862915,-0.03404831
sonicdrivein_1935,0,"i’ m not sure if i can do this, but we might be able to.",0,1,0.9789216,0.42719504,0.0,0.0,0.0,0.0,0.253792405128479,0,-8.107838,-7.4239216,0.9358718,0.67369795,0.0400009863078594,0.044989064335823,0.1761201918125152,-8.082514
sonicdrivein_1729,0,"it’ s like, “ we don' t know what it is.",0,1,0.7099312,0.42719504,0.0,0.0,0.0,0.0,0.6791969537734985,1,-8.962257,-9.056177,0.9084001,0.88522744,0.0618003234267234,0.4008290767669678,0.4565754234790802,-6.8736606
sonicdrivein_558,0,my favorite way to say hi is @ jacksepticeyes# yourbirthday pic.,1,1,0.9611203,0.42719504,0.0909090909090909,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.7798116207122803,1,-8.6532,-9.292603,0.9470098,0.8384574,0.7542883157730103,0.7029150128364563,0.657158374786377,-8.98845
sonicdrivein_529,0,"for the first time in 3 years, we got this.",0,1,0.96257454,0.42719504,0.0,0.0,0.0,0.0,0.8128332495689392,1,-9.546262,-7.1935744,0.9751595,0.97928876,0.8229973316192627,0.5284152626991272,0.7388008832931519,-8.627741
sonicdrivein_621,0,you’ re not sure what you want to do.,0,1,0.982735,0.42719504,0.0,0.0,0.0,0.0,0.6853386163711548,1,-0.0011139861,-8.511497,0.9775775,0.9538605,0.1174259558320045,0.1670695692300796,0.4062573313713074,-7.928814
sonicdrivein_2147,0,i'm not going to eat it.,0,1,0.9775423,0.42719504,0.0,0.0,0.0,0.0,0.6357720494270325,1,-0.0021484643,-8.802032,0.96822864,0.5456247,0.0200100280344486,0.2515314817428589,0.1900841146707534,-8.897682
sonicdrivein_1258,0,"i'm gonna be the first to say, u know what i mean.",1,1,0.9255281,0.42719504,0.0001480086288111,3.9519615696156e-311,3.9519615696156e-311,3.9519615696156e-311,0.5702385902404785,1,-0.018484244,-8.954429,0.5680711,0.45405295,0.0111507689580321,0.0638047307729721,0.3393374681472778,-8.50564
sonicdrivein_1780,0,"i love this! i just can’ t believe it was a vegan burger, but they are still the best.",1,1,0.9553161,0.42719504,0.0097679417505762,4.129534449719506e-309,4.129534449719506e-309,4.129534449719506e-309,0.0322604738175869,0,-0.00078563817,-8.303804,0.955617,0.81958544,0.0034854328259825,0.0104858791455626,0.0102742109447717,-8.372412
sonicdrivein_2208,0,i love you and i'm here for the best of them all.,1,1,0.96438694,0.42719504,0.0833333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.7457509636878967,1,-0.0999131,-1.1012907,0.9692308,0.947323,0.3237445950508117,0.6303343772888184,0.6267772912979126,-8.911115
sonicdrivein_1163,0,"you know, when you’ re not in the mood for a hot dog and french fries but something else.",3,1,0.9326852,0.42719504,0.1497993915815426,2.110993164779763e-308,2.110993164779763e-308,2.110993164779763e-308,0.0879069045186042,0,-7.9057384,-8.22446,0.9425124,0.79497945,0.0115822637453675,0.2294547855854034,0.1241923943161964,-7.634034
sonicdrivein_960,0,"i’ m not a fan of this, but i am.",1,1,0.97869724,0.42719504,0.0606530659712633,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,0.4937343001365661,0,-0.10786936,-8.736451,0.97270447,0.9697224,0.0215631183236837,0.0648467987775802,0.1625525951385498,-8.795745
sonicdrivein_850,0,"when you’ re not sure what to do, just take a look at all the options and choose your own.",1,1,0.9734535,0.42719504,0.05,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2892423272132873,0,-8.710139,-8.526714,0.9738347,0.9571834,0.7733079195022583,0.3968845903873443,0.2093617618083953,-9.551106
sonicdrivein_2189,0,it's not like you can get your kids to go back and forth between the two rooms.,1,1,0.9766663,0.42719504,0.0588235294117647,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.7974228858947754,1,-9.346412,-8.01761,0.9307862,0.66961974,0.2282231897115707,0.1504364013671875,0.2886218726634979,-0.00034469386
sonicdrivein_1333,0,"a day after thanksgiving, we're giving you a gift that will make your dog wag its tail.",1,1,0.9734948,0.42719504,0.0588235294117647,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2124650031328201,0,-9.049443,-8.885914,0.9736126,0.8767595,0.0347702912986278,0.3508206307888031,0.3963629603385925,-8.983425
sonicdrivein_1203,0,"when you’ re out of ideas for the day, check this one in your bag.",3,1,0.97597826,0.42719504,0.1433062621147578,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,0.2361534237861633,0,-0.00094428763,-7.2573276,0.9383598,0.63829845,0.0854094102978706,0.206331729888916,0.0576659403741359,-8.8131485
sonicdrivein_404,0,"i'm gon na have to eat this one, so i might as well get it on my way.",0,1,0.9532433,0.42719504,0.0,0.0,0.0,0.0,0.7289260625839233,1,-1.8969223,-7.0035334,0.9750709,0.4387483,0.6332821249961853,0.3642404079437256,0.1737377941608429,-8.755746
sonicdrivein_1809,0,"we’ re going to have a special edition of the “ sonic berry tree” podcast, which we hope you all will enjoy.",3,1,0.9648717,0.42719504,0.0348721581699682,5.690162685806633e-309,5.690162685806633e-309,5.690162685806633e-309,0.4738084375858307,0,-9.37693,-7.433823,0.78629553,0.9719077,0.253470242023468,0.9074618220329284,0.8926860094070435,-7.3794417
sonicdrivein_2112,0,"i'm not sure if this is the best way to do it, but i am.",1,1,0.96998954,0.42719504,0.0418059390182037,1.395319530596309e-308,1.395319530596309e-308,1.395319530596309e-308,0.8498985767364502,1,-8.70658,-7.8981643,0.68596685,0.95523673,0.4325127899646759,0.8927461504936218,0.8844488263130188,-8.5466175
sonicdrivein_614,0,1.,0,1,0.8619599,0.42719504,0.0,0.0,0.0,0.0,0.7218126654624939,1,-9.4415,-6.704404,0.95900667,0.9263651,0.3175559043884277,0.428581029176712,0.4210419058799743,-8.208867
sonicdrivein_789,0,a car in the front is about 30 feet from us.,0,1,0.94469774,0.42719504,0.0,0.0,0.0,0.0,0.3479460775852203,0,-1.5778583,-7.889554,0.9719734,0.88991994,0.0245295688509941,0.0891463384032249,0.0659482777118682,-0.00070296845
sonicdrivein_2088,0,"a, u just wanna get out of here and go to the library.",1,1,0.9768063,0.42719504,0.0610709736783039,1.7665365515873297e-308,1.7665365515873297e-308,1.7665365515873297e-308,0.6761254668235779,1,-0.00030334163,-0.00580115,0.97391516,0.41799334,0.0175655484199523,0.1852478235960006,0.0784694552421569,-8.655563
sonicdrivein_2221,0,why do we have to be here? just wait & watch for the rest of this week.,3,1,0.92147887,0.42719504,0.1479217821922941,1.865109047072646e-308,1.865109047072646e-308,1.865109047072646e-308,0.1978570967912674,0,-8.940968,-8.619487,0.94202983,0.6811086,0.0893512591719627,0.5486747622489929,0.5167001485824585,-9.479256
sonicdrivein_1367,0,this meme is the one that makes me want to be an adult.,1,1,0.9744732,0.42719504,0.0523624921787219,1.5146353626711476e-308,1.5146353626711476e-308,1.5146353626711476e-308,0.6246877312660217,1,-6.574854,-1.5033622,0.9338319,0.9051556,0.0456686057150363,0.1930682361125946,0.165970042347908,-0.002783712
sonicdrivein_89,0,"the bacon’ s best, and the french fries are our favorite.",1,1,0.953597,0.42719504,0.0909090909090909,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.6662325263023376,1,-9.934838,-9.1817665,0.9717872,0.4806169,0.7973971366882324,0.4676993191242218,0.2253588736057281,-5.8090105
sonicdrivein_697,0,"this is what we get for a dinner, this is our food!# no more fun than that!@ saudi-saudisanuha 👍👌🏻🧑🏽🇺🇸🍴😊 🤣🤩 😃 🙈🙂🌿💕🥗🎉 🥘 🍲️😂 ",0,1,0.91193646,0.42719504,0.0,0.0,0.0,0.0,0.0843317210674285,0,-8.228182,-9.190428,0.9233747,0.748093,0.3533154428005218,0.1517162770032882,0.1513012796640396,-7.455849
sonicdrivein_163,0,"if you’ re not, we can do it for free! i want to be the manager of this burger chain.",2,1,0.97963893,0.42719504,0.1,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.3277833759784698,0,-3.402399,-9.239105,0.9709446,0.78411,0.9607975482940674,0.6405394077301025,0.6243047118186951,-9.134822
sonicdrivein_135,0,i'm not sure if i can get it but we’ ll see about that.,1,1,0.9604014,0.42719504,0.0714285714285714,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.812522292137146,1,-7.3870935,-9.060414,0.9366332,0.9776793,0.1783893406391143,0.2374216169118881,0.3810611367225647,-8.750168
sonicdrivein_51,0,a study of the most common words used by 10-year olds in school across ontario.,1,1,0.9667331,0.42719504,0.0666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.638886034488678,1,-0.022883859,-0.0013246104,0.96442467,0.78668445,0.5469019412994385,0.7333672046661377,0.3383596837520599,-7.7877164
sonicdrivein_827,0,i know what you’ re thinking.,0,1,0.9768599,0.42719504,0.0,0.0,0.0,0.0,0.0858270972967147,0,-0.011567781,-8.496286,0.86411864,0.8844556,0.0010794387198984,0.050496656447649,0.0056329085491597,-7.943616
sonicdrivein_1996,0,"in the first episode, we're going to do a little something.",0,1,0.9688625,0.42719504,0.0,0.0,0.0,0.0,0.8912291526794434,1,-8.871635,-9.414845,0.9335145,0.82385063,0.0703387781977653,0.1344464272260666,0.1517681181430816,-8.80343
sonicdrivein_842,0,"i’ m thinking about the food we ate at this, and i just want to go home.",1,1,0.9577447,0.42719504,0.0493072607307646,1.865109047072646e-308,1.865109047072646e-308,1.865109047072646e-308,0.5896639823913574,1,-7.638525,-8.19264,0.5884317,0.555661,0.0151849193498492,0.4850046932697296,0.0720593556761741,-8.811462
sonicdrivein_1866,0,"when you get home and realize your kids are all, on the go? just call me.",1,1,0.9751525,0.42719504,0.051814319886275,1.844651018804537e-308,1.844651018804537e-308,1.844651018804537e-308,0.6377014517784119,1,-8.930738,-8.287876,0.9670811,0.94104385,0.1370113343000412,0.4203750193119049,0.5215958952903748,-9.150124
sonicdrivein_91,0,"as always, the best way to stay on top of things is by being yourself.",3,1,0.9748663,0.42719504,0.2,0.0714285714285714,2.2250738585072617e-308,2.2250738585072617e-308,0.7178486585617065,1,-5.7482395,-9.845468,0.95148474,0.9664568,0.5733776688575745,0.5657908916473389,0.3666227161884308,-9.732439
sonicdrivein_1753,0,"this is a, no we have to eat it in the office.",1,1,0.41033292,0.42719504,0.0505442216427194,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,0.8771504163742065,1,-9.128836,-8.214884,0.8135054,0.970738,0.2470464408397674,0.58025062084198,0.4059456586837768,-9.40187
sonicdrivein_1094,0,have you ever been to a restaurant that’ s not your own? </s> have u had one of these reviews on an app like uber or lyft.,1,1,0.93040514,0.42719504,0.037037037037037,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0210032369941473,0,-0.0023762344,-4.568478,0.84381545,0.95177585,0.2338238209486007,0.1806970387697219,0.1005176231265068,-0.0004967409
sonicdrivein_1376,0,and this is a meme.,0,1,0.9636137,0.42719504,0.0,0.0,0.0,0.0,0.5100475549697876,1,-9.49664,-9.1842,0.9736872,0.9623953,0.2015864998102188,0.2962242364883423,0.4110313951969147,-7.837732
sonicdrivein_743,1,we have a deal on 10 packs of ice cream.,1,1,0.94753,0.42719504,0.0033373269960326,7.42579905616274e-310,7.42579905616274e-310,7.42579905616274e-310,0.6352345943450928,1,-6.809084,-7.233781,0.92728645,0.759905,0.0915348008275032,0.6656250953674316,0.7435189485549927,-7.6497617
sonicdrivein_478,0,the only thing i can think of is a dog.,0,1,0.9712006,0.42719504,0.0,0.0,0.0,0.0,0.5151376128196716,1,-4.216605,-0.3306613,0.8755254,0.87133956,0.237345889210701,0.0567143522202968,0.0266970992088317,-4.966426
sonicdrivein_311,0,"it's not about the smell, it is how you feel when your dog walks in.",2,1,0.9726418,0.42719504,0.1333333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.4480705261230469,0,-6.6293097,-7.537356,0.87452435,0.97142756,0.0358913838863372,0.0217433627694845,0.0528195202350616,-6.267753
sonicdrivein_1813,0,we hope this helps you with your search.,1,1,0.97591,0.42719504,0.0316049494755933,5.625867750206837e-309,5.625867750206837e-309,5.625867750206837e-309,0.3627288341522217,0,-0.18390821,-7.58941,0.6852571,0.91693074,0.0836702585220336,0.6354145407676697,0.2242328822612762,-8.810532
sonicdrivein_795,0,i’ m gonna be getting some ideas for this season.,1,1,0.98287094,0.42719504,0.0670320046035639,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,0.5263213515281677,1,-7.859049,-7.020796,0.9607006,0.96246165,0.052139114588499,0.1330484747886657,0.3575519621372223,-8.546997
sonicdrivein_304,0,the mic that’ s not in a tv show.,1,1,0.3471156,0.42719504,0.0262085647761888,5.24843931172429e-309,5.24843931172429e-309,5.24843931172429e-309,0.7431216835975647,1,-7.742628,-0.023970095,0.9368533,0.91635394,0.0504095703363418,0.2964359521865845,0.0662291944026947,-8.171894
sonicdrivein_325,0,"you’ re going to get your burger from the grill, right? but you don n know where it ‘s coming from.",4,1,0.94433916,0.42719504,0.1904761904761904,0.05,2.2250738585072617e-308,2.2250738585072617e-308,0.1671529412269592,0,-7.6007943,-0.0007921895,0.74218434,0.9773703,0.0433558672666549,0.0424478612840175,0.2588956654071808,-0.00052795775
sonicdrivein_1848,0,"10:35 am - the mom in my family, who has a car.",1,1,0.45949492,0.42719504,0.0112779402697177,3.01131000863463e-309,3.01131000863463e-309,3.01131000863463e-309,0.5192020535469055,1,-8.367132,-6.2166014,0.79703087,0.96889526,0.0351165607571601,0.2297712415456771,0.4288143217563629,-6.9561367
sonicdrivein_1737,0,we’ re not going to make a big splash.,1,1,0.98111904,0.42719504,0.0327305364789008,6.55450749847085e-309,6.55450749847085e-309,6.55450749847085e-309,0.6766270995140076,1,-5.6720686,-8.002748,0.9657369,0.7502792,0.0277719032019376,0.1619795709848404,0.0443278290331363,-8.05426
sonicdrivein_1458,0,i'm gonna ask you to take a photo of my face in the shot.,2,1,0.9715062,0.42719504,0.1238396999643116,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,0.5480033755302429,1,-0.0011953121,-7.578012,0.9585882,0.92247474,0.039749588817358,0.2864250540733337,0.1860646456480026,-8.487488
sonicdrivein_784,0,we’ re all about the moment you say “ i love it! ” to your friends.,0,1,0.9003798,0.42719504,0.0,0.0,0.0,0.0,0.0676197633147239,0,-8.2194195,-1.6993763,0.9668022,0.90791774,0.1400215774774551,0.1078710779547691,0.0270115453749895,-8.501012
sonicdrivein_196,1,"i'm not a dog person but i love these little dogs! and they’ re so cute, it makes me want to be one too.",0,1,0.9436122,0.42719504,0.0,0.0,0.0,0.0,0.8695858716964722,1,-9.506585,-8.416935,0.9135929,0.9648111,0.956289291381836,0.9290342330932616,0.987578809261322,-0.00046885942
sonicdrivein_534,0,a voice message from your favorite ice cream flavor.,0,1,0.9675757,0.42719504,0.0,0.0,0.0,0.0,0.1579664498567581,0,-9.434126,-9.34932,0.9687635,0.95758003,0.4546202719211578,0.1652155965566635,0.3198550343513489,-9.612141
sonicdrivein_926,0,we don't know if we can do this.,0,1,0.97929037,0.42719504,0.0,0.0,0.0,0.0,0.2427489608526229,0,-8.454034,-9.492057,0.9539705,0.9700075,0.0271035451442003,0.0516902431845665,0.0616247989237308,-8.415972
sonicdrivein_2052,0,`` i was thinking of you.,0,1,0.96955216,0.42719504,0.0,0.0,0.0,0.0,0.8340103626251221,1,-7.46158,-8.172007,0.9712643,0.86952204,0.2700421810150146,0.2353875488042831,0.3767372667789459,-8.630921
sonicdrivein_1793,0,the cat in the middle of a coffee shop is getting its own meme.,3,1,0.9569921,0.42719504,0.0525542058816346,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,0.5921396613121033,1,-4.9170337,-9.141106,0.8740222,0.8388165,0.0475616827607154,0.2150060981512069,0.5116654634475708,-0.00021932104
sonicdrivein_528,0,a 10- year old who’ s been playing the piano for a long time.,0,1,0.97461367,0.42719504,0.0,0.0,0.0,0.0,0.4891524314880371,0,-0.0018048679,-8.284225,0.9340358,0.9471547,0.4973239600658417,0.2161576896905899,0.3799140155315399,-0.021882633
sonicdrivein_1664,0,the only thing i can do is take a drink and eat my food.,2,1,0.9732935,0.42719504,0.0296783124490858,4.622550603655005e-309,4.622550603655005e-309,4.622550603655005e-309,0.3291614949703216,0,-0.0004900685,-7.98424,0.9439527,0.8563923,0.0135196587070822,0.219616562128067,0.0702060610055923,-9.086297
sonicdrivein_1854,0,this was the first time i’ ve seen this in a while.,1,1,0.9589886,0.42719504,0.0549367191833703,1.4668590927248608e-308,1.4668590927248608e-308,1.4668590927248608e-308,0.9004920125007629,1,-8.693384,-8.480675,0.9045398,0.96572965,0.1836131513118744,0.7305841445922852,0.6080999970436096,-8.634343
sonicdrivein_98,0,"a, that’ s all we can do is take a bite out of it and call the rest home.",0,1,0.95627075,0.42719504,0.0,0.0,0.0,0.0,0.7767515778541565,1,-5.7999616,-7.8170238,0.96652126,0.7620333,0.7750604152679443,0.5504064559936523,0.4539991319179535,-9.1232815
sonicdrivein_1072,0,"a school bus is coming to your area? '' i am not going t’ be a that because it doesn't sound like my favorite ice cream flavor, mint chocolate chip!# @ cnn
## what are you looking for on this search bar?? https://www.",4,1,0.8750969,0.42719504,0.0697674418604651,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0655859261751174,0,-9.1433115,-9.683032,0.9699555,0.9691516,0.0377125665545463,0.0513051114976406,0.3521554172039032,-5.2356353
sonicdrivein_532,1,the only thing i know for sure is that the can of tuna in a sandwich was made with real meat.,6,1,0.9686484,0.42719504,0.2063994999405194,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,0.1834835261106491,0,-9.40736,-9.752763,0.96524775,0.97493786,0.0100630549713969,0.0361537486314773,0.557253360748291,-9.42656
sonicdrivein_1821,0,you know what i mean.,0,1,0.9761401,0.42719504,0.0,0.0,0.0,0.0,0.8273696303367615,1,-8.498981,-8.866854,0.9764605,0.9291181,0.2092082649469375,0.7531610727310181,0.8243663907051086,-8.577349
sonicdrivein_78,0,"the only way to get a, for the first time is with this.",4,1,0.780503,0.42719504,0.2307692307692307,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.749819278717041,1,-9.505284,-8.647036,0.97052133,0.9722454,0.7634109258651733,0.7268696427345276,0.6881313920021057,-8.726897
sonicdrivein_1018,0,a dog that can run on the sand.,2,1,0.94109535,0.42719504,0.2206242256461488,0.1260709860835136,1.9636207881546135e-308,1.9636207881546135e-308,0.1999908834695816,0,-8.844248,-9.34693,0.97909594,0.4852955,0.1283841878175735,0.1837878376245498,0.0590615198016166,-0.0006287505
sonicdrivein_1712,0,it's a good time to eat some candy.,0,1,0.97564596,0.42719504,0.0,0.0,0.0,0.0,0.4889111220836639,0,-5.9118667,-8.62029,0.9618648,0.8425024,0.0411022007465362,0.417795717716217,0.1425651907920837,-9.829918
sonicdrivein_1721,0,"we're not here to eat, we are going to be there for you.",1,1,0.9332202,0.42719504,0.026203234165957,7.57953707563199e-309,7.57953707563199e-309,7.57953707563199e-309,0.3839727342128753,0,-4.897814,-2.6695676,0.9063862,0.9639523,0.0052575417794287,0.1102148666977882,0.0374955721199512,-9.343166
sonicdrivein_339,1,this is the last time i’ m going to say this.,3,1,0.97334653,0.42719504,0.0763818438604496,6.231692281410567e-309,6.231692281410567e-309,6.231692281410567e-309,0.8761321902275085,1,-0.0009495279,-2.2016678,0.8763875,0.41812873,0.0607921034097671,0.2415377497673034,0.0769995227456092,-8.720368
sonicdrivein_2218,0,"it's not just about the drinks, it’ s all of us.",0,1,0.96692544,0.42719504,0.0,0.0,0.0,0.0,0.8819389343261719,1,-9.411808,-0.7920842,0.8428575,0.9634052,0.8865771889686584,0.7525485157966614,0.8823941349983215,-8.96864
sonicdrivein_1678,0,and we’ ve got a few more to share with you.,3,1,0.9662319,0.42719504,0.0836510611572427,6.824758945303683e-309,6.824758945303683e-309,6.824758945303683e-309,0.5730128288269043,1,-0.00053605967,-9.211171,0.95588326,0.9242827,0.0579974167048931,0.1293392926454544,0.6435825228691101,-9.011084
sonicdrivein_821,0,"it’ s a, and i got my own copy of this book.",1,1,0.936756,0.42719504,0.0833333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.4865783154964447,0,-2.1428082,-6.2651215,0.9341642,0.96494085,0.2901844382286072,0.2359508126974105,0.2211912125349044,-5.3413553
sonicdrivein_791,0,"it’ s not a game, it's just the music.",0,1,0.9563766,0.42719504,0.0,0.0,0.0,0.0,0.5281105637550354,1,-7.9373894,-8.291353,0.8850128,0.9430178,0.277299553155899,0.1696384847164154,0.1496037691831588,-0.8812188
sonicdrivein_830,0,"we're not sure if it was a good thing or bad, but we just had to stop the pandemic.",2,1,0.96610415,0.42719504,0.0036256820696207,7.66403987275304e-310,7.66403987275304e-310,7.66403987275304e-310,0.4011207222938537,0,-0.00042143522,-9.409944,0.95278966,0.6463435,0.0417579151690006,0.3343331217765808,0.0704061165452003,-8.837566
sonicdrivein_1221,0,i’ m gonna ask you to do this for me.,2,1,0.9786411,0.42719504,0.0020103671489267,2.2366076945393e-310,2.2366076945393e-310,2.2366076945393e-310,0.4279120862483978,0,-7.402219,-6.8293233,0.9166955,0.8825461,0.0201681181788444,0.045429166406393,0.0254610776901245,-8.342258
sonicdrivein_2201,0,soo much to late for a snack? '' the first thing i do is take out my phone and start eating it.,2,1,0.7653168,0.42719504,0.0909090909090909,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1103070676326751,0,-8.77305,-8.527957,0.75366235,0.9684644,0.2193266898393631,0.1121023222804069,0.1005547121167182,-8.497732
sonicdrivein_1254,0,when you get a new phone number and it’ s not what i thought.,2,1,0.88459146,0.42719504,0.0999532196250186,1.556823072428848e-308,1.556823072428848e-308,1.556823072428848e-308,0.4117075800895691,0,-9.351882,-0.149687,0.96807843,0.968305,0.0213539451360702,0.1644656956195831,0.1031924784183502,-8.774835
sonicdrivein_1459,0,"and then i saw this mic on the floor, so we just 'll keep it up.",1,1,0.9533696,0.42719504,0.0625,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2276974022388458,0,-8.493217,-9.0446,0.9503349,0.9149175,0.0222797766327857,0.2557293474674225,0.0143970251083374,-9.105493
sonicdrivein_1730,0,the new '' summer in the us! a free trial of sonic river app for everyone.,1,1,0.105094515,0.42719504,0.0429555799244357,1.5292694074701025e-308,1.5292694074701025e-308,1.5292694074701025e-308,0.1326044350862503,0,-0.0013462775,-9.534454,0.7059389,0.9660664,0.0905297324061393,0.2022665292024612,0.2029011845588684,-6.483792
sonicdrivein_1814,0,"a new, gluten-free chocolate chip cookies! i know what you’ re thinking.",1,1,0.97220784,0.42719504,0.0259502686595498,6.92895172987255e-309,6.92895172987255e-309,6.92895172987255e-309,0.1369014233350753,0,-0.0036689604,-8.946665,0.9734793,0.5164046,0.0135731967166066,0.3121972978115082,0.448788046836853,-0.0024266578
sonicdrivein_41,0,the one i have for you is the cherry schnapps.,0,1,0.94882745,0.42719504,0.0,0.0,0.0,0.0,0.8896901607513428,1,-8.73425,-9.354569,0.97153866,0.8701399,0.7400532364845276,0.5250524878501892,0.8461204171180725,-0.007618657
sonicdrivein_645,0,"a couple of steps away from the exit, and a lot more on our way to their.",1,1,0.3805774,0.42719504,0.0588235294117647,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2995537519454956,0,-6.0869346,-9.191012,0.97156286,0.92757285,0.5502495169639587,0.5592691898345947,0.7816001772880554,-7.9553146
sonicdrivein_1307,0,i'm not going to tell you what i did today.,1,1,0.9769182,0.42719504,0.0548811636094026,1.221146424717419e-308,1.221146424717419e-308,1.221146424717419e-308,0.7504057884216309,1,-8.917151,-9.66861,0.9635175,0.9658104,0.1793855726718902,0.2742971181869507,0.7371901869773865,-4.116641
sonicdrivein_594,0,i’ m not sure if you're gonna like this or what but i am.,0,1,0.9267466,0.42719504,0.0,0.0,0.0,0.0,0.4794284701347351,0,-9.609896,-8.711202,0.7924786,0.8693103,0.2308199405670166,0.0634573101997375,0.0222057122737169,-8.246999
sonicdrivein_1572,0,"the moment the only person who can do this, i know! 😂🤣😍👀🍦🥤🚶🏡🎉# foodforthought 👨‍💼📷 🍲 🥗☕️
•  “ 😭” 🤔❓😂😂
• 📸🐾🌞 🧑",0,1,0.5862259,0.42719504,0.0,0.0,0.0,0.0,0.1492009311914444,0,-7.985477,-8.173859,0.9268744,0.9676302,0.0938925519585609,0.135145902633667,0.7300122976303101,-0.00051699625
sonicdrivein_1949,0,"when i get home from work and there’ s no food in the fridge but a little something to munch on, this is my dream.",2,1,0.9726733,0.42719504,0.0799999999999999,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1504842489957809,0,-9.611361,-8.9475565,0.98244894,0.8876038,0.0467520877718925,0.1837452203035354,0.2160149812698364,-9.036535
sonicdrivein_1223,0,"if you can afford it, buy a pair of jeans from us.",1,1,0.98282176,0.42719504,0.0112779402697177,3.01131000863463e-309,3.01131000863463e-309,3.01131000863463e-309,0.5990296006202698,1,-7.6418643,-0.6016372,0.92740047,0.97715354,0.053604818880558,0.6413180232048035,0.619070827960968,-9.056084
sonicdrivein_1616,0,"yes, it's real! and the thing is... i made a vegan taco truck for my son.",1,1,0.9784453,0.42719504,0.0625,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1443288624286651,0,-2.5124989,-8.0498495,0.9695394,0.9721762,0.0905155017971992,0.1723573207855224,0.2181618213653564,-7.4990983
sonicdrivein_1950,0,the best part about the new # mondaymeal is that it's all in one dish.,1,1,0.9582334,0.42719504,0.0446880030690426,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,0.1265175640583038,0,-5.97384,-8.805753,0.58087045,0.92005986,0.0306398086249828,0.0373399518430233,0.1841967105865478,-8.746446
sonicdrivein_2154,0,the best time of the year is now! </s> this weekend we’ ll be driving in to our own theme park.,3,1,0.9816009,0.42719504,0.0952380952380952,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0261063277721405,0,-8.82439,-6.889445,0.9661917,0.9780768,0.2510706186294555,0.156424805521965,0.2666096687316894,-7.558484
sonicdrivein_546,0,"the next time you see a video that looks like this, just know.",1,1,0.9694565,0.42719504,0.0415717689605026,1.2025033327569346e-308,1.2025033327569346e-308,1.2025033327569346e-308,0.4700776040554046,0,-9.269214,-9.1084,0.96816224,0.92147046,0.0350937731564044,0.052548099309206,0.4318981766700744,-9.371011
sonicdrivein_1567,0,"i was n’ t sure i 'd like to try this, but my son said he heard about the new jingle.",0,1,0.96205544,0.42719504,0.0,0.0,0.0,0.0,0.1115425899624824,0,-8.922734,-8.37634,0.9284984,0.918088,0.0311854854226112,0.0746807008981704,0.107236236333847,-0.9429271
