image_id,caption,human_ins,human_humor,human_related,overfit,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,humor_score,humor,b_clip,b_bita,f_bita,f_clip,benign
mcdonalds_switzerland_1983,a girl who is about to get married.,0.0,0.0,0.0,-1.0,0,1,0.96933764,0.4579166,0.0,0.0,0.0,0.0,0.0281852111220359,0,-9.296597,-7.1989717,0.89200485,0.97608507,-0.0005410638
mcdonalds_switzerland_565,"here are some things you can do to help yourself:... eat well, exercise regularly and take care of your mental health.",0.0,0.0,0.0,-1.0,3,1,0.9687543,0.4579166,0.0806740174296798,1.25653953070478e-308,1.25653953070478e-308,1.25653953070478e-308,0.0114441169425845,0,-9.593509,-8.520307,0.9793627,0.9086324,-9.038752
mcdonalds_switzerland_365,"what is your favourite meal? </s> well, i love to try new things and it was my first experience with a restaurant in istanbul.",0.0,0.0,0.0,-1.0,2,1,0.9626903,0.4579166,0.0833333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0020271018147468,0,-9.454891,-0.075364724,0.9629289,0.9691386,-0.0032745572
mcdonalds_switzerland_589,"yes, you're right! we lovin' it.",1.0,0.0,1.0,-1.0,1,1,0.96793336,0.4579166,0.0082978447279773,1.10779904317048e-309,1.10779904317048e-309,1.10779904317048e-309,0.00421629473567,0,-9.638111,-0.39269915,0.7267119,0.9556557,-9.191993
mcdonalds_switzerland_1978,use the app to check out what you ate last night and tell your partner where.,0.0,0.0,0.0,-1.0,3,1,0.97297657,0.4579166,0.106834279637048,1.267808868335202e-308,1.267808868335202e-308,1.267808868335202e-308,0.086502306163311,0,-8.104222,-0.106302865,0.93071884,0.75764924,-9.513833
mcdonalds_switzerland_122,what's your favourite food? let me know in the comments! we can add it to our list of most liked foods on youtube.,0.0,0.0,0.0,-1.0,0,1,0.9432501,0.4579166,0.0,0.0,0.0,0.0,0.3980983793735504,0,-9.426533,-9.198296,0.78657997,0.969125,-9.560188
mcdonalds_switzerland_767,"i'm not sure if you know this, but we do n’t believe it.",0.0,0.0,0.0,-1.0,1,1,0.95459884,0.4579166,0.0013045822108796,3.7736293058125e-310,3.7736293058125e-310,3.7736293058125e-310,0.6565881371498108,1,-8.494717,-8.766099,0.96253157,0.97622234,-7.384148
mcdonalds_switzerland_262,there are a lot of reasons why people don't want to eat together.,0.0,0.0,0.0,-1.0,1,1,0.9821613,0.4579166,0.0769230769230769,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2698684930801391,0,-9.759171,-5.3097315,0.9711501,0.94904643,-9.439506
mcdonalds_switzerland_623,the game is finally here! i'm so excited to see all the new characters and their funny stories.,0.0,0.0,1.0,-1.0,1,1,0.95953727,0.4579166,0.0555555555555555,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.013898966833949,0,-8.059038,-8.965677,0.96927565,0.8365633,-9.462015
mcdonalds_switzerland_374,you have to take a look at the beautiful photos you posted on your phone.,0.0,0.0,0.0,-1.0,4,1,0.98007315,0.4579166,0.1097623272188052,1.221146424717419e-308,1.221146424717419e-308,1.221146424717419e-308,0.0454668551683425,0,-9.956245,-9.976244,0.9667768,0.90628016,-7.2608953
mcdonalds_switzerland_1985,"the first one: when you're in a restaurant and there is no glass on the table, it will get stuck to your fingers.",0.0,0.0,0.0,-1.0,2,1,0.9609042,0.4579166,0.0869565217391304,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1985795795917511,0,-8.572565,-0.21984145,0.94064254,0.9653733,-7.981997
mcdonalds_switzerland_753,"for the first time, i'm here to remind you that this burger is not only delicious but also healthy! it contains no fat and zero sugar.",1.0,0.0,0.0,-1.0,2,1,0.9723431,0.4579166,0.0484856297382092,1.402493394168772e-308,1.402493394168772e-308,1.402493394168772e-308,0.0021624639630317,0,-2.0851452,-8.34411,0.8038228,0.4126093,-0.0004994814
mcdonalds_switzerland_538,you can buy it at the pharmacy and use a few drops of milk to make your own flavored yogurt.,0.0,0.0,1.0,-1.0,4,1,0.9768729,0.4579166,0.155760156614281,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,0.0230659022927284,0,-8.75767,-9.31593,0.88534504,0.9529319,-8.209828
mcdonalds_switzerland_508,i'm sure you’ re going to love this mcdonald food truck.,1.0,0.0,0.0,-1.0,0,1,0.97515297,0.4579166,0.0,0.0,0.0,0.0,0.0351856797933578,0,-9.178669,-8.611228,0.95927376,0.9795249,-0.019808803
mcdonalds_switzerland_1656,"the answer is simple: "" you are here because we know it.",0.0,0.0,1.0,-1.0,3,1,0.93973625,0.4579166,0.25,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.179892435669899,0,-8.503453,-8.556486,0.71565306,0.92454964,-8.842288
mcdonalds_switzerland_635,"this is a great thing you can do to your body, and this week i am going with all of my favorite brands! get ready for the best-in any shop in london 👍👌💚🏽🇮🇪️#takemacny 🧐🤩🏻🙂🦰 💥🌟🥤 �",0.0,0.0,0.0,-1.0,2,1,0.8609651,0.4579166,0.0555555555555555,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0002924973086919,0,-7.6862564,-8.582268,0.7869361,0.873201,-6.1908474
mcdonalds_switzerland_377,"i don't know if you, just to be sure that i can have it! so please tell me what your choice is and then get the pizza for yourself.",1.0,0.0,0.0,-1.0,2,1,0.84753084,0.4579166,0.0689655172413793,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0256102494895458,0,-0.013222627,-8.762915,0.9065106,0.27217746,-8.810917
mcdonalds_switzerland_453,i'm not going to say anything about it.,0.0,0.0,1.0,-1.0,0,1,0.974361,0.4579166,0.0,0.0,0.0,0.0,0.321332722902298,0,-8.177782,-9.526899,0.68849665,0.92771614,-8.846482
mcdonalds_switzerland_1184,`` a beautiful day! '' or just simply: you can have your lunch in the restaurant at any time of it.,0.0,0.0,1.0,2.0,1,1,0.8757225,0.4579166,0.0476190476190476,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0194263979792594,0,-8.959018,-8.994101,0.8592801,0.9631458,-9.044895
mcdonalds_switzerland_467,"if you are a gamer and enjoy the experience of trying out new stuff, i'm sure this will make your day! go ahead.",0.0,0.0,1.0,-1.0,0,1,0.97731733,0.4579166,0.0,0.0,0.0,0.0,5.94440643908456e-05,0,-0.00056453503,-7.886484,0.8991254,0.95983946,-8.0497465
mcdonalds_switzerland_220,"the first step is to make sure you get a new, fresh mattress.",0.0,0.0,0.0,-1.0,3,1,0.98062176,0.4579166,0.2307692307692307,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0723036974668502,0,-9.234777,-10.141324,0.9708935,0.9627533,-7.3820033
mcdonalds_switzerland_580,"it's the worst thing i can do for my friends, so when they ask me to bring them some food or drink after a long day at work: it is always sad.",0.0,0.0,0.0,-1.0,2,1,0.911325,0.4579166,0.0625,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0283895414322614,0,-8.779734,-1.7904195,0.26638737,0.97779,-9.728529
mcdonalds_switzerland_732,"what do you think about your current's plan? would love to hear what u have in mind! like me, i always make the best of it.",0.0,0.0,0.0,-1.0,3,1,0.9313614,0.4579166,0.0769230769230769,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0630218312144279,0,-6.890826,-9.364034,0.93637496,0.9019909,-9.65429
mcdonalds_switzerland_622,"the first thing that comes to mind is the word ""what's up?'' and it always works.",0.0,1.0,1.0,2.0,4,1,0.9794949,0.4579166,0.1460251468258884,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,0.0565875135362148,0,-9.47129,-8.505221,0.96042067,0.95784837,-8.218528
mcdonalds_switzerland_386,it's a good idea to have your friends and family on the same side.,0.0,0.0,0.0,-1.0,3,1,0.9831299,0.4579166,0.1210110261445198,1.25653953070478e-308,1.25653953070478e-308,1.25653953070478e-308,0.0369479432702064,0,-8.933985,-7.156973,0.89276946,0.9756447,-8.589301
mcdonalds_switzerland_572,"yes, the new restaurant's is a big deal! just like this: take your smartphone and go to my menu.",0.0,0.0,1.0,-1.0,4,1,0.69776076,0.4579166,0.0627453420605605,6.63161846719735e-309,6.63161846719735e-309,6.63161846719735e-309,0.0009010977228172,0,-0.0039359257,-9.4210615,0.9428879,0.9044211,-7.78857
mcdonalds_switzerland_2045,""" is one of the best things you can do for yourself and your family.",0.0,0.0,0.0,-1.0,0,1,0.8605817,0.4579166,0.0,0.0,0.0,0.0,0.0768348276615142,0,-9.000612,-8.785702,0.9700219,0.97465,-9.210609
mcdonalds_switzerland_511,the two of you are right.,0.0,0.0,0.0,-1.0,1,1,0.9650195,0.4579166,0.0082978447279773,1.10779904317048e-309,1.10779904317048e-309,1.10779904317048e-309,0.1944861263036728,0,-0.036981624,-8.569911,0.97427964,0.95406824,-8.499191
mcdonalds_switzerland_50,"what are you doing? what do i want to see today?? and where is your favorite spot in london! ❤❤❤️
### questions about the topic: 👉 who does this movie with a special sauce on?👈 which restaurant did they choose for their signature dish? how many times have he been there already according tom’s comment, please answer.",0.0,0.0,0.0,-1.0,3,1,0.61809903,0.4579166,0.0526315789473684,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0117136752232909,0,-9.783461,-8.873078,0.6323194,0.9447441,-5.0417438
mcdonalds_switzerland_1990,"i'm just so hungry i need to eat some cheese! if you love this app, please let me know where it is and what your favorite foods are.",0.0,0.0,0.0,-1.0,3,1,0.9758994,0.4579166,0.1071428571428571,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0090657360851764,0,-0.12938076,-8.84458,0.84514886,0.9505162,-0.0008961714
mcdonalds_switzerland_1966,"i am here, i love you! it's the most amazing night of my life.",0.0,1.0,1.0,2.0,1,1,0.9597169,0.4579166,0.0714285714285714,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.000519884051755,0,-6.901872,-9.365838,0.8887098,0.8670986,-7.5131507
mcdonalds_switzerland_639,"😅 this year, the most important food and drink is here! get ready to eat all kinds of delicious &amp; healthy treats with your family.",0.0,0.0,0.0,-1.0,2,1,0.69499874,0.4579166,0.0799999999999999,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0004865945957135,0,-9.189811,-8.718155,0.9715388,0.94997585,-9.553907
mcdonalds_switzerland_548,"when i saw this video on the street, it was like "" oh wow! my heart is beating for you.",0.0,1.0,1.0,2.0,1,1,0.93789804,0.4579166,0.05,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0125054884701967,0,-8.8051195,-7.985239,0.9719462,0.976065,-8.0177965
mcdonalds_switzerland_1979,"there are 20 million words in the english language, and they can be found with a simple google search.",0.0,0.0,1.0,-1.0,1,1,0.95855683,0.4579166,0.0526315789473684,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0334220491349697,0,-9.120728,-6.338308,0.9675822,0.9686793,-3.348096
mcdonalds_switzerland_1138,"in this video, we 'll show you how to prepare a chicken with no oil.",0.0,0.0,0.0,-1.0,0,1,0.96659595,0.4579166,0.0,0.0,0.0,0.0,0.0022120440844446,0,-8.3673935,-9.026758,0.9776397,0.94510776,-9.052739
mcdonalds_switzerland_529,"you know, when the's on your phone.",0.0,0.0,0.0,-1.0,0,1,0.31161386,0.4579166,0.0,0.0,0.0,0.0,0.1099977940320968,0,-4.736528,-9.626868,0.96716535,0.9568456,-8.845681
mcdonalds_switzerland_733,"for example, when you’ re at a restaurant and the waiter says to take your order “ don& rsquot t need any water.",0.0,0.0,0.0,-1.0,4,1,0.7924761,0.4579166,0.1339793734942862,0.0350173362541884,1.714155508862574e-308,1.714155508862574e-308,0.0393836870789527,0,-9.224784,-7.789018,0.93263865,0.822381,-8.951446
mcdonalds_switzerland_237,""", it is the most popular cat on our app! this m with love ❤️❤️❤️🙌🐱👀 and if you want to see your cats' favorite activities 📸�🌿 🐾🎉🍲🥇🤩 a few more days of.",0.0,0.0,0.0,-1.0,3,1,0.1664285,0.4579166,0.0937499999999999,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0202239509671926,0,-8.755853,-8.254784,0.9260689,0.96380776,-0.00039116837
mcdonalds_switzerland_265,`` i love you! '' go for it.,0.0,1.0,1.0,3.0,0,1,0.97209114,0.4579166,0.0,0.0,0.0,0.0,0.8086099624633789,1,-8.2387085,-9.580732,0.7960955,0.2502667,-8.592374
mcdonalds_switzerland_713,"the great big black cat's a little more and cute than the famous one, but it is also very loud.",0.0,1.0,1.0,2.0,3,1,0.6913305,0.4579166,0.15,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0851422101259231,0,-9.116725,-9.139529,0.930698,0.98079026,-0.00032598426
mcdonalds_switzerland_657,"i have to do this, and i amn't going t... you need your food! just tell me what u want.",0.0,0.0,0.0,-1.0,0,1,0.9457331,0.4579166,0.0,0.0,0.0,0.0,0.0015112204710021,0,-8.847123,-9.463989,0.9722703,0.76108503,-9.453841
mcdonalds_switzerland_703,"when you are done with your meal, take a sip of water and drink it to cleanse the taste buds! </s>
i love coffee so much that i can not live without it.",0.0,0.0,0.0,-1.0,5,1,0.9764656,0.4579166,0.1515151515151515,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0340041853487491,0,-8.501588,-4.9589835e-05,0.9683173,0.98069155,-8.859672
mcdonalds_switzerland_227,"when you ask a smart assistant to do something for you, what's the most impressive thing that happens? just now! we need your help.",0.0,0.0,1.0,-1.0,4,1,0.97803235,0.4579166,0.1666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0024087456986308,0,-8.829726,-8.446374,0.97781074,0.9702555,-9.414031
mcdonalds_switzerland_500,"my mom's in love with you, my son! and the most amazing thing about this year is that we still get a little bit of our family together.",0.0,1.0,1.0,2.0,3,1,0.9734807,0.4579166,0.1071428571428571,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0022727739997208,0,-8.510234,-8.475554,0.90019757,0.976065,-7.7761374
mcdonalds_switzerland_1961,"you're not in a dream, are you? and the food is still there! but it looks like an apple.",0.0,0.0,0.0,-1.0,3,1,0.9589044,0.4579166,0.1578947368421052,0.0555555555555555,2.2250738585072617e-308,2.2250738585072617e-308,0.032071303576231,0,-9.57745,-9.226329,0.84436464,0.97189593,-8.597978
mcdonalds_switzerland_596,""" you're the one who wants to get a premium? great! it will start in january.",0.0,1.0,1.0,2.0,2,1,0.95661896,0.4579166,0.125,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0018002720316872,0,-9.203707,-9.261145,0.97711724,0.96819556,-7.8770657
mcdonalds_switzerland_736,"when the police show up, but they are not there.",0.0,0.0,1.0,-1.0,1,1,0.9470563,0.4579166,0.0301194211912202,6.701793672595377e-309,6.701793672595377e-309,6.701793672595377e-309,0.358786791563034,0,-8.094091,-1.7997894,0.9220422,0.94622827,-8.128287
mcdonalds_switzerland_1992,you're the one who is going to make it a huge difference in this world! don't forget your video: 👍👌😊😂.,0.0,0.0,0.0,-1.0,2,1,0.9280653,0.4579166,0.1,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0037730091717094,0,-9.073536,-9.547734,0.9756733,0.94573236,-8.738243
mcdonalds_switzerland_60,i have a new job.,0.0,1.0,1.0,2.0,0,1,0.9848312,0.4579166,0.0,0.0,0.0,0.0,0.2279979139566421,0,-7.2283764,-8.610033,0.9644373,0.7334236,-9.050881
mcdonalds_switzerland_818,"@ chad, the french people who say they love france but hate their government are a lot more fun to watch on tv than those in paris.",0.0,0.0,0.0,-1.0,2,1,0.9727668,0.4579166,0.074074074074074,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0148219820111989,0,-8.730344,-8.928268,0.97723174,0.8688113,-0.0005909842
mcdonalds_switzerland_789,it's the time to start your game.,0.0,0.0,0.0,-1.0,3,1,0.96587557,0.4579166,0.0669077337068447,0.0260196742193285,3.473741814738195e-309,3.473741814738195e-309,0.0263143386691808,0,-6.6699543,-7.617701,0.93553925,0.9352157,-8.958999
mcdonalds_switzerland_1657,"you're the best guy in this world! i know it, but we are not ready to be surprised.",0.0,0.0,0.0,-1.0,2,1,0.9632782,0.4579166,0.111111111111111,0.0588235294117647,2.2250738585072617e-308,2.2250738585072617e-308,0.2262130826711654,0,-0.0019643074,-9.218591,0.7707141,0.9528307,-8.827229
mcdonalds_switzerland_1955,"you're right, you can get your free coupon code for foodpanda.",0.0,0.0,0.0,-1.0,3,1,0.5184409,0.4579166,0.0916120857924988,0.0335910981239162,7.474267431407837e-309,7.474267431407837e-309,0.01148237939924,0,-7.787571,-5.9735723,0.8692793,0.9151265,-0.0009485751
mcdonalds_switzerland_1928,"the best time of the year... a new york harbour cruise! we have got some beautiful views from different parts of our city, including central park and uptown.",0.0,0.0,0.0,-1.0,5,1,0.9081182,0.4579166,0.1785714285714285,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0013160795206204,0,-7.386321,-9.8205,0.9548552,0.94596505,-8.595139
mcdonalds_switzerland_363,"a) we're so happy to have you here! the more people who enjoy this food and wine in our restaurant, the better it is for everyone.",0.0,0.0,0.0,-1.0,3,1,0.96478826,0.4579166,0.1153846153846154,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0018489620415493,0,-7.5581107,-9.3518305,0.97466826,0.9603147,-9.033102
mcdonalds_switzerland_422,my best hope is that you will be able to enjoy your pizza and maybe even get a second slice.,1.0,0.0,0.0,-1.0,1,1,0.9778782,0.4579166,0.05,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0041734534315764,0,-8.782335,-8.100336,0.59942156,0.68852293,-5.495539
mcdonalds_switzerland_1949,"yes, you're going to need some more time and space.",0.0,0.0,0.0,-1.0,1,1,0.97319293,0.4579166,0.0406569659740599,9.04647521551e-309,9.04647521551e-309,9.04647521551e-309,0.1576261222362518,0,-0.014992065,-8.501063,0.965159,0.976269,-8.959567
mcdonalds_switzerland_59,"we are so happy to have you with us today! we're looking forward to seeing more of your family and friends on this special edition, where the brand new menu is out for everyone.",0.0,0.0,1.0,-1.0,0,1,0.9587818,0.4579166,0.0,0.0,0.0,0.0,0.0008518848917447,0,-8.315944,-0.01678616,0.9751854,0.7744298,-9.758609
mcdonalds_switzerland_1912,you’re a little guy.,0.0,0.0,0.0,-1.0,1,1,0.9753743,0.4579166,0.0027772491345605,2.4718337791491e-310,2.4718337791491e-310,2.4718337791491e-310,0.3145051300525665,0,-9.02571,-7.856199,0.9002647,0.85077137,-7.9060674
mcdonalds_switzerland_432,the only thing that makes me smile every day is the fact i was able to find a job at one of our top 20 companies in new york city.,0.0,0.0,0.0,-1.0,4,1,0.97711164,0.4579166,0.1,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.4909710586071014,0,-9.44896,-8.340515,0.84987223,0.9675058,-9.409489
mcdonalds_switzerland_1071,"i'm sure you are looking for something, but we can also have a nice time.",0.0,0.0,1.0,-1.0,0,1,0.9772257,0.4579166,0.0,0.0,0.0,0.0,0.0966958403587341,0,-0.00067819003,-9.255484,0.8308115,0.77230066,-8.633119
mcdonalds_switzerland_493,"for the 10th anniversary of the first new apple iphone, i wanted to share a few tips for using it.",0.0,0.0,0.0,-1.0,2,1,0.9671873,0.4579166,0.0860707976425058,1.9151388181520816e-308,1.9151388181520816e-308,1.9151388181520816e-308,0.0072964816354215,0,-9.245687,-8.607445,0.9602151,0.8988939,-4.0613437
mcdonalds_switzerland_735,"and it's just a matter of time! if you want to enjoy the moment, take this delicious snack from your friends and let them know that they have helped me so much today.",0.0,0.0,0.0,-1.0,3,1,0.9766741,0.4579166,0.0909090909090909,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0024372332263737,0,-8.929534,-8.443405,0.46113265,0.9719168,-8.60471
mcdonalds_switzerland_2044,"what do you think? what are your thoughts on the word "" poison ivy?"" if it was a berry, would be very poisonous! but how does this taste like?!
Q: What is probably an opinion about the subject of question and answer in tweet above or not? why people use our social media for expression? they may share their opinions.",0.0,0.0,0.0,-1.0,0,1,0.60605556,0.4579166,0.0,0.0,0.0,0.0,0.0004885309608653,0,-9.844755,-9.470911,0.97740376,0.97608733,-0.00032038323
mcdonalds_switzerland_583,"if you see a little girl, don't be shy! she will take the train with her and it may end up on your doorstep.",0.0,0.0,0.0,-1.0,4,1,0.9688432,0.4579166,0.1666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0026077416259795,0,-9.434504,-9.836016,0.98245645,0.9091138,-6.181409
mcdonalds_switzerland_663,"in the end, you 'll be able to choose your own style of pasta and get ready for a meal that will leave both mouth watering! i hope this helps.",0.0,0.0,0.0,-1.0,3,1,0.9813054,0.4579166,0.1,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0021031866781413,0,-7.833378,-9.260601,0.8079844,0.97901195,-7.265572
mcdonalds_switzerland_460,"it's not a bad idea to eat meat every day, but it also means you need your daily meal plan.",0.0,0.0,0.0,-1.0,1,1,0.9733776,0.4579166,0.05,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0072965095750987,0,-0.0005483316,-8.140158,0.45301273,0.9581463,-8.42261
mcdonalds_switzerland_527,"i'm sorry, but i have to take a few more pictures of this and you might miss it.",0.0,0.0,0.0,-1.0,3,1,0.9655218,0.4579166,0.126244188066161,1.6854158559269373e-308,1.6854158559269373e-308,1.6854158559269373e-308,0.0147150568664073,0,-8.398408,-9.717263,0.96159536,0.9092206,-9.13987
mcdonalds_switzerland_1982,"in case you were not there, check out this new version of ""kare waak kere? :)[/s] so enjoy the pizza.",1.0,0.0,0.0,-1.0,0,1,0.820346,0.4579166,0.0,0.0,0.0,0.0,0.0027941986918449,0,-9.020789,-1.0532103,0.8916133,0.96685,-0.08518046
mcdonalds_switzerland_1954,"it's the best time of year for me to meet up with my friends, even if it is in a restaurant or on our car.",0.0,0.0,0.0,-1.0,6,1,0.9556719,0.4579166,0.24,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0028400265146046,0,-9.732843,-8.865246,0.94040656,0.89926225,-9.515902
mcdonalds_switzerland_395,"yes, it's true! i know that and you don't have to buy this.",0.0,0.0,0.0,-1.0,1,1,0.9545374,0.4579166,0.0769230769230769,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0537218749523162,0,-9.775386,-8.4993105,0.9802665,0.97615576,-8.869755
mcdonalds_switzerland_653,"it's not like this, it is actually delicious! we had a good laugh and you couldn't believe how tasty our burgers are.",1.0,0.0,0.0,-1.0,1,1,0.963597,0.4579166,0.0454545454545454,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,4.822302435059101e-05,0,-7.177635,-9.3813925,0.8865516,0.682618,-9.3998
mcdonalds_switzerland_1919,"you're right, you ca n’t eat it.",0.0,0.0,0.0,-1.0,0,1,0.8567999,0.4579166,0.0,0.0,0.0,0.0,0.0569606944918632,0,-2.2267857,-9.604136,0.8061491,0.608307,-8.677911
mcdonalds_switzerland_686,"if you're in need of a little help, just hit the like button and share this post with your friends.",0.0,0.0,0.0,-1.0,0,1,0.97131765,0.4579166,0.0,0.0,0.0,0.0,0.0024029354099184,0,-6.027882,-7.393451,0.94736755,0.9607234,-8.999168
mcdonalds_switzerland_489,"the best, burger in london is here! try it out and see for yourself.",0.0,0.0,1.0,0.0,4,1,0.8674034,0.4579166,0.0735414691578765,5.727232018879324e-309,5.727232018879324e-309,5.727232018879324e-309,0.0044514574110507,0,-9.278053,-9.841461,0.7176607,0.9485422,-9.708511
mcdonalds_switzerland_1947,i'm gonna give you a little taste of what we have in store for the best meat market this year.,0.0,0.0,1.0,-1.0,4,1,0.9732832,0.4579166,0.2,0.0526315789473684,2.2250738585072617e-308,2.2250738585072617e-308,0.00432705366984,0,-9.157661,-8.957989,0.9205158,0.9751124,-9.367935
mcdonalds_switzerland_447,"in this year's the world championship in tennis, we are ready to take on our biggest challenge yet.",0.0,0.0,0.0,-1.0,1,1,0.87287116,0.4579166,0.0555555555555555,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0016983115347102,0,-9.602566,-9.156487,0.97752863,0.946962,-8.465497
mcdonalds_switzerland_425,a: a single ticket for the game.,0.0,0.0,0.0,-1.0,2,1,0.9540862,0.4579166,0.0290575406583505,2.262931093899267e-309,2.262931093899267e-309,2.262931093899267e-309,0.0820981785655021,0,-0.27949503,-7.2116857,0.9731217,0.28745586,-3.3370178
mcdonalds_switzerland_2004,"if you have a bad day, put your phone away and take some time to relax.",0.0,0.0,0.0,-1.0,3,1,0.9808506,0.4579166,0.106834279637048,1.267808868335202e-308,1.267808868335202e-308,1.267808868335202e-308,0.3952756822109222,0,-9.298298,-8.988593,0.9769632,0.54036814,-9.337576
mcdonalds_switzerland_762,i love you.,0.0,0.0,1.0,-1.0,0,1,0.9633615,0.4579166,0.0,0.0,0.0,0.0,0.334230363368988,0,-8.358755,-9.795851,0.95509326,0.9402186,-8.71579
mcdonalds_switzerland_868,an adult dog! what do you think? how many bones are in your hand?? get ready for a delicious meal with me at my restaurant.,0.0,0.0,0.0,-1.0,1,1,0.93758935,0.4579166,0.04,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0022717523388564,0,-8.975455,-8.182422,0.7594922,0.9304046,-4.135333
mcdonalds_switzerland_569,"yes, you can have your own "" all in a day.",0.0,0.0,1.0,-1.0,3,1,0.7444093,0.4579166,0.0369096227008943,3.01131000863463e-309,3.01131000863463e-309,3.01131000863463e-309,0.4474624097347259,0,-0.0013053239,-8.418058,0.97490555,0.9543531,-7.6783824
mcdonalds_switzerland_481,"a hot day, a cool breeze.",0.0,1.0,1.0,2.0,2,1,0.9227948,0.4579166,0.0724330347511797,9.670131127031886e-309,9.670131127031886e-309,9.670131127031886e-309,0.1425603479146957,0,-9.282592,-9.507635,0.93472916,0.9707318,-9.127577
mcdonalds_switzerland_1263,we are here to make your dreams come true! you're the one who will be on this first-ever big challenge for our friends and family in january.,0.0,0.0,1.0,-1.0,0,1,0.962202,0.4579166,0.0,0.0,0.0,0.0,7.404565985780209e-05,0,-9.035495,-9.245144,0.7709445,0.91143906,-9.222925
mcdonalds_switzerland_1749,"if you are not in a mood to go out and try something new, we can give it away for free! '' all day today? but what if i let u enjoy the party without having any drinks at home?? why do that? this month’s giveaway is exclusive on t-shirts.",0.0,0.0,0.0,-1.0,4,1,0.8864512,0.4579166,0.0799999999999999,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0029948952142149,0,-3.6138291,-7.7111998,0.83703464,0.62694544,-7.9388885
mcdonalds_switzerland_2025,"i am sorry for the inconvenience, but i'm going to be here at your event.",0.0,0.0,1.0,0.0,0,1,0.96837604,0.4579166,0.0,0.0,0.0,0.0,0.7076802253723145,1,-8.180812,-8.6979,0.51169163,0.9450726,-9.412306
mcdonalds_switzerland_2012,how do you like this? get the right to #20 of our menu and go for it! we have a huge selection of delicious treats.,0.0,0.0,1.0,0.0,1,1,0.969443,0.4579166,0.04,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,5.941816925769672e-05,0,-8.386355,-8.864604,0.9536048,0.954611,-9.224502
mcdonalds_switzerland_1576,"a friend of mine just called me up and said, "" oh my god! i’m so happy to be here today.",0.0,0.0,0.0,-1.0,0,1,0.96393603,0.4579166,0.0,0.0,0.0,0.0,0.0055632153525948,0,-9.731383,-9.817245,0.97453123,0.9713515,-8.225929
