image_id,caption,humor_score,humor,overfit
mcdonalds_switzerland_1458,"yes, i love it! and you know what? we all need a good night's sleep.",0.04817397519946098,0,0
mcdonalds_switzerland_393,today's new favorite is the french bread! what are you going to eat? it will be more delicious than any italian pizza in town.,0.009371990337967873,0,0
mcdonalds_switzerland_394,"when you're at a restaurant and the server asks if there is any more soda, but then gives up on your request.",0.49697935581207275,0,0
mcdonalds_switzerland_1921,choose your sides: the left or right? which is better... this one.,0.026051053777337074,0,0
mcdonalds_switzerland_1946,did you know that 10% of all deliveries are sent by robots? just wait till they get the robot ice cream! it will be great fun.,0.004782980773597956,0,0
mcdonalds_switzerland_429,we are trying to figure out what the best app for your brain is.,0.3672231137752533,0,1
mcdonalds_switzerland_1960,the famous ice cream shop at the center of downtown london has been closed for 24 hours.,0.011425274424254894,0,0
mcdonalds_switzerland_1999,"i'm so happy to see you again! we know that it was a long wait, but now your phone is finally on the road and everything else will be ready for our arrival.",0.022893764078617096,0,0
mcdonalds_switzerland_2006,"for the first time in 20 years, a new restaurant opened its doors to celebrate this season.",0.19828854501247406,0,0
mcdonalds_switzerland_1963,"the last night of the christmas party, we have a lot to say thank you! all our good friends and their delicious food.",0.06988122314214706,0,0
mcdonalds_switzerland_591,i'm going to ask you a question.,0.126774862408638,0,0
mcdonalds_switzerland_381,"we are here to show you what a great day we're having! enjoy the free week of amazon shopping, which starts on thursday and ends monday.",0.0064271558076143265,0,0
mcdonalds_switzerland_1883,"it's not the final answer, but it might be interesting to see how many likes you get for this post.",0.1230410486459732,0,0
mcdonalds_switzerland_561,the 2018-3 football season is just around the corner.,0.0786796286702156,0,0
mcdonalds_switzerland_1132,this is a song that we have been waiting for since the release of this post.,0.6043355464935303,1,0
mcdonalds_switzerland_6,"the #greekmarket, the first day of our season is here! 👉 pic.",0.26753586530685425,0,0
mcdonalds_switzerland_354,we’ve got a video of the latest roast from the best-in in all this year! ” so get ready to watch it.,0.025048766285181046,0,0
mcdonalds_switzerland_19,"the woman who is trying to eat the ice cream with a fork in her hand, makes me feel hungry.",0.8106340169906616,1,0
mcdonalds_switzerland_426,your favourite way to eat.,0.052589770406484604,0,0
mcdonalds_switzerland_462,"@karenstefan, i love you so much and am grateful for your efforts to help us protect our community.",0.2672182619571686,0,0
mcdonalds_switzerland_740,"it was a big, small fish... and it is the best sushi you’ ve ever had.",0.09085117280483246,0,0
mcdonalds_switzerland_494,`` it's not just a game.,0.24916626513004303,0,0
mcdonalds_switzerland_1972,"for example, if you're looking for the right answer to a question or just want your own ideas and thoughts on this post.",0.025994595140218735,0,0
mcdonalds_switzerland_598,"here's the best gift for a friend who always comes with you, even when they don t want to go out.",0.28952887654304504,0,1
mcdonalds_switzerland_285,"it's just a bit too much to ask for, but if you want it and don t know how long your take this challenge.",0.026497317478060722,0,0
mcdonalds_switzerland_792,"when you're at the airport and a waiter comes by with your luggage bag, only to realize that it looks exactly like one of those used in an american tv show.",0.06335199624300003,0,0
mcdonalds_switzerland_505,what's your favourite snack? the mcdonald’ s has always been my go-to choice.,0.10325680673122406,0,0
mcdonalds_switzerland_1905,"in the meantime, we will be back with more new ideas to add in this video.",0.17382870614528656,0,0
mcdonalds_switzerland_1930,"i love the moment you feel, like me and my best friend for a long time.",0.16924592852592468,0,0
mcdonalds_switzerland_52,"a meal at 120,65 euros is the best way to get in shape and feel great.",0.07974321395158768,0,0
mcdonalds_switzerland_532,you can’t wait to see what this car looks like when you drive it home.,0.12303546071052551,0,0
mcdonalds_switzerland_540,"for you, the name of your favorite burger is always a red and white stripe.",0.3759298026561737,0,0
mcdonalds_switzerland_81,"a cold french fry, a hot burger or both! i love it.",0.09590817242860794,0,0
mcdonalds_switzerland_509,"in the morning, a little cat named dafnutty went out for some of our favorite dog treats and he was not in to know where we were! can you please tell us? what are your thoughts?! 😀 🤗 👍 😄 😂😂
@lolofcatthisisgood tweet: ""can i ask my cats how they feel about",0.2964244782924652,0,0
mcdonalds_switzerland_350,it is the best time of year to start thinking about what you want for christmas.,0.1259203404188156,0,0
mcdonalds_switzerland_515,"for a while, we  'll have the ability to connect with you on twitter.",0.0934116318821907,0,0
mcdonalds_switzerland_385,"'''m gonna get you! do n’t worry, we got your back.",0.13017357885837555,0,0
mcdonalds_switzerland_582,"there are 217 apps in the top of google play that you can use to order your favorite pizza, and there’ s more! get ready for a happy day on october nite.",2.960425626952201e-05,0,0
mcdonalds_switzerland_1964,"a new member of the public is on a first bite, but you know what? this game has been getting really good!
the more than 10 million people have signed up for free episodes and will get to see their favorite characters in all its glory.",0.01841711811721325,0,0
mcdonalds_switzerland_666,"in case you're not signed up for our app, just try to click the button with your phone number and we will call it back.",0.08761920034885406,0,0
mcdonalds_switzerland_22,"in this video, we are going to talk about the new you-up®.",0.12097394466400146,0,0
mcdonalds_switzerland_726,"in 2019, i was born with the largest penis in europe.",0.07513462752103806,0,0
mcdonalds_switzerland_2075,"the lion king's theme song is now on air and we are all the same for our very own match! if you like, join us in a big game with your family or friends.",0.00863325409591198,0,0
mcdonalds_switzerland_760,the first thing you should do is get a hug.,0.06907550990581512,0,0
mcdonalds_switzerland_717,"you're gonna need to be in the right place, so i am sure you’ ll find it.",0.1448877602815628,0,0
mcdonalds_switzerland_693,`` i'm glad you know that.,0.5475932359695435,1,0
mcdonalds_switzerland_799,"in 2019, our favorite christmas song will be on the top of your playlist! so let’s enjoy it together.",0.009610061533749104,0,0
mcdonalds_switzerland_496,this is a little secret: you've got the most amazing of your life.,0.6962283253669739,1,0
mcdonalds_switzerland_594,i'm just so far to know if you have any other tips for using your new phone.,0.07399986684322357,0,0
mcdonalds_switzerland_1815,"if you are a chef, try to make the most of your life and love.",0.07446109503507614,0,0
mcdonalds_switzerland_545,just because you're not at home doesn’t mean your favorite pizza is out of stock.,0.2807462811470032,0,0
mcdonalds_switzerland_169,"how do you like your french fries? get 20% off for all the orders from today! only with our mobile app, of course: 🧔🏻🇫🇷🤗 🇪🇺👨‍🍳💰🛍️.",0.338034451007843,0,0
mcdonalds_switzerland_781,the most popular and widely used meal in the world is now.,0.04999765753746033,0,0
mcdonalds_switzerland_2042,you know the most exciting thing about this year is to be's happy and get it with your friends! you can do that too.,0.012287399731576443,0,0
mcdonalds_switzerland_54,i love you too much... i know how hard it is to be there for your kids.,0.45098045468330383,0,0
mcdonalds_switzerland_706,n°02:58 is our favorite time of the day! check out this amazing recipe.,0.17410658299922943,0,0
mcdonalds_switzerland_557,the kushiro curry is one of the most popular and best-selling curries in japan.,0.0536983422935009,0,0
mcdonalds_switzerland_1899,you know what? the only thing that matters is your happiness.,0.6914446353912354,1,0
mcdonalds_switzerland_1898,"the number of cats in the house is a whopping 10 times more than you thought! if we had not put them all away, it would have been quite boring.",0.10156460106372833,0,0
mcdonalds_switzerland_472,"what a great gift for your # cat lover! this week, we are offering an online shop with discounts on everything from dog food to grooming supplies.",0.07745541632175446,0,0
mcdonalds_switzerland_547,"when i got home, my mom asked me to make a video for our new project.",0.028841093182563782,0,0
mcdonalds_switzerland_482,i have an idea for a restaurant that is located right on the edge of the city! i'm sure you all would love to try it out.,0.08259189128875732,0,0
mcdonalds_switzerland_521,"you can also get a cold and then the hot to your office, but if you don't have any choice in who we work for... it will make this job much more fun.",0.054160717874765396,0,0
mcdonalds_switzerland_684,what is the best moment of your day? i have no idea! just write it down in a comment below and we will get back to you.,0.37276604771614075,0,0
mcdonalds_switzerland_839,@thebigdead.,0.26374319195747375,0,0
mcdonalds_switzerland_256,"from now on, when you're in the same place as your friends or relatives who are celebrating a birthday party and want to go with them is just so easy.",0.3561798930168152,0,0
mcdonalds_switzerland_1953,"from the first day of my wedding, i was told that you could not be an “ la gandara ” because your french friends were wearing their own clothes.",0.05287111923098564,0,0
mcdonalds_switzerland_1920,"it's not a good idea to eat the food on your table, so you should try our new restaurant menu.",0.05720364674925804,0,0
mcdonalds_switzerland_531,"you can have a good day, but if you are lonely then please take your favorite comfort food.",0.06216972693800926,0,0
mcdonalds_switzerland_550,"in the end, we can all get 20 tickets for our new pizza delivery service at restaurant palacio roma in valencia.",0.1590966135263443,0,0
mcdonalds_switzerland_556,"there are many things that you can do with your hands... like putting a cap on them, and using the same kind of wood to make bread.",0.19637469947338104,0,0
mcdonalds_switzerland_1962,you know the one.,0.6132998466491699,1,0
mcdonalds_switzerland_73,"for the rest of your life, you can also try this.",0.5140748023986816,1,0
mcdonalds_switzerland_501,you're not alone.,0.41772332787513733,0,0
mcdonalds_switzerland_542,"from the official tweet of mcdonald's, you can order a free burger with your phone number and i n’t forget to ask for it.",0.05161212757229805,0,0
mcdonalds_switzerland_480,you're going to get a new tattoo on your right arm.,0.26504281163215637,0,0
mcdonalds_switzerland_1193,"for the past 2 weeks, we’ ve been doing a lot of fun stuff for you.",0.006940527353435755,0,0
mcdonalds_switzerland_442,it's not the best thing in my fridge.,0.1445159614086151,0,0
mcdonalds_switzerland_451,� it's the most delicious food in a burger! ￣ | yolanda says she is also looking forward to trying this at home soon.,0.07387711107730865,0,0
mcdonalds_switzerland_378,"a couple of years ago, we got in a heated discussion with the amazon customer service team about your product.",0.0298321470618248,0,0
mcdonalds_switzerland_242,there are a lot of ways to get the attention.,0.5655983686447144,1,0
mcdonalds_switzerland_1888,the question is not whether we should get an answer from the app.,0.495324045419693,0,0
mcdonalds_switzerland_620,"a really great and delicious "" for a food delivery, but the only problem is that it costs too much!
what do you think? how can we make this more affordable in your area or are there other options available to us here at least?! please let me know what you would like.",0.04032939672470093,0,0
mcdonalds_switzerland_874,here's a great idea for you to try out: the bacon.,0.3104921579360962,0,0
mcdonalds_switzerland_1842,the first is that the air force's test launch.,0.16316938400268555,0,0
mcdonalds_switzerland_794,"this's not just the wrong name for this dish, it is also a great place to meet your friends and family.",0.6447483897209167,1,0
mcdonalds_switzerland_745,"yes, it's a new season! and we all know how much you love the winter holiday in italy.",0.17234046757221222,0,0
mcdonalds_switzerland_539,`` we are here for you.,0.3186452388763428,0,0
mcdonalds_switzerland_408,"a single year of listening to music, and the top 10 most popular songs on apple store are: love me back home by bon ipponi ; you can see them here.",0.0009865170577540994,0,0
mcdonalds_switzerland_428,"a girl who wants to be your friend... i know it! but the next day, you will see a letter from me and get ready for our secret meeting.",0.012204297818243504,0,0
mcdonalds_switzerland_450,"hello, everyone! i'm your guide.",0.46385982632637024,0,0
mcdonalds_switzerland_518,"what a, what do you think? if we are not there to answer your question then it’s the only option.",0.07452549040317535,0,0
mcdonalds_switzerland_554,"your friends might be interested in trying this new recipe, but it’ s not the most expensive dish on our menu.",0.09350564330816269,0,0
mcdonalds_switzerland_1923,"if you’ re looking for a hot dog, just head to our “ all in one bbq spot” and order your favorite combo! ♥️ get the best prices on ingredients from us now.",0.005806843750178814,0,0
mcdonalds_switzerland_410,we all know that this was a day to make the world better.,0.5005782842636108,1,0
mcdonalds_switzerland_541,"if you have a lot of money in your wallet, i'm going to give it away.",0.04523494467139244,0,0
mcdonalds_switzerland_440,show me the beauty of pizza.,0.08005416393280029,0,0
mcdonalds_switzerland_503,"this weekend is the best time of year for all your, you are in.",0.09992624819278717,0,0
mcdonalds_switzerland_510,"a lot of people are still following you... but the site has changed a bit, so i mn't post any funny memes anymore.",0.23900377750396729,0,0
mcdonalds_switzerland_1,in a hurry? get on the # k-mart shopping list! it’s just one of our favorite places to shop.,0.2106529027223587,0,0
mcdonalds_switzerland_117,"a few years ago, i was in a very small hotel room with 2 other people who were all there for the same reason.",0.6369048357009888,1,0
mcdonalds_switzerland_2014,"when i got home from work, my girlfriend asked me if she was ready for dinner.",0.2947903573513031,0,0
mcdonalds_switzerland_643,"when you're done, take a look at the app store.",0.005430547520518303,0,0
mcdonalds_switzerland_380,my best friend! the day you were in my heart.,0.1046753078699112,0,0
mcdonalds_switzerland_1948,"this year, the company is offering you a 10% discount on all products from april to december.",0.12634363770484924,0,0
mcdonalds_switzerland_347,"please note that the first two words of this app are ""i love it.",0.279975563287735,0,0
mcdonalds_switzerland_746,"because you are here, and because we have chosen the best #10k of all time! our restaurant will be open for dinner on friday at noon.",0.02440602518618107,0,0
mcdonalds_switzerland_2041,"`` if you're not hungry, just order a sandwich! i will deliver it to your door in no time.",0.06897736340761185,0,0
mcdonalds_switzerland_642,"here are the options you can choose from: check, review and rate.",0.6469100117683411,1,0
mcdonalds_switzerland_835,`` what do you think? '' is the new question on instagram! ask your friends to send it back and we will see who can get a first answer right.,0.11105036735534668,0,0
mcdonalds_switzerland_2026,"this is the time of year when we get to see our loved ones, and now you can have a nice laugh with them.",0.0798519179224968,0,0
mcdonalds_switzerland_841,"when the sale is over, i 'll be there to help you find your perfect fit.",0.7661040425300598,1,0
mcdonalds_switzerland_1203,"a couple of weeks ago, we had a lot in 'n your mouth.",0.1193726435303688,0,0
mcdonalds_switzerland_716,"i'm sorry, but you don’t need to worry about it.",0.5704089999198914,1,0
mcdonalds_switzerland_624,"the show was live on sunday at 7:30 pm, but the tickets are still available for saturday night! i’ m sure you could have a good time with your friends and family.",0.039420612156391144,0,0
mcdonalds_switzerland_90,... it is just for the love of music.,0.08022661507129669,0,0
mcdonalds_switzerland_439,"a few things to keep in mind: if you want an app with a good name, make sure it is short and memorable.",0.006633822340518236,0,0
mcdonalds_switzerland_45,"there are 250,367 students in total.",0.38573822379112244,0,0
mcdonalds_switzerland_430,"... how can you get a new pet? it is the first time i have ever asked for one! </s> well, we love pets.",0.005411078687757254,0,0
mcdonalds_switzerland_734,"a day after the last test, i was wondering if you were a good friend of my mom? 👍🙌😊 🙋🏻‍♂️💕 💗 😍👀🤩 🤔🥳😂.",0.0018996349535882473,0,0
mcdonalds_switzerland_1196,a new year is here! i'm not going to lie anymore.,0.011897631920874119,0,0
mcdonalds_switzerland_418,"for a few days, i was waiting for my orders from uber.",0.2794583737850189,0,0
mcdonalds_switzerland_691,"i have a solution to your problems... it's up for grabs! the who are you waiting in line at my restaurant? let me know, and we can get together later.",0.04345646873116493,0,0
mcdonalds_switzerland_537,you can find out the best menu for your taste by simply checking this app.,0.08804546296596527,0,0
mcdonalds_switzerland_181,`` you are going to love the hotel! '' and we know that is true.,0.7165263891220093,1,0
mcdonalds_switzerland_530,"it's time to get the wedding day ready for you! if your first photo is not what u want, simply change it and send us a new one.",0.015600224956870079,0,0
mcdonalds_switzerland_475,when you find out about the future of # nbc and your other favorite channels.,0.018944179639220238,0,0
mcdonalds_switzerland_293,"～i'm going to show you some tips for this month! your menu is ready, and we are looking forward of it.",0.02423134259879589,0,0
mcdonalds_switzerland_384,"🎥🇺🇲 🇪🇸, this was the moment when mcdonald’s wanted to have their own festival! so get ready for a lot of pizza 🍕🍟🥗 and drinks ☤️🌞😊👫 🤩 🥳🙂
i'm sorry i didn't see your post.",0.006315136794000864,0,0
mcdonalds_switzerland_567,you might be wondering if you're not sure what to do with your leftover food.,0.054304949939250946,0,0
mcdonalds_switzerland_632,"it's not a surprise that you like to try this game, is it? i am so happy for all of the participants! thank u everyone and especially your friends who participated in today s events.",0.1066579669713974,0,0
mcdonalds_switzerland_163,"i love you, and the best -n't just say that.",0.8120470643043518,1,0
mcdonalds_switzerland_2035,"there is a great, of course you can find it in the menu.",0.12464318424463272,0,0
mcdonalds_switzerland_1942,"the main thing that i can tell you is this: a huge difference between michele and maria! '' umm, it’ s good to know who the real master chef of france will be in march.",0.2836654782295227,0,0
mcdonalds_switzerland_559,"if you want to have a better life, don't forget about the school!
i just wanted some advice from our friends.",0.055145394057035446,0,0
mcdonalds_switzerland_534,"you might be surprised to see the first two '' and it says: 🍰️ 👩👨🎤 🥂🍲 🤔🤗 🧘🏽🌞 🐶 🌟 📸🥦 💪🐾 😅 😀 😊 😉 ⠀ 😍 🙌😍
Q&A with Matt from Texas! I'",0.0035359906032681465,0,0
mcdonalds_switzerland_608,"as the other side of you, it is not a secret.",0.8500788807868958,1,0
mcdonalds_switzerland_443,"yes, you're right! the day after today is my favorite.",0.3191229999065399,0,0
mcdonalds_switzerland_382,"a great way to learn english with your friends! try this... the test is just a fun game, and you can have some ice cream or soda.",0.037650562822818756,0,0
mcdonalds_switzerland_373,it's time to put the new rules in place.,0.14870089292526245,0,0
mcdonalds_switzerland_578,"the perfect, amazing burger you ordered at a fast food restaurant is on its way to your door.",0.008498480543494225,0,0
mcdonalds_switzerland_1935,"an i was made by our friend! 👍 @ albinett015: hey, how are you doing? 🙏👌🏽🏻🙂😂 do u have any ideas for a video idea or something to be posted on the facebook page in no time?! 😄
t t t w n s o l e h r c k",0.00813888106495142,0,0
mcdonalds_switzerland_1977,"it's the first time in years that you can have a ""a moment of pure joy! i love your song, thankyou and please send me this pic to show it on social media.",0.16372619569301605,0,0
mcdonalds_switzerland_180,"We have 30,517 likes on our instagram! so we want to thank you for your support.",0.05618039146065712,0,0
mcdonalds_switzerland_468,"we know that you like this, but we also need to pay attention.",0.3232056498527527,0,0
mcdonalds_switzerland_366,"if you're looking for something, just ask the staff and they will help you find it.",0.050432320684194565,0,0
mcdonalds_switzerland_165,"yes, it is a lot of fun! but you should take the train... and bring your wallet with me.",0.08807484805583954,0,0
mcdonalds_switzerland_731,"a friend of mine, my mom, and i were at the airport in new york today.",0.3916546404361725,0,0
mcdonalds_switzerland_409,i'm sure you know what i mean.,0.6628416180610657,1,0
mcdonalds_switzerland_406,what is the favorite meal of your day? do you have a snack in hand when it's time to leave home or does this happen often with someone who loves us so much that they make our every life more fun and interesting.,0.012777767144143581,0,0
mcdonalds_switzerland_610,"from now on, you can enjoy your own life with the best food in madrid! # pic.",0.19123700261116028,0,0
mcdonalds_switzerland_232,"in 2018, the mcdonald’ s food truck team won two awards for their creative menus and beautiful location.",0.002132070017978549,0,0
mcdonalds_switzerland_600,"when you are about to get married, we ask the questions: what is your favorite holiday in italy? where do u like a warm and cozy winter day or summer days at home - especially when they feel hot from their husbands legs!
• this week’s best story of our time.",0.019711699336767197,0,0
mcdonalds_switzerland_797,"you can get a dog from your local pet shop, but it is not always guaranteed to be happy.",0.35772645473480225,0,0
mcdonalds_switzerland_748,we're here to show you the best in italian food.,0.15027369558811188,0,0
mcdonalds_switzerland_1926,"we’ re, that they who love to do it and we want you guys.",0.27809008955955505,0,0
mcdonalds_switzerland_1591,`` i'm not a real human being.,0.27235081791877747,0,0
mcdonalds_switzerland_1984,"what's your favorite christmas movie? i know it, but if you don’t get any gifts from this year: just send me a text message.",0.04462958872318268,0,0
mcdonalds_switzerland_478,"yes, it's not a joke.",0.7168915271759033,1,0
mcdonalds_switzerland_2052,"yes, i love your coffee.",0.24173402786254883,0,0
mcdonalds_switzerland_484,"the delicious, spicy dish that is the perfect appetizer for a saturday night! it's made with pumpkin seeds and olives.",0.008612782694399357,0,0
mcdonalds_switzerland_1379,"it is 2018, the day of graduation.",0.03680437430739403,0,0
mcdonalds_switzerland_747,open your mouth and let it drip! you 'll see what happens.,0.22979430854320526,0,0
mcdonalds_switzerland_662,what are you thinking? the way to improve your life and health with a little something.,0.3690909147262573,0,0
mcdonalds_switzerland_355,... don't be afraid to ask for help.,0.0713004469871521,0,0
mcdonalds_switzerland_1922,your french toast is the best thing in this room! i'm not going to be able you tell me which brand.,0.11343388259410858,0,0
mcdonalds_switzerland_721,"the first thing i did was to check out the app for a few minutes, and it really surprised me.",0.9250520467758179,1,0
mcdonalds_switzerland_1965,"in the beginning, you're a big fan of karen kohler.",0.3903809189796448,0,0
mcdonalds_switzerland_421,the first day of the month is a reminder that you are in love with your girlfriend.,0.04806245118379593,0,0
mcdonalds_switzerland_759,"""'the big mac burger is delicious, and we love it!'' i say this to all of you who have already been with us for a while.",0.09349068999290466,0,0
mcdonalds_switzerland_718,"yes, yes - it's a new year! the first day of this year will be your best smile ever.",0.0005073463544249535,0,0
mcdonalds_switzerland_368,"the next time you're at a restaurant and see an order that starts with u, it’s the emoji for: i love you.",0.2591189742088318,0,0
mcdonalds_switzerland_435,"we are here to make you smile, we're happy with your purchase and the price of a one-time payment.",0.018915770575404167,0,0
mcdonalds_switzerland_1968,"when you get a call to answer your phone and there is no one in the room, but it just looks like someone’ s going.",0.07574621587991714,0,0
mcdonalds_switzerland_516,the first movie you 'll see is a happy birthday for mario! so we have some fun.,0.205069899559021,0,0
mcdonalds_switzerland_651,"in case you're not sure, just check out this instagram feed.",0.37478360533714294,0,0
mcdonalds_switzerland_1209,"we're not sure if you are a dog or cat, but we do n’t know what to expect.",0.035551518201828,0,0
mcdonalds_switzerland_668,1.,0.023799428716301918,0,0
mcdonalds_switzerland_1612,i'm going to ask you a few questions about your food and drink preferences.,0.41014471650123596,0,1
mcdonalds_switzerland_1219,the's first and the only recipe for cheese cakes that will make you look so beautiful.,0.006736778188496828,0,0
mcdonalds_switzerland_520,"you might not like it, but we're going to take you through the best way for a new and delicious meal.",0.031570665538311005,0,0
mcdonalds_switzerland_741,"the best time to get your hands on a pair of ice skates is in january, when it’ s the coldest month for that.",0.0213368758559227,0,0
mcdonalds_switzerland_694,"as a dog owner, you should always keep your dogs on the go.",0.4969100058078766,0,0
mcdonalds_switzerland_654,"in 2018, the new world record for a sandwich with three slices of bread was set.",0.7398921847343445,1,0
mcdonalds_switzerland_1970,bear in mind that your next stop is the bar.,0.3130396008491516,0,0
mcdonalds_switzerland_566,"you can get a hot drink at the table, but it’ s only for one person.",0.37370097637176514,0,0
mcdonalds_switzerland_517,the only way to know if your food is fresh or not... check the smell! and it will tell you.,0.01454312913119793,0,0
mcdonalds_switzerland_574,"it's a weird way to start the game, but i hope you get it! just wait and see what happens next.",0.05148876830935478,0,0
mcdonalds_switzerland_769,you can 't have a good time if you are not seeing all the food on your menu.,0.8334348201751709,1,0
mcdonalds_switzerland_699,there are many ways to say `` i love you.,0.1106494665145874,0,0
mcdonalds_switzerland_543,"for the most part, you're welcome to take a selfie with your phone or even in an elevator.",0.24902883172035217,0,0
mcdonalds_switzerland_457,"the moment you eat your food, it is the's best friend.",0.2765085697174072,0,0
mcdonalds_switzerland_353,your next move is a chance to be the best.,0.09096326678991318,0,0
mcdonalds_switzerland_810,"for your 20-year anniversary, you shouldn't forget to hit the red button.",0.021455438807606697,0,0
mcdonalds_switzerland_1988,"i love you, '' i hear your voice.",0.9036126136779785,1,0
mcdonalds_switzerland_650,"in 2018, a couple of my favorite musicians released their new album.",0.2113647758960724,0,0
mcdonalds_switzerland_1971,"we all love the burger, but we're not going to get that much more.",0.1528046429157257,0,0
mcdonalds_switzerland_387,"the burger that's a meal for you, but it is not your life.",0.048543836921453476,0,0
mcdonalds_switzerland_2065,"to do it, you need to be very clear about what your goals are.",0.2022569328546524,0,0
mcdonalds_switzerland_606,"how do you say this in spanish? the same way as ""d' eat it?"" or, if we are talking about your stomach and intestines: there is no need to drink more water.",0.04000840708613396,0,0
mcdonalds_switzerland_601,"a single-day delivery from the uk to a london train station is 10 minutes away, so it makes sense.",0.14021849632263184,0,0
mcdonalds_switzerland_615,"brrr brr, you can feel it in the air.",0.6121646761894226,1,0
mcdonalds_switzerland_645,"c's a little kid, but don #t forget that your first kiss is the most beautiful one.",0.02928559109568596,0,0
mcdonalds_switzerland_1924,the second half of the day is over! but this time... and i’m going to show you how delicious it can be.,0.0202732365578413,0,0
mcdonalds_switzerland_498,imagine the world with a little extra freedom and more control over your daily life.,0.05943313613533974,0,0
mcdonalds_switzerland_13,"houston, i know you love the variety of my favourite meals.",0.7930169701576233,1,0
mcdonalds_switzerland_476,a new version of the om - a app with an exclusive list of all your favorite dishes from thai restaurants in town! we are excited to announce this free beta for october and december.,0.05305600166320801,0,0
mcdonalds_switzerland_471,"this weekend, we are going to be the new world champion of # youtube challenges! this year's contest is open for everyone.",0.023585278540849686,0,0
mcdonalds_switzerland_584,"yes, you are a better lover.",0.45852091908454895,0,0
mcdonalds_switzerland_2032,"yes, i’m not a big fan of the black friday sale.",0.23513397574424744,0,0
mcdonalds_switzerland_1986,"this year, we're giving you the chance to choose your favorite recipe from our top trending dishes.",0.010922574438154697,0,0
mcdonalds_switzerland_27,i'm on the run.,0.6859637498855591,1,0
mcdonalds_switzerland_495,"an hour after the big bang... here is your new favorite meal of all time! get ready for a tasty and delicious dinner with our french fries, grilled chicken breast, cheese pizza or other yummy dishes.",0.02828206866979599,0,0
mcdonalds_switzerland_434,here’ s the deal: we have a delicious pizza for you.,0.04514267295598984,0,0
mcdonalds_switzerland_1969,"if you’ re a student, do not feel bad about asking for extra credit.",0.40275275707244873,0,0
mcdonalds_switzerland_388,"`` i love you, turkey! '' or something like that.",0.06188611313700676,0,0
mcdonalds_switzerland_681,and there is a way to do it.,0.28833919763565063,0,0
mcdonalds_switzerland_1037,"yes, the apple has got to get rid of their black and white screen on 2019.",0.22297605872154236,0,0
mcdonalds_switzerland_533,"what you need to know is that we're the only place where your screen-to’s will be available for a week, and all customers who want it in person can get their own i7 or p10 smart phone.",0.012604345567524433,0,0
mcdonalds_switzerland_689,do you know how much fun it is to take a bite out of your burger? but there are some bad people who make them worse.,0.25320127606391907,0,0
mcdonalds_switzerland_568,"please don't be like '' that, and let us see what we can do.",0.3753436207771301,0,0
mcdonalds_switzerland_859,we're going to be together! we are the best company in korea.,0.06995054334402084,0,0
mcdonalds_switzerland_1952,a) 't h have you ever played with a restaurant or office in your car? b.,0.21935437619686127,0,0
mcdonalds_switzerland_178,this's the recipe for a perfect french toast with butter and sugar.,0.08441367000341415,0,0
mcdonalds_switzerland_1907,there is no need to wait for the internet.,0.06209448352456093,0,0
mcdonalds_switzerland_618,"it's really hot in the morning, isn’t it? you can have a cold cup of tea and get ready for work! let me know what your favorite snack is.",0.01318736094981432,0,0
mcdonalds_switzerland_1931,"as always, this is the new ""10th of july'' celebration! we have a lot to say and share with you all day long.",0.06833703070878983,0,0
mcdonalds_switzerland_1939,"for those who have been looking for a friend to your, we hope you find one of these adorable faces on our page! and maybe even get the latest updates from kendall.",0.0215454138815403,0,0
mcdonalds_switzerland_172,"if you are not in the mood for a little something, just check out our new ""fountain of fortune! gift cards from mcdonald's now available on your mobile app.",0.05944669619202614,0,0
mcdonalds_switzerland_683,"if you have a bad day, take 10 minutes to yourself and just do nothing.",0.2039012461900711,0,0
mcdonalds_switzerland_413,"this morning, the entire world was in a rush to get out of their hotel room before they go back home.",0.12680448591709137,0,0
mcdonalds_switzerland_824,"yes, it's the biggest deal in food ever! and yes that means you are on your way to eat all of them.",0.01375140342861414,0,0
mcdonalds_switzerland_571,"yes, it's not a bad idea! i just had an amazing experience with the team that you hired today.",0.025358745828270912,0,0
mcdonalds_switzerland_506,"when you see your friend on the other side of a mountain, don't forget to say hi! '' it was just an idea from our friends at st.",0.21948952972888947,0,0
mcdonalds_switzerland_637,"we all know that we're always looking for a fun and exciting night out, so why not go on this instagram challenge? let us show you what the perfect friday is like! share your best pics with me in our comments below.",0.046282146126031876,0,0
mcdonalds_switzerland_725,"i love you, i don't know if it was the cat or a dog.",0.801392138004303,1,0
mcdonalds_switzerland_370,"if you want to get the best deals on shoes, simply click this link and enter our special offer.",0.039700329303741455,0,0
mcdonalds_switzerland_507,"the new edition of "" go tell it on the road"", a global fundraising campaign to support those in need around the world, is here.",0.005581100471317768,0,0
mcdonalds_switzerland_1495,"it's the first time i was here in france, and we have to ask for your permission.",0.08649776130914688,0,0
mcdonalds_switzerland_906,we're not going to eat a pizza for the rest of your day.,0.23099872469902039,0,0
mcdonalds_switzerland_617,"♫ here's a new guy who loves his coffee so much that he has to go on an elevator with him! ♪ ♥ ❤ ♣ ☕☑🎉 it is the best app in this world for ordering food and drinks, just by using your phone.",0.008091200143098831,0,0
mcdonalds_switzerland_1056,"yes, it’ s true! and.",0.05742915719747543,0,0
mcdonalds_switzerland_2002,"your question is : where do you want to buy the best curry? well, here are our top picks for your order.",0.04152308776974678,0,0
